,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
2028701,4,True,"11 29, 2015",AI99BLJMPXLHQ,B00RWPI5BC,,kali,"I love this light. The only reason I'm giving it 4 stars is because I wish that the lighter were brighter -but, that's apparently difficult to find in a smaller lamp for this price range. Now for the positives. I love that I can shift the head to direct the light wherever I please. I also love the different settings and difference brightness levels. The USB outlet is also handy. All in all, a very nice lamp. I use this for my crafting table. I also purchased an OTTLITE lamp for extra light. I would recommend this only for small areas. If you have a larger space that needs a lot of light, purchase this with a second lamp.",Awesome product! Love the different settings.,1448755200,,
1712113,4,True,"07 17, 2016",A3IGI7AF9J0K2I,B018Z0TE3K,,AndyW,Great product but doesn't hold the side very well.  Still works fine just isn't as discrete as I'd hoped.  Nice to not have a permanently on light in the bathroom anymore!,Fun little useful product.,1468713600,,
442936,3,True,"11 15, 2015",A23BZ84C3AJ4JQ,B0010DNV6G,,PCole,"The rubber boots on the jaws are loose, and slip around a bit when you are using them, so you have to be very careful about the alignment, otherwise, they are fine.","Not great, not bad.",1447545600,,
1696557,5,True,"05 11, 2018",A8YTN2B1KPKRK,B017SODM6O,,Luana Allen,Works for what I got it for.  I have ordered several of cases for various tools and so forth.  They are very durable and work great!,They are very durable and work great!,1525996800,,
917818,5,False,"09 29, 2011",A1MRRMHGV3PN5W,B0055OMAYK,,Amazon Customer,I love these.  They are exactly what I needed in my bathroom and hall at night.  They are actually quite nice looking.  They are the best night lights I have had in a while!,Great!,1317254400,,
1803417,3,True,"07 26, 2018",A2IEH229I5D4AB,B01FJGQK58,{'Style:': ' 7W Torpedo Shape'},flydunker,"OK, not as bright as expect, but hey do work",Three Stars,1532563200,,
1174022,5,True,"10 26, 2014",A3DUE4A524H1GI,B00CHHNLZ0,{'Color:': ' gray'},Patrick,It's a great dimmable light that conserves batteries.,Five Stars,1414281600,,
732473,5,True,"09 15, 2015",A3EK58RL7VE3B9,B002BLGKXM,{'Color Name:': ' Oatmeal'},Timerk,"I've been pleased with these felt pads so far. They've maintained their grip very well on the bottom of some wooden kids' chairs and our hardwoods are finally safe.

Four months in and I'm happy.",I've been pleased with these felt pads so far,1442275200,,
1154727,5,True,"05 30, 2018",A23W1SADIW3LHZ,B00BR1BKEG,{'Pattern:': ' 10-Stage Shower Filter'},kcar,No more dry skin.,No more dry skin.,1527638400,,
1439108,5,False,"03 14, 2016",A3E0SDKA9ZBCDF,B00NIL1DFO,{'Color:': ' Orange'},Rocky Road,"OMG, this is SO cool! who can't use a lantern that doesn't need batteries? this was so inexpensive and it works awesome. Just a few cranks and there are 2 levels of brightness. It folds to a small size. It would be a great gift for almost anyone. I'm going to buy another to keep in the car.",Definitely Recommend This!,1457913600,,
669551,5,True,"12 22, 2016",A1TZ4XMBVGGVER,B001KN3OKO,{'Size:': ' 1-(Pack)'},Lost without GPS,"Excellent for beginner like me, works very well and easy to learn.",Five Stars,1482364800,,
994643,3,True,"05 8, 2013",AR38JTR5CM31Z,B006962MK0,,William H. Roberts,The BNC connectors I need to access have molded-on strain reliefs that the tool will not go over. It does fit and work with BNC connectors with standard crimped cables.  It is well made and has a nice finish.,Does not fit over BNC strain reliefs.,1367971200,,
1516969,1,True,"12 26, 2016",A29PL0G8O3SBKM,B00SGGITVW,{'Style:': ' Model F Touch'},PaulABQ,Doesn't work consistently and button is hard to notice. Returned.,Returned,1482710400,,
27623,5,True,"09 13, 2015",A3LMAQOFVFUR6H,B00002X2HQ,{'Size:': ' 1-Pack'},Sean,Good quality and price.,Five Stars,1442102400,,
1142651,5,True,"12 22, 2014",A2FV16LBX1SOJF,B00BCNFQJE,,Michael A. Nickoson,This was a perfect replacement for my charger that quite working.,Great Replacement!,1419206400,,
87015,5,True,"06 21, 2012",A283VQDO6WT3K0,B0000DI4NQ,"{'Size:': ' 44""', 'Color:': ' White'}",Shibui,"It has been installed a month.

Easy to mount; user manual is useful, understandable; all the parts needed were in the box; only screwdrivers needed as tools.

Very silent operation, only the sound of the wind; installed in the main dorm. The remote control has all the functions I need.

Very pleased, no complains so far",Excellent ceiling fan,1340236800,,
614070,5,True,"11 15, 2014",AH3JJ5KQZP9R8,B001AH8R9S,,Klotz,I got for a neighbor for Christmas so  can't really rate.,Five Stars,1416009600,,
2031219,5,True,"01 27, 2017",A3TKX7NED36OWE,B00TN5EQ8K,,VICTOR M ORTIZ,excelente,Five Stars,1485475200,,
1042713,5,True,"11 30, 2012",A36XG2H1S14FW,B007JZ1NIM,{'Size:': ' Small'},Richard S.,"I needed to paint my cars lip and at first I did it without this thing and I could smell the fumes. Then I decided to give this thing a shot and BOY did it work. I could not smell any of the fumes, it is easy to breath through and the filters for it are easily replaceable and cheap!",Works well,1354233600,2,
1100403,1,True,"04 7, 2017",A22WBTPLZTAQEN,B00A3BN7CY,,Technology Expert,"cheap. not all made it in one piece. 1 of them failed on power up, others did not last long, only a few hours.",Incredibally crappy bulbs,1491523200,,
752741,5,True,"06 23, 2016",A29PQ1H23W15B5,B002JWSNIS,{'Style:': ' Titanium Pilot Point Drill Bit Set'},Steve Womack,Great product.  Dewalt reliability and quality.,Great product!,1466640000,,
1105435,5,True,"04 26, 2018",A2CQULFUEAMC42,B00A97FIG0,,Scott P.,"Did not work with my system, I did read up on it and thought it might but no go, so check your wiring first at the furnace end. I removed old thermo from wall and necessary colored wires appeared to be there. Turned out to not be connected to unit in basement, likely from something being changed out. Was able to return.","Did not work with my system, I did read ...",1524700800,,
1409899,2,True,"11 13, 2016",AWSIYTWLALI27,B00M2NG8HC,"{'Size:': ' 20"" X 30""', 'Color:': ' Beach-2'}",Rachel,"While it is very pretty, ot was so poorly packaged the thing was bent too badly to hang up.  I even tried putting in a poster frame, but it wasn't enough.","While it is very pretty, ot was so poorly packaged the thing was ...",1478995200,2,
1172432,5,True,"08 13, 2014",A1FD8C6K2WD20,B00CEOII9K,{'Pattern:': ' 2 pack'},Jonathan B.,"For the price, I cannot find any other flashlight to compare.  I initially purchased a couple of these, and when I realized how good they were went back and purchased 5 more so that I could place one in each of our vehicles.  I've used them with both Alkaline and Lithium cells...brightest with Lithium (of course) but nice to have the long shelf life Alkaline cells for the lights stored in the vehicles.",Super Deal,1407888000,3,
674809,3,True,"06 3, 2016",A32VUK5VY3V11D,B001MJVLIS,,Sister,I have used these on carpets and they worked well but on hard floor surfaces they collapsed around the leg or actually came out from under the heavy item I was trying to move. I'll stick with the original version - of course they're considerably more expensive. If all you have is typical living room furniture on low pile carpet these cheap ones will work but heavy on high pile or heavy on concrete or linoleum - use the more expensive brands.,Didn't Work Well on Concrete,1464912000,,
1752284,5,True,"08 9, 2017",A2E8CN4TWMQ6RE,B01BYO79UE,{'Configuration:': ' 1-Pack'},Quentin Jackson,Gr8 for kids room,Five Stars,1502236800,,
1081600,5,True,"04 9, 2016",AP9M8VJU51B2R,B0096M016G,,John ONeill,Product is as described. Have not used it yet.,Five Stars,1460160000,,
620329,5,True,"11 28, 2015",A3GSQ6IA3P3M9U,B001AYGFP4,,Mayra Mares,Beautiful and sturdy.,Five Stars,1448668800,,
110615,5,True,"03 29, 2015",A25PSN3RYOBJP7,B0002QZ4Q2,,Henry J,I love this tool - I don't know why this tool and its companion have been discontinued.  I think another company is making something similar,Kreg - they make great stuff - too bad they don't make one this anymore,1427587200,,
2021452,3,True,"01 21, 2016",ABPSZZE1146MI,B00NUJ1X18,,Docman,If you have a steady hand and are able to keep the torch head off the metal your cutting they are a a waste of money.  Other than that they do the job.  I found that adding or subtracting your measurement to account foe space it worked great.  The only problem I found out the if you are cutting from bottom to top there is a chance that the bracket will be cut do to the slag.,Careful how you cut.,1453334400,,
1547343,5,True,"05 3, 2016",A1LGS5ORY151YI,B00V5G2ZPG,{'Size:': ' 1PACK'},alllan j,Good quality for price. Easy to set up.,Five Stars,1462233600,,
225438,5,True,"04 10, 2014",A29L8CU1JKTNDC,B000EDSSJS,,Caroline,These are great! My husband converted some of our RV lights to 12 volt to help us get more light in our RV when we are running off the battery! They work great!,Fluorescent light bulb,1397088000,,
1011756,4,True,"07 24, 2014",A2H65Q605N31QN,B006R9UOPY,,Theruby2z,Just installed last night and took about 15 minutes to install all 10. They work fine so far and I haven't heard any slamming cabinet doors in my kitchen! The only thing that surprised me was that they are a little bigger in size than the picture lets on....they seem bulky when you take them out of the bag. Otherwise I can't complain.,Quiet cabinet doors,1406160000,,
1887313,5,True,"02 21, 2018",AD5DXHWFP20RY,B000VUZ0DG,,grhinehart,Works perfectly.,Five Stars,1519171200,,
393784,5,True,"10 8, 2015",A1Z200ETFJ182R,B000SR5YBA,,Casique,"Heavy duty, works great with the Kreg router table.",works great with the Kreg router table,1444262400,,
1768205,5,True,"04 2, 2018",A2T3A1GCYVJ1XV,B01D4EDJ7E,"{'Size:': ' 18 Inch', 'Color:': ' Soft White'}",Frank Yee,"I purchased 5 of these and used then singularly or in combination to underlight my kitchen cabinets.  They produce a diffuse light without strong shadows and a pleasant light orange glow.  I can't verify the CRI but everything looks natural and a bit warm.  There is no ghastly green or blue overtones that is common with LED and CFLs.  They dim beautifully with common Feit dimmers available at Costco, although not down to 10% - more like 30%.  I've had them for 6 months and use them nightly.  No problems.  At first, I was a little put off by the high costs, especially compared to bare strip LEDs.  But these look great, are a perfect swap out for the older fluorescent lights, and produce a really nice light.  The only problem I had was that they are rather shallow and they can be a tight fit if you need to make connections to daisy chained Romex cables.",Great looking light,1522627200,,
581013,5,True,"01 4, 2017",AIHVG7OYRCAHH,B0015IYSP4,{'Size:': ' 1 Kit'},Amazon Customer,Wonderful accessory kit.,A must have,1483488000,,
2020213,5,True,"11 18, 2017",A1BTDY5V0LK825,B00NHY6TAG,,weeaboo,"crkt knives are insanely sharp out of the box. Having 6 of them, and over 40 other knives, and crkt knives are the best value for their price. This knife is absolutely huge, reaching over 9.375 inches and about 7 oz. after a few weeks of really heavy use, it surprisingly held an edge, longer than any mtech and most other knives i own",amazing survival/hunting knife,1510963200,,
615492,4,True,"11 17, 2013",A2FJNUMU9Q097N,B001AHUK52,,Maxwell,My plumber said I needed these for to install bathtub faucets.  I cannot say if they are the best as these things are completely foreign to me...but according to my plumber these were just fine.,OK...if you say so,1384646400,,
1299527,5,True,"12 21, 2017",AE5BYOL6G7DHS,B00HLNI5C4,,Momchil,Perfect fit for the Symmons shower valve,Five Stars,1513814400,,
1025395,5,True,"09 2, 2016",A198FDBZEJK2BG,B0074RGIIK,{'Size:': ' 1 Pack'},SANDKEYFRED,ORDERED THIS BULB AS A REPLACEMENT FOR THE BULB THAT HAD BURNT OUT. IT WAS EXACTLY WHAT I WAS LOOKING FOR AND IT PROVIDES AS MUCH IF NOT MORE LIGHT THAN THE PREVIOUS BULB. I RECOMMEND THIS BULB.,I RECOMMEND THIS BULB,1472774400,,
837495,4,False,"06 15, 2013",A18S2VGUH9SCV5,B0043WZRAY,"{'Color:': ' Arctic Stainless', 'Style:': ' Touch2O'}",Margaux Paschke,"While updating my kitchen, I really wanted a faucet that worked without having to deal with the germ and dirt factor when cooking or my boys washing up in the sink. I debated between this touch faucet and a sensor faucet by Moen (which is more expensive - around $400 - but you don't even have to touch it to work, just wave in front of sensor although it does have some quirks).  A plus of buying this faucet over the Moen hands free sensor one is that it does not dispense water unless you need it (the Moen can dispense water at inconvenient times due to it's sensor) and the installation is much easier (and thus cheaper to pay a plumber to install).  This Delta faucet is a great advancement in faucets and provides plenty of convenience.  I am concerned that that the tapping becomes more like banging from my sons and I worry that it will dent after constant use.

I love the convenience of being able to just tap the top of this faucet with my forearm to have the water running without having to manually turn it on and off.  This is great when cooking and having your hands full of raw meat or other messy food products. I no longer have to constantly clean up the faucet after cooking.  The magic of how this works is beyond me but it requires a battery for it to work and the included literature provides info on replacement.  It has worked every time although a couple of times, I've had to tap a second time before it works.  Not a big deal.

I am happy with the style and function of this touch sensor faucet.  I will report back on the battery life and cost of replacement as well as the tapping function to turn the water on and off.  If you are looking for the convenience of a sensor faucet that is cutting edge, stylish and cheaper then comparable faucets, this is a solid choice.",SOLID CHOICE,1371254400,38,
63166,5,False,"12 23, 2015",A2KFR24VEDENOF,B00006ANSC,,Brian B,"I chose this set over the RED brand we all know mainly due to price and I certainly am glad I did.  The two cutter design is not what you would think but is true to it as advertised.  The edge teeth cut while the chisel shaves the hole out and this two cutter in design unlike others that have two chisel cutters and are even replacement cutters while these are designed as similar to basic forstner bits.  Nuff said, these bits have been working absolutely fantastic in my Super Hawg with QUIK-LOK so go get yourself a set and save a few bucks while you are at it.",Nice - comparison to the red brand,1450828800,,
900405,5,True,"02 13, 2017",A1UJ58OEDF8QQE,B0050DW8LG,"{'Size:': ' 1 Pack', 'Style:': ' 4"" White Round Frosted'}",Amazon Customer,Great light for our shower and seal tight to ceiling to prevent moisture from entering light.,Easy installation and looks great,1486944000,,
716041,5,False,"02 27, 2017",AW6A4PPENVZY3,B002654I46,{'Style:': ' Polisher'},AMAZON-AHOLIC,"Works extremely well for home auto detailing. Removes swirl marks and scratches paired with proper polishing pad and polishing compound. But don't expect an easy 10 min magical job. Even detailing a maxi scooter takes well over 3-4 hours.

If your car/motorcycle is heavily scratched, expect to spend a min 2-3 hours on each panel/section using this DA polisher on your vehicle, to bring it back to mirror finish.

Noise level is acceptable even at max-speed, and the polisher is easy to hold and move around on the vehicle.",But don't expect an easy 10 min magical job,1488153600,2,
1926841,3,True,"11 26, 2016",A2VNW2WJ5U4Z2B,B0039VA16K,{'Package Quantity:': ' 1'},Hermanator,never used them but the did fit and function.,never used them but the did fit and function.,1480118400,,
1300422,5,True,"06 21, 2015",A2AM1CY2NFIBMK,B00HNYA506,,Goodyt,"Will install this item on Wednesday-laying shower pan on Monday.  However, the item arrived promptly and was exactly what I anticipated that it would be.",Will install this item on Wednesday-laying shower pan on Monday ...,1434844800,,
38580,5,True,"07 11, 2016",A28XN615HO4FFC,B00004SQET,{'Size:': ' 40 ft'},ThinkingOutside,Very nice quality and the green makes it blend in,Great for outdoors,1468195200,,
736150,4,True,"02 6, 2017",A1JB7HFWHRYHT7,B002CJN0QS,{'Size:': ' 20x25x1'},Alex W.,"It's an air filter. Good price for the bulk package.

Just have to take a star off since they aren't 100% true to size. Had to work a little bit to get one into the air return.

Good luck finding a better price for a 3M filter.","Good price. Not quite true to size, but don't let that stop you.",1486339200,,
1017366,5,True,"05 13, 2014",A3S4ATODPDRWDW,B006ZB9GKI,,Zach B.,Works just fine. Doesn't seem exceedingly nice or anything but seems plenty reliable and simple. For $25 I don't care if it were to break though. I could buy a second and it would still be well cheaper than going to Home Depot and spending $60-85 on one.,No Idea Why These Are So Pricy Elsewhere,1399939200,,
886446,5,True,"02 18, 2017",A27W11K572VZGT,B004VG064Y,"{'Size:': ' 5-1/4"" - Front Diverter with Front Connection', 'Color:': ' Chrome'}",P. Mizell,"Good quality, nice price",Five Stars,1487376000,,
339763,5,True,"07 20, 2014",A2EYVZ2IP0QJZB,B000NJJ1N0,,paul,We've been using this product (with a different finish) for almost a year and have been very happy.  I'm getting these for all my rental properties now too.,... finish) for almost a year and have been very happy. I'm getting these for all my rental properties ...,1405814400,,
1428428,1,True,"02 15, 2016",A26X6K3K9QXKSQ,B00N1H5KV8,{'Size Name:': ' 3PACK Candelabra Dimmable'},Donald,2 of the bulbs went out after 3 weeks-junk!,DO NOT BUY,1455494400,,
1169008,5,True,"07 11, 2012",A3CRCYS8HTTU6X,B00CBDNK5Q,{'Color Name:': ' Stainless Steel'},roll cyclones,I bought these hoping they would be a good quality stainless steel looking finish that would match my appliances. I couldn't be happier. They are heavy duty and look exactly like the expensive big box store ones.,Exactly what I wanted,1341964800,,
145918,5,True,"04 17, 2015",A1S620306KEL6B,B00081GATG,{'Style:': ' 50 Lumens'},Adrianna,Bright light with switch function instead of button.,Bright Light,1429228800,,
1867375,5,True,"01 22, 2016",A1POKYN7UGL264,B000HAZMWY,,NYB,Great addition to my gun smith (armature) tool collection. Case keeps drivers neat and in one place !,Five Stars,1453420800,,
2037205,5,True,"08 23, 2018",ACFSBV0DLDRSY,B00XRMF3CI,"{'Color Name:': ' Orange', 'Size Name:': ' 3/8 inch x 25 feet'}",Jonathan,Very good quality for a great price! Bought it for magnet fishing and works great.,"Great rope, great price.",1534982400,,"['https://images-na.ssl-images-amazon.com/images/I/81VITAIKMQL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/815au-TPgtL._SY88.jpg']"
1627097,5,True,"05 2, 2016",A1E2JJTG3DNUHO,B012W61RF6,,Bamabev,"These are super sparkly!! They're a little bigger than I should have gotten but hey, for a blingy gal, these are great!",Blingy to the max!,1462147200,,
1490893,5,True,"12 9, 2016",A1RRVNYKV4QPWV,B00QKYSPU2,{'Color:': ' Yellow'},Sam M.,"Power went out first night in new house. Realized we needed flashlights. The power hasn't gone off since, so I assume these worked and scared away all the power outages. However, I tested them, and whenever that power goes out, we'll be ready to rock.",Shine Bright Like a Diamond,1481241600,,
117753,5,True,"08 16, 2017",AZ3X575JKX0XE,B0002VA9NA,{'Size:': ' 1 pack'},C. Posley,"Love this stuff. Use it to hold down monitors, TVs, artwork. We have cats, so we use this stuff everywhere.",Great Stuff!,1502841600,,
1185780,5,True,"11 23, 2016",A1CQWEPJ2GH1I6,B00CUQ0W2S,,Kathy,"I have 3 and use at least one every single night. I keep them on night stands next to the beds. Excellent for going to the bathroom or letting the cat out. It helps me zen out at night when I can't really fall asleep.
I dropped one and the fire broke off. My husband glued it back on and it works great again.  It's just a darling little nightlight that me as an adult seems to love. Just barley tap the top and voila, a campfire!",Favorite night light for a 50+ yr old  :D,1479859200,4,
348457,5,True,"05 21, 2015",A3T3AAOBSZ2D8I,B000NPT5YE,"{'Size:': ' 1-Pack', 'Package Quantity:': ' 1'}",J4M3S ,havnt used them yet but appear to be well constructed and of quality material,Five Stars,1432166400,,
783893,5,True,"04 15, 2017",AG1GELBKE9X5X,B0032JTDPE,{'Size:': ' 1-(Pack)'},Brandon J Todd,"I was too western with the bolts when I was tightening them up, and snapped the handle (oops).  I called the company and they replaced the handle for free.  This gun worked great on 600 sq. ft. of solid oak. Just remember to oil it up from the get go.",Does the job!,1492214400,,
1756123,5,True,"10 22, 2017",A2IXGQ40W41CMR,B01CALG02S,,Amazon Customer,it's a bulb and it works,Five Stars,1508630400,,
650181,2,True,"01 5, 2015",A1KY8EV8D48M6W,B001F4SK5C,"{'Size:': ' Pack of 1', 'Color:': ' Black'}",Bob,"It's a knife and it cuts.  I open quickly and the steel is somewhat decent. 410C I believe. Other than that I'd say save your money, by a Spyderco, SOG, etc. if you want a decent knife.",It's a knife but nothing special.,1420416000,,
25085,5,True,"04 8, 2015",A1SDA6T8YTGH85,B00002NB2X,{'Style:': ' 7-Day Heavy Duty'},Michael,works great! easy to program. I use it for my veggie seed starting lights.,Five Stars,1428451200,,
796798,5,True,"12 14, 2012",AO4OIK8IVUXAP,B00396S1Q2,"{'Color:': ' Black', 'Style:': ' Protac 2L, 350 Lumens'}",Shauna,This is the best little flashlight! I got this for my husband who is an auto mechanic and he loves it. It looks small but don't let it's size fool you. It is incredibly bright! He wants me to buy another one now!,Awesome flashlight!,1355443200,,
637375,5,True,"05 8, 2013",A2DQNUAKCHXLPD,B001DK7SJM,"{'Size:': ' 18-Inch', 'Style:': ' Regular Clamp'}",Travis H,"My wife may not understand when I tell her one cannot have too many clamps, but its 100% true.  Granted this isn't Bessey, but they work really well at holding two things together during glue ups.  I have many of these kind of clamps and never had issues with them.",Never have too many clamps,1367971200,,
68096,5,True,"02 15, 2005",A32IXTE5RDC25V,B0000789HO,,Jerry Robison,"I am a home builder. Anticipating some close quarter work, I picked up the Makita DA3010F. It sat in my tool box for a few months while I was putting up walls, beams and joists. As I progress into more detailed internal framing, I've been going to the Makita for what I will call light Hawg work. Like the other reviewer says, its lighter and won't break your wrist like the real thing. The Makita will turn a 3 or 4 inch hole saw but it is not happy, becoming too hot to handle. Within its design limit, it will easily turn 1"" flat bits and long augers to around 3/4"" dia. I can corroborate that 1) the feel and sound of a precision tool, and 2) you can dial the no-load speed down to like one minute per revolution. Yes, the LED light is useful for working where the sun don't shine. One problem, not specific to Makita, is that when a angle drill with paddle switch is used close-quarters and breaks through the work, the tool can get jambed up against the work with no way to turn it off. Occupational hazard I quess. This tool is recommended to those who have everything else.","Quality, for special apps and some general use",1108425600,15,
128060,5,True,"04 8, 2015",AEVIVT8SACH32,B0002ZO7A2,,EM,"Just youtube this thing, you will see why I love it.",you will see why I love it.,1428451200,,
1652189,1,False,"12 11, 2016",A1QMDZS4RC7E71,B014LQOFDQ,{'Package Quantity:': ' 1'},Tecsi,"The GE dimmer is a great device. sleek, don't cover both outlets, plug in on side for compact profile.
BUT the device is only good as its software controller, which is really mediocre. It turns out that the dimming level is FIXED for all schedules you set. So you can adjust for different schedules.
The astronomical settings are a jokealways set to 6-6 regardless of location and date.","Device is great, but software controller a disaster",1481414400,,
754623,2,True,"05 13, 2015",A26AINJC0RGFCG,B002KSAZ78,{'Size:': ' Clip Removal Plier'},PC Doctective,manufacturing tolerances typical Chinese carelessness in allowing something where the two moving parts collide.  otherwise not a bad design - RETURNED mine - could not be easily bent - steel very-hardened (a good thing usually in this application),2 halves collide- strong but sloppy QC,1431475200,2,
1616216,5,False,"06 28, 2016",A289EQ78OHLQW1,B011F6ME7Y,,Tammy,"These are perfect!!  I have two small wooden cases at work and these little clasps were exactly what I needed.  The cases originally had closers kind of like these but these are even better then the originals.  They hold tighter and are much easier to latch then the others.  Thank you so much for choosing me to review your product, and thank you for the discounted price",These are perfect!! I have two small wooden cases at ...,1467072000,,
1047011,5,True,"01 31, 2017",A22ZUCOOYWHABF,B007QUZ16A,,James M,Huge fan what a great piece of equipment,Five Stars,1485820800,,
711588,5,True,"05 19, 2016",AP284PKGHN1W8,B0021G1ZDC,,Betty Long,nice product.,Five Stars,1463616000,,
1113436,5,True,"07 20, 2014",AA114Y6SLKWN0,B00AIBFZME,{'Format:': ' Misc.'},Pauli,"Hell of a light with insane flood ability at night. People are always in awe when I use it and are surprised at its size. There is another light from Fenix that is almost identical to this one (the name evades me at the moment), but the reviews showed that this one has more 'flood' which is what I preferred for home use.",Good size and great output,1405814400,,
2051801,5,True,"04 19, 2018",AK7B2MKPXE98H,B017VCAI10,,Amazon Customer,great,Five Stars,1524096000,,
970099,4,False,"01 9, 2013",A1TJKT7RI7DND1,B005T4720I,,Maximus95928,This unit is ready for action as soon as it hits your house from delivery. I put it to the test as soon as it got to my house. No more over watered or dried out soil/plants. Whats not to like?Enjoy!,Don't finger your soil anymore.......................,1357689600,,
1702466,5,True,"11 1, 2016",A2CO6CK6X8FWJ6,B0186IKHZ0,{'Size:': ' 3 Pack Oil Filters'},Amazon Customer,Great price on a three pack of OEM mower filters.,Five Stars,1477958400,,
1813210,5,True,"07 14, 2018",A1PNSF0R4RI9MM,B01G7SG9DK,{'Size:': ' 40 WATT - 6 Pack'},Jdp,"After buying a ''name brand' at local store-twice and each only lasted 30-40 days, I was disgusted! Since receiving mid June, I've used one in Refrig. and one in my stove oven, and both are still working. Only time will tell. but I'm well satisfied.",Famous Brands Aren't Always Better!,1531526400,,
1747735,5,True,"02 1, 2017",A2GQFQL3A52O82,B01BKEX2C2,,Jt,Works. Hopefully it will last. This replaces the older model which failed twice with minimal use.,Five Stars,1485907200,4,
1726514,5,True,"06 4, 2018",A18WUUFY45DOWA,B01A08YKV6,{'Style:': ' Impact Driver Combo Kit'},RedneckSavant,"I've had a lot of these over the years.  This set with twin 5Ah batteries by far surpasses the performance of any I've owned previously.  Brushless motors increase battery life, and the batteries are easily worth the price of the entire set.  For under $300 you can't beat the value.",AWESOME VALUE.,1528070400,,
569627,4,True,"12 25, 2012",A25KKJ09Y3G5X6,B0014EOW96,,Ant,Feel sorry for the mail person since this is kind of heavy. Has a slightly odd metalic/salty after taste. Not sure if that's because it has a bit of salt. But tastes just fine and works for me :),Nice,1356393600,,
190539,5,True,"06 16, 2013",A3GESOG6XQL9GD,B000BQML7S,,K. Ware,"Turned off water to toilet. Flushed toilet. Popped off the flapper sides and removed from toilet. Used pliers to squeeze the ring and clamp to flapper. Re-installed flapper, with new chain attached. Pulled chain up to lever and attached the clip so that the chain was tight but not too much. Turned on water again and tested out. Whole process took 5 minutes.",Installed easily,1371340800,4,
565104,4,True,"01 5, 2017",A1K50VECW4BXL4,B0013V58HU,{'Style:': ' Outdoor Switch | 1 Outlet'},Warren Poschman,"The outdoor Z-wave timer from GE is a solid product.  It feels like it is well made and ready to withstand rain, snow, sleet, ice, heat, and kids.  I use them to control outdoor lighting like Christmas lights and deck lights.  I also use them inside since they have a cord (vs. the interior ones which plug directly into the outlet).  I bought it so I could use centralized timing from my SmartThings hub and ditch a series of manual, digital, photoelectric, and astrological timers that I had been using.

My only beef is that the item pictured has a NEMA-90 plug on it (right angle plug) but the item actually doesn't.  I've ordered a few of these and none of them are angled - all straight.  Not sure what the deal is as everything else looks identical.  Having a straight plug is a hassle since it makes it challenging to plug it into an outdoor continuous-use outlet cover which are required by code for this use case.",Nice product - but not an angle plug as pictured,1483574400,5,
622904,5,True,"04 22, 2014",A2GBXLTZ8N93CH,B001BFZC2Y,,Andy,"I'm not a great wood-working type of guy, but my front door was looking pretty sad.  It gets some (not a lot) afternoon Texas sun, so it had faded since I had it professionally refinished 8 or so years ago.  I first cleaned it off, then applied some type of finish restorer.  That in itself made the door look much better.  After some research I saw I needed to apply tung oil on top of  that.  I bought this product, and it really made the door beautiful. It adds a low gloss finish which was just perfect.

Perhaps I was supposed to do some more prep work, but it looks really good.  If I have to do this every 5 years, it won't be an issue.  Each part only took an hour or so.  It was time well spent.",Made a Big Difference,1398124800,,
27259,5,True,"07 17, 2017",A1ALTSI2VKQMBG,B00002X2GE,{'Size:': ' 25-Foot'},Master Card,Love it.,Five Stars,1500249600,,
1947527,5,True,"02 8, 2014",A1UI7N2OESNWBM,B005D24XCG,,Ed Moehl,I was looking for a bright desk lamp with modern low energy consumption.  This lamp definitely is that.  I also liked the price tag on it.,perfect in every way,1391817600,,
947938,1,True,"12 7, 2015",A18TCPPLWJOEV1,B005HH0YBQ,{'Color:': ' Satin Nickel'},Alfredo,"This is the worst product i have ever bought. It was returned the same weekend. First it doesnt come with the neccessary hoses to install so i had to purchase the water line hoses. The delta faucet i bought to replace this, did have the correct hoses.

CON
The hose and the nozzle is loose, it barely stays tucked in. If you shut the water off quickly it shakes the nozzle loose.

CON
The neck or arm of the entire faucet is loose there is play in the item, which makes it feel cheap.

Now i know why this was cheap... Went back to delta paid 3 times as much but now i know its quality product, that will last.",DONT BUY!!,1449446400,,
953687,5,True,"01 24, 2015",AJBO8EU9DHZ9C,B005JRJE6A,{'Style:': ' Saw-Max Tool Kit with Case'},David Chenoweth,"Compact, powerful and easy to use.  I like the flush-cut option.",dcheno,1422057600,,
27207,5,True,"08 22, 2016",A1TG6HZCN228SK,B00002X2HQ,{'Size:': ' 1-Pack'},Garrett,"I like the contrast of the black and yellow. Other than that, it is just like every other speed square that I have ever used.",I like the contrast of the black and yellow,1471824000,,
1474670,4,True,"01 17, 2018",A1JXGB8A3X5O0V,B00PC5SPPK,{'Size:': ' 1 Pack'},Lallen,"It's your average, run-of-the-mill smoke detector. No frills, no fancy displays...I assume it's going to work for that which it was intended.","It's your average, run-of-the-mill smoke detector. No frills ...",1516147200,2,
