,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
31531,5,False,"07 9, 2016",A3J029KBNG5MNP,B01ETAJKTS,,Mr. Bey,"This item is obviously going to be a luxury for anyone who wants to use it. There are cheaper options out there. But that doesn't mean this one isn't worth your money.

The oil works marvelously. You don't need to constantly rub a cotton pad up and down your face to get it to work. You also don't need to use a ton of oil to get your makeup off. As long as you're not too liberal with the amount you use, it should last a fairly long time.

If you're looking for some makeup remover that works great, look no further. Truffle Therapy products are great and this one is no exception.",Works Great,1468022400,,
10853,4,False,"12 14, 2015",A1CCMW354ELJ3U,B001KOTQQ4,"{'Size:': ' 2.14 fl. oz.', 'Scent:': ' Warm Cotton'}",PasoCreek,"This is a clean and strong scent.  Smells like a big ole' bubble bath and the scent lasts forever.  Might be a bit much for some, but always subjective.  If you like a powerful soapy scent this is the one.  My daughter thought it smelled like carpet fresh.",Scent smells like a big ole' bubble bath.,1450051200,,
3047,4,False,"09 13, 2015",A2V5R832QCSOMX,B000E1EWT0,{'Size:': ' 0.5 oz'},Leanne,"I've been using Nuxe products for about five years, ever since I first discovered their&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/NUXE-Huile-Prodigieuse-Multi-Purpose-Dry-Oil-1-6-fl-oz/dp/B000BO52TE/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">NUXE Huile Prodigieuse Multi-Purpose Dry Oil, 1.6 fl. oz.</a>, after reading about it in a beauty magazine.  I've given bottles of Huile Prodigieuse as gifts, and everyone loves it.

This is the first time I've tried an eye cream by Nuxe, and it is very soothing and gentle.  When I use it after waking up in the morning, I can also tell that it takes away some of the puffyness that I often wake up with because of my allergies.

I also have dark undereye circles, but haven't yet noticed a difference in those.  I'll update this review if I do.

My skin and eyes are sensitive, and this hasn't bothered them at all or caused them to water.

It also doesn't pill up under concealer or foundation.

Overall, this is one of those daily luxuries that makes life a little bit more pleasant.",Silky smooth -- just wish it weren't so costly,1442102400,,
11620,3,True,"11 29, 2017",A18VCM7Y7HK6EW,B001MF3FMW,,Chris,"First of all, let me say that Proraso is good quality stuff.  I gave this 3 stars because IMHO, it doesn't work as well as the shave creams that come in the tubes.  I have a tube of Proraso, but wanted to try this, and the razor glides much better with the cream and I get a much better shave.  Also, from reading all the reviews and tips on how to use this soap, a lot of users are saying to swirl the brush directly in the container to start a lather, and then transfer to another bowl to complete the lather.  I did this and it does work well, but that makes it a 2-step process which I don't want to do.  I'd rather squeeze cream out of a tube directly on the brush, then do the lather in a shaving bowl.  And for those asking if this is a hard puck or a cream, it's kind of in-between.  It's not as hard as a traditional bar of soap, but it's definitely not a cream.  It's definitely solid enough that you can take the product out of the bowl and hold it in your hand, put it back in the bowl, and you wouldn't need to wipe any residue off your hand.",The cream in the tubes has done much better for me.,1511913600,2.0,
29861,4,False,"04 18, 2018",A2GPJR489OIH42,B017GZJFV6,,sb-lynn,"Its always difficult to review and evaluate any type of anti-aging cream or lotion because most require testing over a period of time. Plus, if you're using other cosmetic products  its always hard to know if this new product is solely responsible for any improvement.

Because of this, what I can say is whether or not something is irritating to the skin because thats important to know, especially if you have sensitive skin like I do. As to that, I can report back that this product is not irritating  which is great.

What is surprising about this product is that  I can report back after only 2 weeks of use that it is helping. I am able see an improvement, but only  to one particular part of my face - the smallish area above my upper lip.

At first I tried the product all over and it was so-so, But now If I use the product twice a day on the lines on the limited area over my upper lip it,  it actually helps. (Just remember, before you use this, clean the area by using either a lip sugar glazer and wiping it off or you use whatever else you want to use to make sure the area is very clean and any dead skin sloughed off.)

This has really helped puff up and helped the bleeding lines that sometimes show up on your upper lip when you put on lipstick or gloss and this is the first product that has done that. Mind you, the lines aren't completely gone, but there is an improvement.

On the negative side, if this product is applied too heavily (which isn't hard to do,) you can end up with it peeling/sloughing off - not a good look when you happen to look in the mirror. When applied above the lip this way, it really looks bad so just be aware of that.","Where its great, where it isnt. Pros and Cons",1524009600,,
23654,4,False,"01 23, 2017",A3CW8OUDH7M079,B00F6XZNOO,,Southern Chickadee,"I used this once before my son who has acne.  I don't have oily skin but I do have rosacea.  This dried my skin out on my cheeks so I gladly handed this off to my son.

He used this for five days and I have noticed the pimples that have come to a head have gone but the hard nodules are still there.  He used this on his back for the acne and it did wonders.  He did have to switch to this every other day as he complained that his cheeks were hot and itchy.  I didn't want to completely abandon this as it has done its' job on the pimples.  So he alternates with this and his old reliable Stridex pads.

Sadly, we won't be buying this again as it is very expensive.  However a little goes a long way so he'll have this for several weeks.",Obagi Nu-Derm Foaming Gel,1485129600,,
29374,4,False,"08 20, 2017",A3MZNRSDQ32UUH,B014AH60PW,,imsocrazy,"I waited a while to review this so I could tell if it really helped and I've got to say as someone with thin hair that I think it did. Unlike some other formulas for this problem, it didn't make my hair crunchy or sticky which was great. It smelled good and made my hair soft and nice feeling. It really does feel somewhat fuller and better so I like the product a lot. Price will probably prohibit me from buying, which is a shame since it does seem to work.","Works, but pricey",1503187200,,
26827,4,False,"06 19, 2017",A2065HBMYDXJ1S,B00M0V39VE,{'Color:': ' 0C Linen: For fair skin with cool undertones'},Jennifer Bailey,"I think finding the right shade of concealer or foundation online is hard.  I am not sure this is the right shade for me or my daughter, but going to give it a try.  I love the thickness of this foundation, it will definitely do the the trick to cover up blemishes or under eye circles.  If you don't like high coverage foundation, this is not for you.  If you need a highly pigmented, high coverage foundation, I recommend you try this one.  I am very happy with it, but I might need to try another shade.  I think this foundation might be enough to cover blemishes/dark circles, and might not even need concealer.  I like eliminating steps in my make up routine.",Works great,1497830400,,
26937,4,False,"06 23, 2017",A2O421DTA8J0RW,B00M0V352C,,Dogs &amp; Horses ,"There's a difference between the Fair and Light tints on this concealer, but it's miniscule. Honestly, I think the two are misnamed. The Light tube is actually a bit darker to my eye than the Fair. See the photo.

The Fair turned out to be the right shade for me and after several days of use, I like it. I haven't had any skin irritation when using it to cover under eye circles. It doesn't cake up, but I use a very tiny amount so your mileage may vary.",The Fair is a bit lighter than the Light. Works well for dark circles,1498176000,8.0,"['https://images-na.ssl-images-amazon.com/images/I/61u7mtiD34L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61mReINZwFL._SY88.jpg']"
20317,5,False,"11 15, 2017",A2N7F6VT2SQDYZ,B009S7H0UE,,Jenny Smith,"I love this face cream.  It leaves your face supple and soft, not sticky or greasy.  The sunscreen SPF 30 is a huge factor for me, and I'll be using this daily instead of my regular skin care line.",Great sun protection,1510704000,,
14948,5,True,"02 19, 2016",A2PQMHHCI4TJVK,B003OGV7UO,{'Color:': ' Rubble'},MLB,Wonderful color,Wonderful color,1455840000,,
30131,5,False,"04 11, 2016",A2C27IQUH9N1Z,B019WZR5VU,{'Size:': ' 1.7 fl oz.'},audrey frances,"This is an absolutely lovely scent. The packaging is downright goofy, with its clunky square top/bottom, though it does look kind of cool, in an odd, laboratory-ish way.

The scent, though, is really wonderful. It starts off at the light, fruity end of floral, but as it lingers you can detect a woodsiness as well as a bit of powder. Heck, I don't know what I'm talking about, but I do really like this eau de toilette spray, which lasts for hours in a pleasant way.

I would say it is appropriate for either gender.",lovely scent -- floral with lingering woodsy notes,1460332800,,
24920,4,True,"01 17, 2016",A1XIRB17MOLXPB,B00I8NUF2O,{'Style:': ' SPF 30'},Judy in CA,Really meant to order same brand but at 50 spf.  I can use the lower spf during southern California winter.  Recommended by my dermatologist and was told not to go below 30 spf so I am safe.  Also seems to leave less of the yellow color on my clothing.,Very good brand / recommended by my dermatologist,1452988800,4.0,
22442,4,True,"05 31, 2014",A1W6PXDD1CVKI,B00CNE2GOO,,Sara,"I purchased this because I am loving the vinylux I get at salons, and I hope to make it last just a little longer by reapplying the top coat.  Also, I will be able to do my nails myself once I have it.  The vinylux product is great - just like polish, doesn't trash your nails like shellac, and seems to last on my nails at least a week without chipping.",Great to have at home,1401494400,,
30510,5,False,"01 5, 2017",A2G8D1VN3MVB6F,B01BEYRHGU,,Dr. Jones,"This is a great item. It uses small batteries to provide a very smooth trim of your facial hair. Now, this is the thing. When I purchased another kind of trimmer it did not cut, but pinched. This item does not do that at all. It cuts like crazy and that is great because it makes it a very smooth cut. Get it and enjoy trimming your ears (and avoiding looking like an old man.)",A great trimmer to avoid those old man issues,1483574400,,
14976,5,True,"02 2, 2016",AKX7YE26PAMVP,B003OGV7UO,{'Color:': ' Salmon Run'},Raquel,It's an original CND Shellac product. As described.,Original Shellac polish,1454371200,,
20279,4,False,"11 6, 2014",A2JAEZ0FMAMJVW,B009JCVSV0,,A. H.,"My daughter has been using this peel.  She has no complaints about it being uncomfortable -- she says it tingles a bit.

The effects after a few uses have been noticeable.  She gets mild acne blemishes that can leave her skin tone uneven.  This peel has helped to reduce the appearance of the acne and has helped to even out her skin tone.  So the product works, as one would hope at this price.

There is plenty of product here for multiple applications, and it derives from natural sources, so you aren't getting a face full of funky chemicals.  Bottom line, this is a beauty product that delivers.",Expensive but works well,1415232000,,
14829,4,False,"05 1, 2015",A3AUHT475KOF2S,B003L8RVZ0,,PrimeLover,"I've only been using this for about a week, nightly. It's nice, as far as it goes on smoothly and my face feels nice and soft in the morning. Time will tell if it ""evens out skin tone"" as I hope it does. I am very fair, not acne prone, but have sensitive skin and sun discolorations are starting to show in spots (like wide freckles). I'll update in a few months of regular use to tell if I get results with that aspect of this serum. It's pricey, so, I want it to work for that!","So far, so good",1430438400,,
6536,5,True,"03 28, 2015",A3NSTXT3F7CKW8,B0015VP9CW,,Jennifer Xu,good,Five Stars,1427500800,,
5557,5,False,"03 5, 2014",A3I5YPJZMTG1QO,B000Z5YBK0,{'Color:': ' Blonde'},Smart Blonde,"I have pale, almost non-existent eyebrows.  Currently I've been using two different department store brands of ""wind up"" automatic pencils.  They're smooth going on but very easily break off, and are expensive for the amount of actual product inside the pencil.  I've also tried hard pencils but they don't apply easily and often the color is too dark or doesn't show up at all.  And the brow powders I've tried are difficult to get on light enough to not look like a drawn-on eyebrow, plus powder doesn't seem to last all day or stay on when swimming.  This micro pencil is the best of all of them:  goes on easily/smoothly in tiny strokes so it looks very natural, is a great color for me, stays on until you take it off, and you get the whole pencil plus sharpener.  It will last a long time and is a good value.  I highly recommend this product--it is my new holy grail of eyebrow pencils!!",Great color and coverage for me!,1393977600,2.0,
2401,5,False,"07 23, 2008",A27QXQQOLAMRRR,B0007M11XQ,,Bones,"I've been using the proraso line for a while now, they pretty much only make the one cream and a couple others similar to it but yeah, I really like how it makes my face feel after a shave and also how it is so quick to lather up with even a halfway decent brush.

I like the tubes of cream more because they just seem to lather faster than most of the tubs of cream, those tend to need a little more work.",Great stuff,1216771200,,
5177,4,False,"11 7, 2014",A1GYEGLX3P2Y7P,B000W14OOA,,Shala Kerrigan,"I wanted to try this primarily for the skin brightening, but also to combat fine lines. The ingredient list wasn't full of scary things so it was worth trying.

Fine lines- the acidic skin peel effect is very mild, and there hasn't been enough time to really tell if it's helping the fine lines around my mouth and eyes. The appearance of them is minimized though after application.

Skin brightening- this is more obvious. I have a largish freckle on the tip of my nose, and it is noticeably lighter. It's not gone, but I can actually camouflage it with make up now without pulling out the serious concealer.

I like how well it applies, it smooths easily, and when it's dry it's lightweight and nearly unnoticeable.",Brightens well,1415318400,,
4663,2,True,"07 29, 2013",A2TI1OLFNCM0D5,B000R92XHM,,AOP,The scent for this product was overwhelming.  I gave it away.  It smells like really strong pumpkin spice.  Putting it on my face made me nauseous.,The Scent,1375056000,,
28574,3,False,"11 24, 2015",A2TOPNOYV52Q8K,B00WFH2VL2,{'Color:': ' Nor'},Judith Paley,"Apricot highlights with illuminations sounds all good.  Packaged in an easy-to-carry, easy-to-apply stick wherein the creamy contents ooze through a brush in just the right amount sounds better yet.  But, alas, the color of the product adds nothing save perhaps...maybe a  small amount of evenness to the skin surface coupled with a hint of luminosity.  I know these benefits with less subtlety and more satisfaction can be had in a somewhat less convenient delivery system for a lower price.",The wrong side of subtle,1448323200,,
17774,2,True,"02 16, 2014",ALD6CN9ZUE7KK,B0058TE4WI,,Coxoa,Im use to Essie polishes being of better quality. I had to put on 3 coats to get an accurate color pay off.,Not so in love,1392508800,,
19697,3,True,"05 11, 2014",AE4AI4GHFW8PC,B007PORYUI,{'Color:': ' Spin The Bottle.'},S. G. Lee,"I thought the color would be more on the pink side, but it had a slight orange undertone at least on me which was not flattering at all.",A little on the orange side,1399766400,,
27044,5,False,"05 4, 2015",A31RULW0KNYJ5H,B00MP1859A,,LA,"I've never been great about taking care of my skin, but now that I'm aging (late 50s), I am trying to be better. One troubling area is my neck.

I was a little afraid of trying this product because I've had some allergic reactions in the last year or so after trying some cosmetic products. Fortunately, this one did NOT cause any allergic reactions.

It feels pleasant when it's applied, and there's enough product to last a long time (which is good because this stuff is VERY expensive). According to the package, the ingredients include Pro-Niacin, Lipodipeptide Tensor, Algae Extract, and Sodium Hyaluronate--all of which contribute to slowing down the skin aging process--and maybe even reverse some damage.

The product definitely made my skin feel softer and tighter. Also, the next morning I thought the product made my neck look better. Maybe it's an illusion, but I definitely plan to continue to use this.",Crazy Expensive But Seems To Work,1430697600,,
15471,5,True,"03 5, 2013",A1K1MDRX8D61LF,B003OGV7UO,{'Color:': ' Cake Pop'},Lou Lou,"This is a wonderful color! Chalky pink that is perfect for spring or summer.  Can be used with a glitter over top for a different look.  I am planning on trying some layering with additives and colors soon to see what else this can do. All by itself it has a nice even coverage just like ALL shellac colors do!  Very pleased with this color, looks great with any skin tone!",Spring/summer fav,1362441600,5.0,
20943,5,True,"02 6, 2015",A1FT0AWHJQLMJN,B00B59AULY,{'Color:': ' Bump Up The Pumps'},J-Ro,"My new favorite color; this coral is a little sparkly, but without the excessive glitter.",Five Stars,1423180800,,
13203,5,True,"05 19, 2015",AKBYINIUXK5VO,B00203IOHQ,,Jenni Kauzlarich,THE SMELL IS DELISH!  i have used the Oribe products for about a year now and will never switch.  And the SMELL!  You will fall in love with it!,SMELLS GREAT AND WORKS!!,1431993600,2.0,
437,5,False,"07 14, 2017",A2M14CFAMF8J7I,B00014GT8W,{'Color:': ' 80W Chocolate Brown: For deep skin with warm undertones with a hint of red brown'},Techie,"These cream is heavy, so much so that it comes with a small spatula for scraping it out of the jar. However, this strong consistency is good, because it does cover imperfections and it helps to match different skin tones, and once is applied, it doesnt look pasty. The cream must be kneaded between our fingers before applying it to our face, and it does go over it smoothly, and once its dry, it lasts all day long. I suggest finishing with a Dermablend powder of a similar shade for a flawless look.",Strong and velvet-textured coverage,1499990400,,
28029,1,False,"12 14, 2015",A2LW5AL0KQ9P1M,B00TZZ2J9G,{'Size:': ' 27ml/0.9oz'},Dr. E,"This product arrived this afternoon. I eagerly removed it for the box and began to pump away ... totally excited to try this new serum. After many, many pumps, nothing happened. I took the top off and instantly noticed that the ""straw"" that connects to the pump was missing. This explains why no amount of pumping would result in any product. I found a pack of chopsticks in our junk drawer and gave the contents a little prod ... hoping to locate and reconnect that ""straw"" type device. There was nothing in the bottle except for the serum ... with no way to get it out. (It is so thick that my shaking it, tapping it, and even slamming it against my palm resulted in very little coming out).

From what I can deduce, the smell is REALLY nice, and it seems to have a lovely shimmer, but woe betide the person who gets a bottle similar to mine. Does it work? I have no idea. I cannot even get it out of the bottle. What a weird quality-control issue. If I can locate any way to get this out of the bottle without contaminating it, I will update this review.",Pump Does Not Work ...,1450051200,2.0,
22918,5,False,"08 18, 2014",AL717X1GYM0JV,B00DTH63P2,{'Color:': ' Cashmere Bathrobe'},Amanda Crowe,"Another beautiful color, I am loving this.",Five Stars,1408320000,,
3176,5,True,"10 2, 2015",A1IW63HLRVK62L,B000GHXTPA,{'Color:': ' Canvas'},MosMma,"I don't use much make up, only lip gloss and a bit eye shadow. A makeup artist friend told me I need primer to keep shadow in place longer. This is grrrreat primer. Very light, not greasy. Goes on smooth with a bit shimmer. And it is least toxic one I could find. If you are sensitive to common makeup or can't wear much eye makeup, I'd recommend this primer for you.",Great Primer,1443744000,2.0,
27790,3,True,"06 13, 2018",A3OWFKDYCCHA75,B00SNM5US4,,AmazonShopper777,Very Oily results,Oily,1528848000,,
28641,5,False,"01 1, 2017",A3B6E2WUEKE9WK,B00X7NEOVS,,Meep,"This cleaner works well and has a very pleasant scent.  It was able to take makeup off that I had worn ten hours.  It also did not dry out my skin.

It was, however, emailed in a bubble envelope by Amazon, which caused the dispenser to crack.  None of the product was wasted, however I was not able to use the pump, unfortunately.","None of the product was wasted, however I was not able to use the ...",1483228800,,
8748,5,True,"08 17, 2016",A17BUSL163PDGQ,B0013U0EYI,,Spidey,This really does disguise thinning hair.  I am a female with thin hair due to medication.  this keeps my part from looking too wide.  Looks normal/natural.,Good Product,1471392000,,
17006,5,False,"09 25, 2015",A1NOV41485TE0D,B004SUY46E,,Stacy W.,"I have been using this for about 5 days straight and I have really noticed a difference in the dry skin on my feet.  The mud goes on thick, as you would expect, with just a slight scent.  It dries fairly fast so you can put socks on or start walking without too much delay.  It really seems to penetrate into the soles of the foot leaving the foot smoother and more moisturized for 24 hours or so.  I am really going to enjoy this thru the winter when everything gets dried out by the heater.",Moisturizing and smoothing mud cream for feet,1443139200,,
15466,5,True,"03 13, 2013",A3I92O1R3S4H1U,B003OGV7UO,{'Color:': ' Tropix'},corey,"I love this bright, coral color. It is the perfect start to spring or summer and CND has the best shellac.",Great coral color,1363132800,,
20101,4,True,"10 19, 2015",A1ID5QT86H8J9D,B008VKEA9I,{'Size:': ' 0.5 oz'},JSM,good product,Four Stars,1445212800,,
19219,4,False,"03 12, 2017",A8QYRG7TW491B,B0073RK3S2,{'Size:': ' 1oz'},Amazon_Consumer,"Here is my honest review of this product:

Pros: My skin looks better! My pores look smaller and overall my skins appearance is better, including the control of minor acne breakouts

Cons: This is not a ""slight tingly sensation"", it is almost a intolerable burning effect. Do Not get it near your eyes because it will also feel like burning. After 5-10 minutes, the intense and uncomfortable burning goes away. It smells like alcohol/astringent, strong toner. Product design: The serum dropper feels larger that it should be, I would've preferred a small dropper and it sometimes leaks when you screw the top back on which wastes product.

Overall, I would not choose to use this product again. Even if my skin looks better, I cant use it everyday and only switch off with my other serums because of the uncomfortable sensation.",pros and cons,1489276800,,
24799,4,False,"07 24, 2014",A2KS0FVY2CNJ8M,B00HSR0Q3Y,,Michael O.,"NOTE: This review is for the BURBERRY Body Tender, Eau de Toilette, NOT THE BODY MILK. Amazon inadvertently sent us the perfume to review instead of the milk, and as my girlfriend (and me) really like the fragrance we decided to keep it.

This product has been a refreshing change. Due to having migraines, asthma, and a VERY sensitive nose, my girlfriend is generally unable to wear most scents. With the BURBERRY Body Tender, Eau de Toilette, however, she found she could apply small amounts of it to places generally not near her face (on the small of her back, I believe), and it didn't cause any reaction.  She's pleased because she LOVES the Burberry fragrance and says it make her feel ""sexy"". I wholeheartedly agree with her assessment!

It has a subtle citrusy, floral scent that smells clean and fresh. Over time it seems to smell more like sandalwood and musk, but never too heavy. The scent lasts much of the day, though she says she will occasionally apply a bit more in the evening if we're going out.

The fragrance comes in an interesting, tall, narrow, octagonal pink/mauve box, and the bottle within is heavy glass in the same narrow octagonal design, with a silver cap. It looks very classy on a dressing table.

Overall a great, high quality fragrance from a premium brand, with the commensurate premium price, which is the only thing I'm critical of. It's Made in France, BTW.

**** RECOMMENDED! - 4 STAR ****",Has a subtle scent that is pleasant and not overpowering.,1406160000,,
31002,4,False,"08 12, 2018",A1TPWGBNIYJ76F,B01CP39M4O,{'Scent:': ' Happy Buddha'},Phoenix,"This is gong to be a rather subjective review. When it comes to fragrances people either tend to like them or hate them. That's what this fragrance is like. It's a bit strong so if you don't like strong fragrances you're not going to like this. On the other hand, if you like stronger, uplifting fragrances this is perfect. It almost smells as if it has a hint of cinnamon and other spices and an apple undertone. That's just me. Any fragrance you use on your hair or body is going to interact with your own chemistry and you'll either love the smell or hate it. In my opinion, this is a great scent for those frumpy, tired days when you need an uplifting fragrance to enhance your mood and make you smell good. I especially like it after being around someone who has been smoking or other odors that tend to stick to your hair, clothes, and skin. This takes care of the lingering odor right away. Also, a little goes a long way with this product. One or two spritzes and you're done. Don't overdo it or you'll be regretting it for hours as the fragrance lasts quite a while.","Wonderful, Uplifting Body and Hair Spray But Not for Everyone",1534032000,,
30778,1,False,"01 27, 2017",A2AGQEL3O3S9H6,B01BTWDRN4,,Bravewarrior,"I was looking forward to using this product.  I am 52 and Caucasian, but I still breakout once a month.  I was also sick over the holiday and my skin was dry.  I was drinking a lot water and moisturizing regularly and I still had a bad reaction to the cream.

First, for $80 bucks, youd think the person boxing the product would make sure there was a straw in the box.  The top of the bottle has to be removed and replaced with a pump with straw.  I double-checked the envelop, the box, and my kitchen and bathroom floors; no straw.  I took the bottle and got some in my palm.

I was planning to put it on a few minutes before my shower and let the benzoyl peroxide kill germs in my problem areas and rinse off, as not to dry out my face.  Oh no.  It burned.  I quickly got undressed and jumped in the shower and rinsed it off.  Even after I got out of the tub, my skin was still irritated.  I had to cool it off will some cooling face cream.

This whole experience did surprise me because I have been using 10% benzoyl peroxide for years.  This was only 5%.  Very disappointed.","On top of no straw, it then burned my face.",1485475200,,
6279,1,True,"05 28, 2014",A1ODT2GL0ZA2HH,B0013U0EYI,,Cyndi,For a few more dollars I could've gotten a much BIGGER bottle!!!!!!!! Content amount is Not worth it!!!!!!!!!!!! It's a rip off,"People Beware: Pay attention to ALL info, this item should be labeled as MINIATURE travel size",1401235200,,
4829,5,True,"01 15, 2016",A1KSC91G9AIY2Z,B000ULF8Q0,{'Size:': ' 2.5 oz.'},RYW,Good basic moisturizer. Not heavy or greasy.,Good,1452816000,,
25482,5,False,"06 25, 2017",A1EXGL6L0QQ0M5,B00J66M2SM,{'Color:': ' 30N Sand: For light skin with a neutral undertones'},Shane O. Laake,"I am new to using the Dermablend brand, but I have found that I really like it.  This is an ideal product if you are looking for full coverage.  I have some dark under eye circles and this make up did the trick.  I did not find the product irritating at all and really like the way this is packaged.  The stick is easy to use and a convenient size.
I do recommend using your finger to apply because it is easier to control the amount of product, if you just use the stick to apply directly under eye it is a little heavy.  I have used some powder to set it. The product blends easily and stays put all day.
I have not tried this to cover tattoos or bruises, but I'm sure that this could provide good coverage for those uses.",This is an ideal product if you are looking for full coverage,1498348800,,
7619,5,True,"04 26, 2011",A2MXNH5CYUBMAS,B0017SWIU4,,amanda,"Love this stuff. Works like a charm. Mario Badescu has some great products and I love the drying lotion. I have cystic acne that never goes away and this takes care of it. I've tried Proactive, Actutane and loads of other things that couldn't touch it, but this really works. Plus I have sensitive skin and this doesn't bother it at all.",A-Mazing,1303776000,5.0,
28555,5,False,"11 14, 2015",A1WKEAS58297E5,B00WFH3EM2,,Amazon Customer,"Great! Works perfectly at removing eye makeup without leaving a greasy residue at all. Other eye makeup removers I have used work well at removal, but left a greasy residue that made makeup application challenging the next day. This one did not do that at all. Nice product!",Great! Works perfectly at removing eye makeup without leaving ...,1447459200,,
15054,5,True,"09 16, 2015",A1EHVKN2E28S0U,B003OGV7UO,{'Color:': ' Fine Vermilion'},leila,Super. Five stars,Five Stars,1442361600,,
1318,5,True,"05 9, 2018",A2H3B82GQHA179,B0002ZW5UQ,"{'Size:': ' 0.42 oz.', 'Color:': ' Black'}",T. L. Mouton,Product works!,Five Stars,1525824000,,
25576,5,True,"03 16, 2016",A23AH7XNL9GSL1,B00J9PYEYU,{'Size:': ' 8.5 fl. oz.'},Craisings,worth the price,Five Stars,1458086400,,
24971,4,False,"03 3, 2017",A1VK6EKINVYAT7,B00IBDCYWK,{'Style:': ' Obagi360 Retinol 1.0'},LOL,Nice quality skin care. It goes on smoothly and feels good on the skin. For a non-prescription retinol product it works very well. I have had no issues with breakouts etc,Nice quality skin care,1488499200,,
1107,5,True,"02 8, 2016",A3IKTR4WJV7BLP,B0002MPS7G,,Skincare lover,I am in love with these 20% glycolic pads. my skin is already looking clear and they use it with the skin lightener which makes it even better,these glycolic passive ads are amazing pair them with a skin lightener for best results,1454889600,,
17421,4,False,"01 21, 2013",ACVDL5QRCOPE1,B00547H5U2,{'Color:': ' White'},D. H.,"I ordered this because I thought it would help with the little tiny wrinkles I have around my eyes and forehead. I don't use it nearly as much as I'm supposed to, but I have noticed a difference in the smoothness of my skin. I think the little wrinkles are completely gone. Other people have noticed the difference in my face as well. I keep being told that I look healthier. Now I haven't done anything else different except to use this machine, so I know this is what they are talking about. I haven't had any of the other complaints that people have posted on their reviews about losing suction or bands breaking, so far so good. I will update if any of that happens. As of right now, I am pretty happy with this little device, I look healthier, and feel better about myself already.",I'm pretty pleased with this product so far,1358726400,3.0,
33350,3,False,"12 11, 2014",A2GK5S3ZF9Y8YO,B00LIXT126,,Becky R.,"Before getting this gift set, I'd never heard of the bliss brand before. After using these products for a month, I'm impressed ... for the most part. First, I should say that I have pretty good skin--I don't really get acne anymore, and my face tends more toward dry than oily. I'm also not sensitive or allergic to any products that I know of.

*Lemon-Sage Body Butter: I absolutely love the smell of this body butter! I also appreciate that it leaves my skin hydrated without feeling greasy. It's not as thick as some other body butters, so it doesn't just sit on top of the skin--it absorbs very easily. I get very dry legs during the winter, and this body butter has gone a long way toward softening my skin and reducing that dry skin itchiness.

*Fabulous Foaming Face Wash: I've been using this every day for nearly a month, and I like it. It doesn't dry out my skin at all, and a little bit goes a long way--I still have about 1/2 of the bottle left.

*Triple Oxygen Instant Energizing Mask: I love this mask! I just love the way it feels on my face with the bubbling :-) I don't know that it's doing much, but I love the feel!

*The LoveHandler: Honestly, this product strikes me as completely ridiculous. I don't believe for an instant that it's going to reduce my love handles. I wish that another face product or lotion had been included in this set instead.

The set is packaged nicely and would make a good gift for the bliss fan in your life. For myself, though, I'll stick with cheaper products that work just as well.",Nice gift set,1418256000,,
23326,4,False,"06 19, 2014",A2V5R832QCSOMX,B00ET3D5VK,{'Size:': ' 1.7 oz.'},Leanne,"At 42, I'm a bit younger than the target market for this product, but I love skincare products and L'Occitane, and so eagerly picked this up as part of the Vine program.  I've been using it now for about a month (I wanted to give it time to work), and am impressed with how lovely this makes my skin.

When you first open the box it comes in, be sure to check the corner of the box for the small application spatula that is tucked away in a fold of the corner.  The spatula makes for a more hygienic application since you don't have to dip your fingers into the jar and risk the possibility of introducing bacteria into the cream.  (Of course, Paula Begoun mentions that skin creams and lotions should really be in tubes so that the product ingredients don't oxygenate and lose their potency; the spatula doesn't help avoid that issue, but at least it makes things more sanitary.)

Because this cream is thick and because I use a lotion with SPF during the day, I've only been using this at night.  I spread it on over my Retin-A, and it helps keep my skin supple and moist.  I don't think that it has made my fine lines any less noticeable, but it helps alleviate the dryness and peeling that my Retin-A sometimes leaves in its wake.

I have sensitive, oily skin, and appreciate that this is also non-comodogenic, so it won't clog pores or cause pimples.

It's a lovely luxury product that makes your skin feel silky smooth!",Very rich cream that softens the skin,1403136000,6.0,
4825,5,True,"03 22, 2018",A1RIBFSYNG0DQE,B000ULD9XE,{'Size:': ' 10.1 oz.'},Leddy,"I know many people don't get the purpose of thermal water, especially the Evian thermal spray. People tend to associate Evian only with drinking water, and find this aerosol to be no more than a gimmick.
Thermal water works wonders to balance the Ph of the skin, especially for sensitive skin. It can also be used to refresh the skin throughout the day. Some even use it to set their makeup because of the fine, even mist.
I keep mine in the refrigerator and use it first thing in the morning after washing my face. My son has very dry skin, he suffers from eczema, and loves to use it every few hours to add a bit of moisture and refresh the skin.
Ive tried several types of thermal water- Vichy, La Roche Posay, Avene- and the Evian is hands down my favorite; Ive been using it for about 8 years now. Its mostly due to the fact that Evians spray nozzle sprays evenly and is the most consistent, bottle after bottle.
The results from the other brands are practically identical, at least when it comes to its effect on the skin, but Evian is just more dependable. Theres no leaking from the nozzle, no uneven spraying, no clogs, and all the water gets used up.
If your skin is missing a touch of moisture, dewiness, need a new toner, or a way to refresh your skin with or without makeup, give this a try!",Great Toner & Refreshing Mist for Every Skin Type,1521676800,19.0,
