,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
898629,4,True,"03 27, 2018",ASTXBY6KM4J8J,B018LSVTUM,{'Color:': ' Black'},Kevin M. Miller,"SO FAR, SO GOOD!",SO GOOD!,1522108800,,
613823,3,True,"10 15, 2015",A3T8FRNJ5KZR0G,B00PN304IM,{'Color:': ' White'},wsumi,Charges great but too difficult to get phone out of case.,Tight Case....,1444867200,,
356575,5,True,"06 4, 2015",A2NC4R1OKOEJP6,B00HKV8YBY,{'Color:': ' Pink'},alplum,Great! I love the price and shipment time.great product This Is a must if you have an iphone to keep your phone from being damaged.  It has saved my friend phone more than three times. You need to buy this protector.,Five Stars,1433376000,,
1077945,5,True,"08 1, 2016",A5TT1XGDICUD,B00K0TEJDA,,chago,good,Five Stars,1470009600,,
1100649,2,True,"01 21, 2017",AWFY4FUZSW3V0,B00VEE96F6,{'Color:': ' Full Matte Black'},Henry,"The case is pretty and the phone looks elegant, but isn't silicone or rubber, it is a plastic very slipping, the phone slides in your hands very easy.",very slipping,1484956800,,
88156,1,True,"07 21, 2012",A2FVUYJJJ6JD4N,B005Z3B1EQ,,voidcomp,"Both batteries croaked in a matter of months.  The 3 contacts easy peel away, rendering the battery useless.  Adding insult to injury is the charger light displaying blue, normally suggesting the battery is fully charged when in reality it's dead.  Not exactly a pleasant discovery when relying on a backup battery one thinks is ready.",Junk!,1342828800,2,
983743,1,True,"08 17, 2016",A3L3BI59NIFAQK,B01E4KXM2O,{'Color:': ' Blue'},Jon M,The case is going to be sent back the quality is extremely cheap. I was hoping for much better and would pay more if it was made better but its not.,Cheap plastic broken on arrival,1471392000,,
991031,5,True,"07 10, 2016",AFO7J8O4TPBUL,B01EMXYON4,,Jake Studer,"I'm a big fan of these glass protectors since they came out.
They are way better than plastic ones in every regard and installation is extremely easy.

One saved my LG G3, friend dropped my phone and seen the cracked screen. Nope just the protector cracked. Phone screen underneath was untouched. For the price it's the best protection you can get.

Also they are very scratch resistant and easy to clean. I leave it in my pocket with all sorts of stuff and I am lucky if I ever see anything wrong with it.

Also for the buyer beware people. If you drop your phone and it breaks both. It would of broke regardless with plastic or anything else. So you can't really blame this protector.",Great product 100% must buy,1468108800,3,
858821,5,True,"08 23, 2017",A1MT6JRF6IUSC8,B015XPU7RC,,A123,Great product and a really good price. Would definitely recommend to anyone who needs extra cables or who is having problems charging their smartphones.,Definitely recommend these Micro USB cables,1503446400,,
960799,5,True,"06 12, 2016",A1DIGO40WL5224,B01COZ2H1S,,Ali Abdur-Rahman,My daughter loves this case.  It is very well made and bling-a-licious,Bling-a-licious,1465689600,2,
663821,5,True,"03 11, 2017",A3ENQ9X8KRGDJH,B00T40YG84,{'Color:': ' R.Black'},TA010309,Very nice case got for my husband. This phone is already huge without a case and this case soesnt make it bulkier.  Just enough to protect it from drops and minor spills.,Very nice case got for my husband,1489190400,2,
563669,5,True,"10 12, 2015",A3DWSZEB1FUPJE,B00NPCRDMI,{'Color:': ' Gold'},zured,I've tried other cases this one provides full protection . The back is raised high enough so if you drop the phone camera screen doesn't get hit. And it looks really sleak. It's so much better looking than the ugly & bulky otterbox. This one makes your phone look low profile and sleak. The finish seems to be holding up so far. Other than the corners being scratched where I have dropped it. But other than that it looks great and everyone has complimented me on it. The speaker holes every thing line up perfect for Verizon model. Love this thing and such a cheap price too. You still need a zagg invisibleshield for the screen of course goes without saying. The gold or champagne colored one looks the best in my opinion. Hard not to be satisfied with this one.,The best one i found so far.,1444608000,,
250404,1,True,"12 13, 2013",AYVD2FMWV6K0K,B00CY463BA,,Simone,nice case and colors i brought alot of this brand in diffrent colors love it. ITS A MUST BUY .,I LOVE IT,1386892800,,
845195,5,False,"10 14, 2015",A1RALQC5KYXT1X,B0156HCJQO,,Bob P,"I just received mine today and out of the box without putting it on a charger I had four lights. It was well packaged and included a drawstring storage bag and two heavy charging cables.  I was on quite a long call just after unpacking it. I noticed that my battery on my S6 was at 23%. I still had a couple other longer calls to make so I decided to hook up the phone to this charger while I was on the phone. I had two other calls after that which were about 15 minutes each. The charger was hooked up and running all this time. About 45 minutes after those calls, my phone was at 100% using the 2.4a outlet and the charger still had four lights. It worked flawlessly and fast considering the situation under which I used it. I'll update after making use of the Quick Charge outlet.
10-17 Update: Today my S6 was down to 14%. I hooked it up to the Quick Charge outlet. From 14% to 100% took 1 hour and 11 minutes and the charger still had three of the four lights lit from out of the box when I received it. I'm now charging my wife's Note4 while it's on using the Quick Charge and it's working very well. It's about 30% charge added and still three blue lights. Great charger.",Excellent Charger,1444780800,,
606150,5,False,"12 30, 2014",A2MBRZJWE648IO,B00P933OJC,{'Color:': ' White'},Rob,"This is an updated version of a product I already own - the Desktop Charger. Seems such a simple idea, but it has revolutionised charging procedures in my house! The updates are; more ports and ALL smart ports! Smart ports, in case you didn't know, automatically detect the charging current of the device you plug in, and automatically charge that device at the fastest / safest level. Standard chargers have different amp outputs on different ports, commonly marked as 'iPhone', 'Android', 'Tablet' etc, sometimes leaving people (me especially) unsure of the best port to use.

The usual Anker quality shows through, quite a small unit in smooth white plastic, quite heavy which is good as it doesn't slide around the table too easily. The mains lead is nice and long, always a bonus.

There doesn't seem to be any discernible difference between charging a device through this unit, or charging it 'directly' I am sure someone, somewhere, will do a direct comparison and thrill us all with reams of scientific data such as optimum current, cable length to resistance ratio, amount of heat generated and much more. Good luck to them. All I care about is that this unit looks good and charges my devices as quick as possible. And on that score, Anker deliver what they promise. Fantastic.

(Unit was supplied free of charge for evaluation, but my review was not influenced by this)",Superb!,1419897600,,
349552,5,True,"03 15, 2014",A3ND45SJTG89U4,B00H7KPAQ0,"{'Color:': ' Blue/Black', 'Package Type:': ' Standard Packaging'}",gil,This content is very good product and fast delivery is what was asked and very good quality thank you,Five Stars,1394841600,,
526590,5,False,"06 14, 2016",A7KYOIM6OYAS1,B00N0YUKEO,,Danweis,"Easy installation, great protection at a great price. What more can I say. Highly recommended.","Great Protection, Great price.",1465862400,,
1106818,4,True,"09 24, 2016",A30G458C41YG1N,B010N4FWKA,{'Color:': ' Metallic Slate'},Julius M,"Very nice case that feels sturdy but adds minimal bulk or weight. Fits like a glove and all ports, speakers etc are accessible. My only small gripe would be that the grippy parts along the edges could be more...well grippy! Overall the design is great looking and feeling which makes me happy!",Great case!,1474675200,,
330991,5,False,"07 11, 2014",A1IYRX17NXBD0W,B00GD8QD5E,{'Color:': ' Rose Pink + White'},Ann Wood-Ax,"Great for keeping all the important items together, looks great too",Five Stars,1405036800,,
769020,3,True,"03 15, 2016",AECJZBDTIW2ZK,B00ZI909AO,,Tammy Daniels,Husband isn't to impressed.,Three Stars,1458000000,,
669727,5,True,"06 16, 2015",AIBZY8MOG2M6X,B00TKWCPES,,Jose Rivera Jr.,Great Screen Protector Love It,Five Stars,1434412800,,
720788,5,True,"09 12, 2016",AWE09LS07XLDA,B00WBH9QQE,,Douglas Cobb,Exact replacement,Five Stars,1473638400,,
493476,5,False,"08 29, 2015",A1Q4DJKNW73AIZ,B00M6QODH2,{'Color:': ' Black'},Stop Jack,"This is the perfect low-profile charger. It's a much better way to charge while in the car than to use my car's built in ports. The Dual Port USB Car Charger by Aukey is really something. It not only gives you two ports,but also allows you to charge at the fastest pace even when your using your device. It has great output and can quickly charge my phone back up to at least 30% on a short drive.

Sometimes, I would be in the car trying to charge my phone while using it, but the phone won't budge any further than maintain or start slowly losing battery power. Why, I wonder because it's not being charged by a high power charger and my phone has
so much battery power needed to keep it performing the background stuff, that it uses more than the adapter was helping to give back.

Therefore, with the Aukey USB Charger I was given more charging power than the built in ports on my car. This outputs a max of 2.4A while my car only does 1A.
I even now don't have to worry about pulling my phone out of the charger so my passenger can use it as well because of the Dual Ports, we both can charge at the same time and with the exact amount of high performance as one would get.

The design is great too and the high quality PCB means you also are protected by overheating, which causes problems for batteries if your charging and it doesn't need to be charged anymore than it is. I love how fast I can charge and how small and portable the device really is.

Overall it's a 5 Star product for it's great design, performance, and price!","Slim, Sleek, and Powerful",1440806400,6,"['https://images-na.ssl-images-amazon.com/images/I/71LhtQqBxcL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71oy7OYMLKL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71Nfq3p4KeL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71JSFuoFgsL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/718x6EH0kdL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71shO2bhU7L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71QWprP7y-L._SY88.jpg']"
621804,5,True,"02 21, 2015",AX4L6DVN3E0XX,B00Q651BAQ,,Dr. K. Doyle MD,"I agree with the other reviewer!
 must have!!!

This is first, beautifully made,  no cheap corners cut,  it comes with everything you need to get your phone prepared to install the screen protector and also,  the clearest directions, and you will not find this at all difficult to install onto your phones screen!  I  promise you that!  It is so very easy,  it sets beautifully and this type of screen protector,  has NO bubbles!  yahoo!!
The thing I wanted to mention, that was one thing really important to me,  is what stopped me from buying a tempered glass screen protector for years, and kept me using the rather defenseless plastic ones.
First myth:
They add bulk to your phone...
Fact:  NO they do NOT add any bulk to your glass!  My defense cases and outterbox commuter cases fit lovely, perfect fits,  and you cannot see that there is something else on your screen. I must say,  I love that it looks like its just my screen,  AND it feels like my screen!
Second myth:
They lower your touch screen's touch sensitivity...
Fact:  NO they do not at all interfere with your screen's sensitivity and actually,  another point,  is that the feel of the glass, and the touch sensitivity,  I have been using mine for two weeks,  to make sure I had substantially used my phone a lot, with the screen protector on, so I could give the most honest review possible,  and the thing I mentioned before,  it is like my original glass!  I love it!  so smooth and perfect touch sensitivity!
Third Myth:
My cases won't fit anymore:
Fact:  Again,  there IS no added bulk!  truly and honestly,  I am using mine, and have for a little over 2 weeks, I am using my otterbox defender case now,  and also used my commuter case and a symmetry case I have,  just to check if my expensive cases would still fit,  that is of great import!  I paid a lot for my case,  as you all have too I am sure, and you want that protection you invested in to still be of use and YES it absolutely is,  there is no added bulk,  no added thickness, my cases have fit as they would and did before, with no glass screen protection.
I hope this helps, because I Have the Samsung galaxy s5,  and yes, my cases all of them,  fit lovely!
Fourth Myth:
They don't work:
Fact:  which I am so happy to share!  I have dropped my phone,  as we all do on occasion, although,  I will admitt,  I drop mine more than the average person!
I have small hands and a large phone!  so I usually drop my phone,  every other day,  or okay...maybe daily!
I did however drop it without its case on,  and only this glass screen protector,  and that is how my old phone,  my Samsung galaxy s4, got replaced by the now,  s5!  the screen was smashed,  on my s4,  but...It had no case and had a plastic screen protector on!  I never bought the cheaper plastic screen protector either,  I paid a lot for them,  and another thing,  replaced them monthly, because of scratches and general wear on them.  So yes,  I Have or did, put a lot of money into the plastic screen protectors.
So upon dropping my galaxy s5,  without case but with this glass screen protector.  I had NO issues!  NOT a one!!  it feel flat on the screen too, and I was honestly surprised that the glass protector did not break,  nor take a single scratch!

So I purchased 2,  so that on my first,  I could play around, and see,  will keys scratch it,  will sand?  Will dropping it ...well okay that drop was accidental!  But still,  NO damage to the glass, OH this is truly amazing protection guys and gals! That is just my honest opinion,  I don't work for these guys,  or amazon,  I stumbled onto this by pure luck! Because like you,  I am just a normal amazon shopper,  I ordered and paid for my my screen protector,  and no one asked me to do a review, I just want you all to know, I am honestly that pleased with this find..... when you find a gem,  you must share with all !
I did buy 2,  like I said to play around and see how much damage i could inflict.  I am still using my first one, and don't see it needing a change, because I could not scratch or wear at the glass, not at all.

I love how easy installation is,  I love how well it has attached itself seamlessly to my phone's original screen,  I really love how well it protects my original glass, and do very much love how it looks and feels!!
I ordered mine,. through amazon, and it was the, Samsung's galaxy,  s5 I ordered and the company brand is, COOLREALL
so I have not been so excited about a phone screen protector before!!  I had in the past found plastic ones I cold live with,  but they needed to be replaced every couple weeks.
I do not see this needing to be replaced!  It offers a lifetime replacement warranty,  and I see why!  You won't need another!

This is a MUST have for all users of glass screen devices,  I only just noticed they also make these beautiful glass screen protectors for tablets too!  I am on my way to order one for my kindle right now!!
 You won't be unhappy with your purchase!",YESSS!!!  Absolute...MUST have!!,1424476800,8,
955631,3,False,"09 19, 2018",A36I7ISRCCUD8D,B01CDVZAH6,{'Color:': ' Black'},B. Crawford,"PERFECT for the first 3 weeks. Then the edges came up when installed in my Otterbox case. I have to reseal the edges 2-3 times a week to maintain normal touch responsiveness. Still, I would recommend this product over others that don't curve over the edges.","Good for a while, but.......",1537315200,,
624384,5,True,"04 25, 2017",A58MOU66TZPDU,B00QDJTW88,{'Color:': ' R.Black'},tammy veino,This case is Amazing!!!!! Durable and protective!!! I highly recommend it . It holds up very well and fits the phone perfectly,EXCELLENT!!! I highly recommend!!!,1493078400,,
203402,5,True,"07 19, 2014",A2QCWQEF4IBLCM,B00BAQKROW,{'Color:': ' Car Dash Mount'},Freddy Madrid,It is really what i was looking for...,Five Stars,1405728000,,
244827,5,False,"06 25, 2014",A1G650TTTHEAL5,B00CPK7U60,{'Color:': ' White'},Charles Spanky,"Phones, tablets, and many other devices are charged by USB, but your computers USB ports don't provide sufficient power. This I why devices like the iClever Dual USB Wall Charger are necessary.

 Package Contents
 iClever Dual USB Wall Charger
 User Manual
 Warranty Card

 Specifications
 Input: AC100-240V 50/60Hz 500mA
 Output: DC 5V 2.1A & 5V 1A
 Size: 50 * 40 * 20mm
 Weight: 70g

 Hardware
As said in the specifications, the device is fairly small (2 x 1.5 x 0.8 inches; 70g), which is the products major selling point; portable for traveling. This product comes in white or black, with two USB ports on the front (2.1A and 1A), iClever logo on the size, and a retractable plug in the back. This makes the product compatible with both phones, and small devices, to tablets, and larger devices. Overall, the build quality of the product feels good, despite its $10.99 pricetag.

 Testing
I tested this product with my Nexus 7 (2013), running Android 4.4.4, using absolutely no other apps but system apps. By charging my Nexus device, I am able to find the charge rate.

Time  Nexus 7 charge %
8:13PM  32%
9:00PM  51%
10:00PM  75%
11:16PM  100%

Total Time = 3 hours 3 minutes (3.05h)

Nexus 7 Battery Size x Amount Charged = Total Charge
3950mA * (0.68) = 2686mA

Total Charge / Time (hours) = Charge per Hour
2686mAh/3.05h = 880mA per hour

This charges my device at 880mA per hour, which is 280mA more per hour than average. These are above average results from this charger for my Nexus device.

 Final Thoughts
This device charges above average and is small, which makes this the perfect travel device for your electronics. I would recommend this product and give it a 5 star rating.

Pros:
+ Portable and simplistic design, capable of charging at above average results (280mA above average)
+ Able to charge both tablets and phones.

Cons:
I have no cons for this device.

I was provided a sample in exchange for a thorough and honest review.","The perfect travel charger, which tested to charge above average.",1403654400,,
18113,5,True,"04 26, 2014",A1OLF1OL3X6ROE,B001XXUOQI,"{'Size:': ' Luxury suit', 'Color:': ' Black', 'Package Type:': ' Standard Packaging'}",SportsTrainer8,It's always good to have extra cables for your phone.  Samsung is a little particular and pref that you use authentic Samsung cables with their devices.,Good Cables,1398470400,,
413037,5,True,"11 16, 2015",A3SJO4GHCB4HCH,B00JH88NHI,,LeiSina,"Case is super strong and does the job of protecting the iPhone. Please Note: Purchase a screen (tempered glass) protector in order to further protect the iPhone screen, do not depend on the case to protect the screen. Other than that, the case is wonderful, heavy duty and light in weight. Even though it adds centimeters to the phone, it is WORTH it for the PROTECTION of the shock proof built into the case. This is my 2nd one because a family member liked it so much they TOOK it from me!",Case is super strong and does the job of protecting the iPhone,1447632000,2,
176549,5,True,"10 13, 2016",A324HWLTTG073A,B00A83I8G2,{'Color:': ' White'},Georgiapeach13,Great charger,Five Stars,1476316800,,
520997,5,True,"07 8, 2015",A1WB04M5WLQF34,B00MWB3VGK,,Tribe 1966,clear and easy to understand how to implement.,Easy,1436313600,,
610616,4,True,"04 2, 2015",A1P515N35COB0G,B00PHUQUE8,,Andy P Ronan,Good value for the money but you have to remove it from the shell if you want to use the camera on your phone. There is a speaker slot but none for the phone. You can drill out a hole to the case if you have access to a drill and step drill bit.,Good value for the money but you have to remove ...,1427932800,,
554665,5,False,"06 11, 2015",A39P43LHXA5MB4,B00NIKOT56,,C. Millin,"The perfect screen protector. Absolutely the best one I have ever used for any phone ever. The screen protector is semi rigid so it doesn't bend or lift while applying, giving you more control over where it actually lands and touches the screen. I have never had a screen protector without air bubbles, no matter how hard I've tried or who I've had apply it. This one went on straight, even and bubble free on the very first try. It looks like there is nothing on my phone, I am so so pleased with this product! I have no idea how protective they will be, forgive me for not trying to purposely smash up my phone to test them. Lol .... I highly recommend these, I am going to order them for all of the different model phones my family has.",The perfect screen protector,1433980800,,
1072972,5,True,"07 26, 2018",A1IO6UJ8X9NR9M,B00I3E17RA,{'Offer Type:': ' CD Slot Mount'},S. Cho,strong magnetic mount. Great stuff. I can even plug in my lightening cable to my iphone 7 plus with 1 hand because magnetic is so strong,Strong Magnetic Mount,1532563200,,
1043860,5,True,"02 14, 2016",A3A2JF7GDFMVUJ,B006TKDS54,,Ahmed Alshamrani,good,Five Stars,1455408000,,
930770,1,True,"08 12, 2016",A3OL6SR9YOWLY8,B01AX4A2P0,{'Color:': ' Black/Red'},DeeGee,Goes on the first lever but prevents directional slats from moving or out right closes the vent. If I put it so not to do that it just falls off. It would work with single slats.,Useless,1470960000,,
83866,4,True,"07 22, 2013",AYEP43I6XE5UJ,B005TDWSFS,{'Color:': ' Clear/Black'},Eric Brower,"I was looking for a case that provides full coverage of the phone with a low profile and something that juts out slightly from the surface of the screen.  It does this very well... fits like a glove on my iPhone 4S.

However, I had understood from the reviews that the case had a good deal of ""grip"" on it.  I am a little dissappointed that there is not much grip at all.  The case is not slick but it IS smooth.  I am used to a lot more grip from the Cozip polycarbonate case that I had with my iPhone 3GS.  I cannot seem to find a low profile case with good grip.  I don't want the bulk of an Otterbox Defender.",Not as grippy as I'd hoped,1374451200,,
580140,4,True,"12 29, 2014",A29KW6VP3DCRYG,B00OC1F42C,{'Color:': ' purple'},Hannah,Not bad I like the case its a bit hard to take pics and to lock the screen but overall a very nice case!,eh. i have had better and i have had worse,1419811200,,
790597,5,True,"11 4, 2015",A30SVTMTZ5WHWY,B0119HNJIC,{'Color:': ' 6 white'},sirGman,Works great!,Good replacement,1446595200,,
338376,4,True,"12 9, 2014",A254T5QJ2OOSBF,B00GP0GUC6,,Darius Mckethan,It works,It works,1418083200,,
678890,5,True,"11 9, 2015",A108AVZFCZ3UWD,B00U7YKO78,{'Color:': ' Black'},Smithy TT,It removes the hassle of having to plug the USB adapter into the phone. Highly recommended for Samsung S6 users.,Highly recommended for Samsung S6 users,1447027200,,
1070644,5,True,"11 3, 2016",A36F647RCC19K0,B00GZSPQ00,,Luckyrox,Wonderful!,Five Stars,1478131200,,
208540,5,True,"06 29, 2014",A3EDI43C4330RM,B00BK2BF7Y,{'Color:': ' pink'},Bienvenido,Good case. Looks pretty.,Five Stars,1404000000,,
128466,2,True,"08 2, 2016",A2C20495E5CIPF,B008H11G1G,,Tricia,broke way too soon and couldn't put it back together! not even worth trying to exchange it,Two Stars,1470096000,,
975463,1,True,"07 30, 2016",A345ZPN3Z9ZYWA,B01DJLPBFU,{'Color:': ' Black'},Amazon Customer,"Phone had to be returned for refund. Some problems we had with it was it wouldn't connect to Wi-Fi, kept rebooting, got hot",Phone had to be returned for refund. Some problems ...,1469836800,,
692955,5,True,"05 13, 2017",A25L6FWVPK4WWX,B00UV3D24M,{'Color:': ' iSnap X-Black'},Robert,Excellent product. Works as expected. Thank you,Five Stars,1494633600,,
536938,5,True,"01 7, 2015",A2UMW7F3S4WQV0,B00N5ABIOY,,Jose Claros,Excellent,Five Stars,1420588800,,
684936,5,True,"03 20, 2016",A4BDCSB1GRKO3,B00UFG5GVM,,d&#039;Artagnan,"These have lasted for months now with no failures, while cheaper ones stop working in a few weeks.",Five Stars,1458432000,,
688609,5,True,"01 20, 2016",A3CYPDYAK6B9H6,B00UIA67B8,,Larwence Mathews,Love it. Doesn't move. Doesn't require two hands to place iPhone 6s+ on it. Or to remove. Easy. Will buy again,Love it. Doesn't move,1453248000,,
907673,4,True,"01 15, 2017",A1NHDCLXK6VR7H,B019G9KXXE,{'Color:': ' Black'},Cateye36,"I love this band's fit after I altered it!  Unfortunately, I had to cut down to the last pin holes to fit my wrist so I did throw away a lot of excess material. It wasn't easy for me being visually challenged (even with readers I couldn't see well) and consequently, I could not cut straight to save my life!  Thank gosh I started conservatively and removed a little at a time!  All in all, it's a great fit and now I will find out durability as time goes by. If all goes well, I will repurchase other colors!",I love this band's fit after I altered it,1484438400,,
933645,5,True,"02 13, 2018",ADOGF7I7CRJZ1,B01B1WBB8U,{'Color:': ' Silver'},L. S. Durham,Perfect for my wifes s7 edge,Five Stars,1518480000,,
153510,5,True,"07 17, 2015",A3EM2HMWM92XR7,B009B3R2QW,"{'Color:': ' Black', 'Package Type:': ' Standard Packaging'}",rdhooker60,AAA+++FAST SHIPPING,Five Stars,1437091200,,
28783,5,True,"03 21, 2013",A2AICW6HXDPTPW,B003SSGO8I,,Steve Deal,Unlike most after market products this one was or is OEM. It functions well and was easily packaged for immediate use.,Perfect,1363824000,,
447660,5,True,"10 21, 2015",A243HAASTA3U14,B00KLMU1UQ,,D_Bagggg,"I've always been a fan of Tech Armor. I say always, but I've really only purchased 3 items from them over the last four years (because the lifetime warranty is fantastic, they mean it). I haven't really tried any other brand, but I've never really needed to. Tech Armor screen protectors are a great value, high quality, and have that lifetime warranty I mentioned. This pair of screen protectors for the Surface Pro 3 is no exception! Important note before I forget: keep track of your order number. Flag the email as important or something. You'll need it to take advantage of the warranty.

Some good things: it doesn't hinder visibility, it has cutouts for camera/mic/light sensor/speakers, protects well, and it's quite difficult to tell there's even a screen protector on there. It comes with everything you need for application (stickers, cleaning cloth, bubble killer) and 2 protectors, so you get a freebie screw up. Also, Tech Armor is one of my favorite organizations because of their great customer service.

Some not so great things: the screen protector (obviously) doesn't feel like glass, so dragging your finger across it isn't nearly as smooth. This is somewhat related to the fact that this screen protector attracts a LOT of fingerprints and smudges, quite a bit more than the Surface surface itself (note, this is only for the HD clear protectors, I can't speak for the matte).

There's not much to say about the screen protectors, which is honestly a good thing. As always though, a screen protector only seems as good as the user's application. I somehow managed to get the first screen protector on perfectly without any dust underneath on the first try! Here's how:

Wipe off the screen with the cleaning cloth to get rid of prints and smudges. Don't worry too much about dust right now. Without taking either of the stickers on the protector off, line the screen protector up EXACTLY where you want to put it. Note: as other reviews say, it doesn't sit perfectly flush with the edges, so just be wary of the fact that there will be a tiny gap, so line it up appropriately. Now, when it's positioned, use painter's tape (blue tape) along the TOP edge (the edge with the power button) of the Surface/screen protector to tape down the entire edge. You should be able to touch and pick up the Surface without the screen protector moving at all. Once that is secure, it's time to start worrying about dust. If you have a dusty house or no place to cleanly apply the protector, turn your shower on hot to get some steam in there, to settle dust and prevent more dust from flying up. Once there's some steam, turn the shower off and let things sit for a few minutes (so the Surface screen doesn't fog up). Now, go into your dank and steamy bathroom, and you should be able to flip up the screen protector on the edge you taped on. Use the handy dust stickers to very carefully get any dust/hairs/whatever off the screen. Good lighting is important, and another person may be helpful because this is such a big screen. Once you're positive all the dust is gone, check again. Now, lay the screen protector part of the way back down, but as you do this, start peeling back the sticker on the protector that is against the screen (the one that says Step 1 or something). As you peel, stick it to the screen, and if you have a buddy, keep them on dust duty. That way there is very little time and opportunity for dust to get under there, and you don't have to worry about positioning, since the tape should still be holding it in the right spot. Once everything is stuck, check for dust again under the screen protector. You should be able to lift up a corner (carefully) and get it using the stickers. I live in a house with two dogs and a wife, so there's plenty of dust and hair around here, but I managed to keep all dust out from underneath and get it perfectly aligned on the first try using this method. Remove the painter's tape (again, be careful, because you could pull up the whole protector if you're not careful), and then peel off sticker number 2, pressing down on the protector so you don't pull the whole thing off. Viola! It's a perfect application.

If you're not comfortable with all of this, watch some of Tech Armor's videos. They're helpful. And don't be too afraid to mess up on the first one. Do be afraid to mess up on the second one. If you do screw both of them up beyond repair however, get ahold of Tech Armor. I've had problems in the past, and they have fantastic customer service that will help you with anything you need. Tech Armor 4lyfe.",HD Clear - Works great! (application tips here),1445385600,2,
730924,5,True,"11 18, 2016",A2H5K59L450PJ5,B00X5FPDXQ,{'Color:': ' Orange/Green/Pink/Blue'},marco monterroso,"Everything is now micro usb. I have an extra set of cables that I take when traveling. I like the fact that the connectors are small, and doesn't require you to get phone out of case to charge with some cases. Actually bought more, and in different lengths.",I like the fact that the connectors are small,1479427200,,
311432,3,True,"03 22, 2016",A2X2MEUQC7SKMU,B00FDOB3TK,{'Color:': ' pink'},d,wore out quick,Three Stars,1458604800,,
777148,5,True,"02 9, 2016",A2MUJMFV8WKA7D,B010GUROVQ,,Dell4001,"Thin rubbery phone case, not much protection for phone. Absolutely cute design and very vibrant bright colors. Would purchase another one and fast shipping!",Love,1454976000,,
465260,5,True,"11 17, 2014",A2PUDOKHPYIDE9,B00L9OVUHI,"{'Size:': ' 32 GB', 'Color:': ' Black'}",WOG1972,"Absolutely loving my phone...so much space already and I can expand to 128gb..WOW.  The camera is awesome and the sound is great and loud when it rings...I don't use it for music though, I have an ipod for that. I'm not one to use my phone for ""everything"" as some are made to do, like watching movies and such...overall I am extremely happy with my phone!!!!!!",The camera is awesome and the sound is great and loud when it ...,1416182400,,
7676,5,True,"08 3, 2015",A3AE0LPHB7PM3M,B0014WRV32,,simple user,Just batteries...,Five Stars,1438560000,,
168071,3,True,"03 11, 2013",A2KU6WDSZRFJOB,B009XBCORY,"{'Color:': ' Black', 'Package Type:': ' Standard Packaging'}",BHiggs,"This works for what it was intended for. But it is bulky i which another manufacture would take some design cues from Lifeproof.

Lifeproof needs to make cases for the Android community. They been showing they have the intent to make a case for the Galaxy s3 for months now. I think they are waiting on the s4.

Lifeproof should also make a case for the nexus 4.","Work, But Bulky",1362960000,,
986540,1,True,"01 3, 2017",AWI4FZS9YNWYK,B01EAYVHW6,{'Color:': ' Black Nylon'},Gregory,Forget this if you have any kind of case.  You can squeeze the phone in but the flap won't close.,No cases allowed,1483401600,,
897642,5,True,"10 15, 2016",A3HSJ1MXU5YX8X,B018JW3EOY,{'Color:': ' Black'},Istvan,"I have owned various Anker external batteries in the past, including the famous 20A, but needed a smaller one for shorter trips. this one is great, lightweight and with enough juice to give me at least 2 full charges on a iphone 6s.",Great!,1476489600,,
936028,4,True,"03 28, 2016",A10A5XMQ8Z504Z,B01B6PDDUG,{'Color:': ' Black/Black HVD'},Brad,Good case but the kickstand is kinda flimsy,Four Stars,1459123200,,
903230,4,True,"10 13, 2017",A2G3OBRRES0RD8,B0192ZUV84,{'Color:': ' Space Grey'},Ray Robinson SR.,good,Four Stars,1507852800,,
247697,4,True,"12 9, 2013",A3I7FQIEVXJ1KG,B00CTQ59AO,,SuzanP,"Decent build quality, works well as a wallet replacement, don't know if it will last for a real long time but for the price it should be more than worthwhile.",Doing what I want,1386547200,,
111711,3,True,"07 4, 2013",A2DJJRH5GI9ORY,B007DLU6QW,,J and P Triano,"This is a good case but a little difficult to operate the power switch. Made ok, not the best design, but worth the money.",Good case,1372896000,,
15439,5,False,"11 5, 2014",A218KJVAKA51ZK,B001L5GTSU,{'Color:': ' Black'},eduardo galindo,excellent,excellent,1415145600,,
872929,5,True,"07 22, 2016",AHSACEPQJNP97,B016W06B04,{'Color:': ' 10FT white'},Andrew,"Great charger, even the dogs love it so much they chew on them.",Love them,1469145600,,
612955,5,False,"08 11, 2014",A15TX8B2L8B20S,B00PKQFF6I,,Jon D,This is just what I have been looking for. I like to walk for my exercise and I like to listen to my music on my iPhone while doing it. This is really well made and is very comfortable to wear. The cut outs match up just right so the headphones work great with this. This has made me more motivated to walk more frequently.,Comfortable and well made,1407715200,,
