,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
561,5,True,"01 11, 2017",AILCRSJ7NXB1L,B0091JKY0M,{'Gift Amount:': ' 50'},Dayle,Loved it!  Made the gift card special.,Loved it! Made the gift card special,1484092800,,
562,5,True,"01 21, 2016",A1MJFUM51NG1IQ,B0091JKJ0M,{'Gift Amount:': ' 100'},Kathy Mickelson,Pretty,Five Stars,1453334400,,
563,5,True,"01 10, 2017",A38DRHN4C89VWY,B0091JKY0M,{'Gift Amount:': ' 100'},wendy k b,fun and silly... gift recipients smiled broadly,fun and silly for the holidays,1484006400,,
564,5,True,"08 15, 2017",A3VZ1JUAW5IYR8,B0091JL3OI,{'Gift Amount:': ' 0'},BETTY,This was a birthday gift for my daughter.  We all use Amazon a lot.  She loved it,She loved,1502755200,,
565,5,True,"01 8, 2017",A1N5KQC9AU6SR1,B0091JKY0M,{'Gift Amount:': ' 100'},K. Stanley,Cute box,Five Stars,1483833600,,
566,5,True,"08 1, 2017",A3CRNB557EW50L,B0091JL3OI,{'Gift Amount:': ' 0'},KCWANGSVICK,"What can I say, everyone likes getting gift cards to Amazon and I like it when you can adjust the loaded price to fit odd numbers. My oldest son just turned 39 and I was able to load it with $39 -- a tradition I have for birthdays for my kids and others close to family. He really liked the mock-up tiny Amazon box it came in. So did one of his daughters. I'm not sure who ended up with the box.",Best Packing Presentation box for Amazon gift card,1501545600,,
567,5,True,"07 30, 2017",A3LBAY6DVQRSDK,B0091JL3OI,{'Gift Amount:': ' 0'},GMack,"This is about the cutest thing I've ever seen.  And best of all in enclosed an Amazon Gift Card.  I sent it to my son as a Father's Day gift, since he is such a wonderful dad, and he loved it.  Also very glad to have an Amazon Gift card 'cause you can by anything you want from Amazon.com!!!
Thanks, Amazon!!",Cutest thing I've ever seen!,1501372800,2.0,
568,5,True,"01 5, 2016",A14H5YYC6WRY88,B0091JKJ0M,{'Gift Amount:': ' 75'},MPR,Present,Five Stars,1451952000,,
569,5,True,"12 16, 2017",A1N5KQC9AU6SR1,B0091JKVU0,{'Gift Amount:': ' 25'},K. Stanley,Attractive gift tin.,Reusable.,1513382400,,
570,5,True,"12 14, 2017",ALLLA3XNDX424,B0091JKVU0,{'Gift Amount:': ' 50'},Amazon Customer,Amazon has great quality gift tins at no extra charge! It is also nice that amazon has matched card graphics to fit in with the tin you order. I love these tins as there is no gift wrapping required and the colors are really nice.,Amazon has great quality gift tins at no extra charge,1513209600,,
571,5,True,"12 12, 2017",A125P742OY9R8Z,B0091JKVU0,{'Gift Amount:': ' 50'},Billie Voss,great gift!,Five Stars,1513036800,,
572,5,True,"01 7, 2017",A1V9KVHS8CF7N9,B0091JKY0M,{'Gift Amount:': ' 100'},IN,gift,Five Stars,1483747200,,
573,5,True,"12 5, 2017",A3BTZ27R4XTL19,B0091JKVU0,{'Gift Amount:': ' 0'},Bertha Kidd,Great presentation for a gift card for Christmas gift.,Five Stars,1512432000,,
574,5,True,"11 23, 2015",A27E3CO88L5D6F,B0091JKJ0M,{'Gift Amount:': ' 100'},Sunny Gal,Beautiful box and the card is lovely.  Can't wait to give it to my daughter in law at Christmas.  I know she'll love it.  I tell everyone to buy their Amazon gift cards through Amazon and not at the super market as they've been doing.,Beautiful box and the card is lovely,1448236800,,
575,5,True,"08 18, 2015",A2VIDYR2CMQM3F,B0091JKJ0M,{'Gift Amount:': ' 50'},Peter R. Mantia,GREAT GIFT,Five Stars,1439856000,,
576,5,True,"11 26, 2017",APFDVT9YZ7AFM,B0091JKVU0,{'Gift Amount:': ' 0'},BIG BLUE,"Ive ben using this every year, and love the packaging and the quick time they arrive. Good quality product build.",and love the packaging and the quick time they arrive,1511654400,,
577,5,True,"11 15, 2017",A20WQK0UTZB7F1,B0091JKVU0,{'Gift Amount:': ' 100'},Jennie,bought for my son he loves amazon,Five Stars,1510704000,,
578,5,True,"01 3, 2017",A28TIBCUPRHJ6F,B0091JKY0M,{'Gift Amount:': ' 50'},Will,Nor much to judge on a gift card.,Five Stars,1483401600,,
579,5,True,"02 9, 2015",A260QLS8Z33KCQ,B0091JKJ0M,{'Gift Amount:': ' 50'},Bun,Always usefull.,Good present idea,1423440000,,
580,5,True,"11 10, 2017",A1L4GG3FBMIG6V,B0091JKVU0,{'Gift Amount:': ' 50'},Amazon Customer,Pretty good!,Pretty good!,1510272000,,
581,5,False,"05 26, 2017",A10PEXB6XAQ5XF,B0091JL3OI,{'Gift Amount:': ' 0'},Michael Gallagher,"Amazon gift cards are nothing new, and they are very handy to give as gifts due to the diverse nature of products Amazon offers  certainly your recipient can find something he / she will like to order. This gift card comes in a sturdy small box, which adds a better touch to me than the standard email or printed-off versions at home as it shows you went a little further. I also appreciate the fact Amazon delivers it for free with next day shipping.",As Easy as it Gets,1495756800,,
582,5,True,"01 2, 2017",A33N3U5Y2BVSIL,B0091JKY0M,{'Gift Amount:': ' 0'},Amazon Customer,good,Five Stars,1483315200,,
583,5,True,"10 12, 2017",A1L7ZNJ417R9KR,B0091JKVU0,{'Gift Amount:': ' 0'},bajababe,"no muss, no fuss.",perfect gifts for teens,1507766400,,
584,5,True,"01 13, 2015",A35ZJY01RQSY5O,B0091JKJ0M,{'Gift Amount:': ' 50'},Backpacker,Very lovely for Christmas!,Five Stars,1421107200,,
585,5,True,"08 23, 2017",A8R2L54HEVG6N,B0091JKVU0,{'Gift Amount:': ' 75'},Kandy Wright,Awesome!,Five Stars,1503446400,,
586,5,True,"05 15, 2017",A1QIDC5ILLFYGB,B0091JL3OI,{'Gift Amount:': ' 0'},Montyloon,The person I gave the gift card to loved the little Amazon box it comes in.,Hey! It's a gift card in a cute little Amazon box. The recipient loved it.,1494806400,,
587,5,True,"12 30, 2016",A36NATOCP0GFAT,B0091JKY0M,{'Gift Amount:': ' 50'},Kindle Customer,Got it quickly. Used without any problems.,Exactly as ordered,1483056000,,
588,5,True,"07 23, 2017",A3BPXL02KIHS47,B0091JKVU0,{'Gift Amount:': ' 75'},E. Woodworth,very nice,Five Stars,1500768000,,
589,5,True,"10 11, 2014",A1TCBHXA93SDOW,B0091JKJ0M,{'Gift Amount:': ' 50'},Jimmy A. Jeffreys,Great!,Five Stars,1412985600,,
590,5,True,"06 25, 2014",A34R5N03X79GD8,B0091JKJ0M,{'Gift Amount:': ' 50'},Richard Rodgers,Was happy to give and see the response on the recipients faces when the stocking were opened. Not as neat as personal shopping but practical for picky youngens.,Great stocking stuffer,1403654400,,
591,5,True,"05 24, 2017",AZLOVR7A8WCNL,B0091JKVU0,{'Gift Amount:': ' 100'},Amber. J. L,Very cute case! Love,Five Stars,1495584000,,
592,5,True,"05 12, 2017",A34JP8QRZRS7W5,B0091JKVU0,{'Gift Amount:': ' 0'},dood,Brilliant,Five Stars,1494547200,,
593,4,True,"02 15, 2014",A2K90J2GLB0B8D,B0091JKJ0M,{'Gift Amount:': ' 50'},Michael Michaud,The perfect gift when you don't know what to buy. As a bonus the gift box is attractive and useful.,Convenient and attractive,1392422400,,
594,5,True,"04 24, 2017",A28MI0OGL4S2BB,B0091JKVU0,{'Gift Amount:': ' 50'},clark,Always a perfect gift when you don't know what to get.,No exchanges!,1492992000,,
595,5,True,"04 21, 2017",A10PEXB6XAQ5XF,B0091JKVU0,{'Gift Amount:': ' 50'},Michael Gallagher,"Amazon gift cards are nothing new, and they are very handy to give as gifts due to the diverse nature of products Amazon offers  certainly your recipient can find something he / she will like to order. These gift boxes, however, are a little more classy than the standard email or printed-off versions at home as it shows you went a little further, the box is very sturdy, and I appreciate the fact Amazon delivers it for free with next day shipping. If you're going to be spending $50 or more for a gift card, which is the minimum price to have it delivered in a gift box like this, I would recommend you gift this version to your recipients.",Gift Box Makes it Classy and Free Next Day Shipping,1492732800,,
596,5,True,"12 23, 2016",ARZLW6MFV58E9,B0091JKY0M,{'Gift Amount:': ' 200'},Denise Andrews,"Perfect, how can you go wrong with an Amazon gift certificate for a person who loves Amazon. It allows them to pick up whatever they want and allows you to send it with any color , any envelope,  in the box n for any occasion",Perfect,1482451200,,
597,5,True,"04 3, 2017",A1R5DGRO0AU4AV,B0091JKVU0,{'Gift Amount:': ' 25'},Ash K,A really nice gift box. Recommend !,Nice Box!,1491177600,,
598,5,True,"12 17, 2016",A2DIIBPEA3CTXL,B0091JKY0M,{'Gift Amount:': ' 0'},Sallye Jefferson,Love these tins,Five Stars,1481932800,,
599,5,True,"12 13, 2016",AJ1GX8UA7V8F0,B0091JKY0M,{'Gift Amount:': ' 50'},Amazon Customer,Gift,Five Stars,1481587200,,
600,5,True,"12 24, 2013",A1U1G73EI5IRZF,B0091JKJ0M,{'Gift Amount:': ' 50'},Victor,This is one of the best purchases in this year! The card will buy me a lot of cool stuff for me. Thanks.,One of the Best Purchases in This Year!,1387843200,,
601,5,True,"12 13, 2016",A1SB5ORQW3DHF0,B0091JKY0M,{'Gift Amount:': ' 150'},Granny,Perfect gift for a teenage grandson and the tin is a great way to hold it. Cute detail and colors.,Easy Gift Giving,1481587200,,
602,5,True,"03 6, 2017",A9J7798EZ7F8C,B0091JKVU0,{'Gift Amount:': ' 75'},Andrew,great gift and the tin is very nice.,great,1488758400,,
603,5,True,"12 7, 2016",A2O59ABAZIE8UT,B0091JKY0M,{'Gift Amount:': ' 0'},Melody Bey,Great way to give gift cards.  Cute design,Five Stars,1481068800,,
604,5,True,"01 15, 2013",ATA4YSJ4JCBTR,B0091JKJ0M,{'Gift Amount:': ' 50'},Nathan Venturini,"Pro: Free shipping, free little decorative box, full amount, and no ""activation"" or taxes! Paying $50 and sending someone the full $50 feels good.

Con: My parents moved the month I got them the gift so they had to wait a bit to use it. Which was alright because my father, 62, was not familiar with Amazon but now has the chance to shop!",Best gift card ever,1358208000,,
605,5,True,"02 23, 2017",A2E3H4R7OYQQ9C,B0091JKVU0,{'Gift Amount:': ' 50'},ms,Ferfect,Five Stars,1487808000,,
606,5,True,"03 18, 2017",AAE05KS3NMVPL,B0091JL3OI,{'Gift Amount:': ' 50'},Marie Lara,"My granddaughter loved her present, among other stuff that I gave her.  The box was adorable!",So cute!,1489795200,,
607,5,True,"08 27, 2016",A35PR9CBSXMNO6,B0091JKY0M,{'Gift Amount:': ' 50'},juliree,"Highly Recommended,  Super CUTE!",ADORABLE*  Gift Card,1472256000,,
608,5,True,"03 16, 2017",A1I8N725TH7Z7M,B0091JL3OI,{'Gift Amount:': ' 0'},Pinkribbon20,"The packaging on this is pretty cute, and everyone loves an Amazon gift card.",Cute packaging,1489622400,,
609,5,True,"07 7, 2016",A5U1KZ3EIK0IG,B0091JKY0M,{'Gift Amount:': ' 50'},Branson Mom,Can't go wrong buying this for a present,GREAT XMAS PRESENT FOR ANYONE,1467849600,,
610,5,True,"03 6, 2017",A9J7798EZ7F8C,B0091JL3OI,{'Gift Amount:': ' 0'},Andrew,"great gift, and the box for the card is pretty cool.",Five Stars,1488758400,,
611,5,True,"06 16, 2016",A2WPBMZ2ISXTSA,B0091JKY0M,{'Gift Amount:': ' 100'},Marie,convenient gift,Five Stars,1466035200,,
612,5,True,"02 12, 2017",A1MAKKM3E4PFE2,B0091JKVU0,{'Gift Amount:': ' 0'},NPR MAN,"Grandkids love the little tin cans that Amazon sells their gift cards in. This batch was for their Valentines Day treat. Gives the little ones an opportunity to browse Amazon with their parents and pick out a gift they want! The tins are free with purchase of gift card, nice bonus versus normal card.",Grandkids love the little tin cans that Amazon sells their gift ...,1486857600,,
613,5,True,"02 11, 2017",A90F0XHX30G4F,B0091JKVU0,{'Gift Amount:': ' 50'},None,great..,Five Stars,1486771200,,
614,5,True,"02 10, 2017",A6RN8JWGV20PT,B0091JKVU0,{'Gift Amount:': ' 50'},Amazon Customer,this was a Christmas gift !!,Five Stars,1486684800,,
615,5,True,"02 9, 2017",A1NTR9DDR4FCH4,B0091JKVU0,{'Gift Amount:': ' 100'},Bozoman,A great gift that was very much appreciated.,Great gift idea,1486598400,,
616,5,True,"02 29, 2016",A3PV2E6RXRS8EO,B0091JKY0M,{'Gift Amount:': ' 50'},Brett &amp; Family,Its a gift card as described,Gift card,1456704000,,
617,5,True,"02 6, 2017",A1U3DENVSYZ5BQ,B0091JL3OI,{'Gift Amount:': ' 50'},Diane Zivcsak,My 11 grandchildren love to receive amazon gift cards to shop online!  I get them for Birthdays and Christmas!,Five Stars,1486339200,,
618,5,True,"02 13, 2016",AS9AWGWHW7AWC,B0091JKY0M,{'Gift Amount:': ' 50'},Mama Cat,Gave as a gift.  They were thrilled.,Great,1455321600,,
619,5,True,"02 6, 2017",A1NMGOOVEUJXGT,B0091JKVU0,{'Gift Amount:': ' 50'},Pattip,Perfect,Perfect,1486339200,,
620,5,True,"02 6, 2017",A1U3DENVSYZ5BQ,B0091JKVU0,{'Gift Amount:': ' 50'},Diane Zivcsak,My 11 grandchildren love to receive amazon gift cards to shop online!  I get them for Birthdays and Christmas!,Five Stars,1486339200,,
621,5,True,"02 4, 2017",A2LII3BB40HVFZ,B0091JKVU0,{'Gift Amount:': ' 75'},Kali the Cat,Terrific for those gift recipients who have everything or you just can't decide what to get them.  I think almost everyone should be able to find something on Amazon they either like or love.,Easy gift giving idea.,1486166400,,
622,5,True,"02 5, 2016",AKABUMXBAC69W,B0091JKY0M,{'Gift Amount:': ' 50'},Barb,Can't beat an Amazon gift card for any occasion,Amazon gift card,1454630400,,
623,5,True,"02 3, 2016",AGJAI24VR1C5U,B0091JKY0M,{'Gift Amount:': ' 100'},Rachel K.,Perfect Christmas gift.,Five Stars,1454457600,,
624,5,True,"02 3, 2016",A6PM53ZBME6MD,B0091JKY0M,{'Gift Amount:': ' 100'},Mary Jasen,gift,Five Stars,1454457600,,
625,5,True,"01 19, 2017",A2JXCOUGYS5Y4J,B0091JL3OI,{'Gift Amount:': ' 50'},Amazon Customer,"As you can see, it's very cute. I ordered different gift cards in various dollar amounts, but I kept each gift card style to the amount the same, i.e. the mini-Amazon boxes contained only $50 gift cards. Thank goodness because each box was shrink-wrapped because there was no indication of the dollar amount on the box itself and I was much too lazy to unwrap them to check them all.

But, if you felt compelled to rip off the shrink-wrap, you can open the box and check because it's not a taped box - it's MAGNETIC!! Yes, the box is held closed by hidden magnetic force, which isn't strong but is strong enough to keep the box closed. Amazing!

I don't know how Amazon makes money off of these clever gift card containers that are shipped, but I'm sure there's some mathematical and habitual wizardry regarding gift cards and spending.

This is a fun way to make gift card giving more fun.","Adorable, miniature Amazon box for the gift card. Aawww...",1484784000,4.0,
626,5,True,"01 31, 2017",A1KTZOXL3WB1D8,B0091JKVU0,{'Gift Amount:': ' 50'},Bunny,family love the gift boxes,Need a lot more gift box choices,1485820800,,
627,5,True,"01 13, 2017",A2R9Y2T1JU2YCK,B0091JL3OI,{'Gift Amount:': ' 0'},Robin Torrecillas,Loved them.  Love the easy access to purchasing them and the super fast delivery.  The come already to use. LOVE IT!!!,Loved them. Love the easy access to purchasing them ...,1484265600,,
628,5,True,"01 10, 2017",A33QLA6L0ZJ7ZM,B0091JL3OI,{'Gift Amount:': ' 50'},RosePetalZZ,Great gift,Five Stars,1484006400,,
629,5,True,"12 21, 2016",A2PHOTTFXUGB7V,B0091JL3OI,{'Gift Amount:': ' 50'},Gene S.,"I cant say very much about this, it arrived when they said it would, and it is the card I ordered","I cant say very much about this, it arrived ...",1482278400,,
630,5,False,"12 16, 2016",A17WJKTK88DY0C,B0091JL3OI,{'Gift Amount:': ' 0'},Dee,Accurate and fast!,Five Stars,1481846400,,
631,5,True,"12 16, 2016",A1U1G73EI5IRZF,B0091JL3OI,{'Gift Amount:': ' 0'},Victor,Cool gift card box and it's a perfect gift to give to friends and loved ones.,Five Stars,1481846400,,
632,5,True,"01 5, 2016",A14H5YYC6WRY88,B0091JKY0M,{'Gift Amount:': ' 75'},MPR,Present,Five Stars,1451952000,,
633,5,False,"12 31, 2015",A1HNDJ1Y6EB5EQ,B0091JKY0M,{'Gift Amount:': ' 100'},Carmine A. Pantuso,great gift in a nice little tin.,Five Stars,1451520000,,
634,5,True,"12 28, 2015",A24NXI8W2T9Q8G,B0091JKY0M,{'Gift Amount:': ' 200'},"Thomas G. Field, Jr.",Quality packaging,Attractive packaging,1451260800,,
635,5,True,"12 24, 2015",A1KTZOXL3WB1D8,B0091JKY0M,{'Gift Amount:': ' 100'},Bunny,"In my & opinion it nicer than a folder. After, it can be used as a trinket box.",Five Stars,1450915200,,
636,5,True,"09 7, 2016",AK3402G7FO7AY,B0091JL3OI,{'Gift Amount:': ' 0'},JMK,"This review is for the Amazon Gift Card (any amount) in the Mini Amazon Shipping Box:

Do you get excited when your Amazon Shipment arrives at your door? The sight of the brown Amazon box & the excitement of getting a new delivery? If so, then you are going to LOVE the little gift box that this gift card comes in. I've ordered many of the Amazon tins, & some with the greeting cards, & this is one of my favorites!  It is Super Adorable, & a great way to give a gift card for any Amazon Fan!

The little brown box is about 4.5"" x 3"" x 1"" tall. The inside comes with a removable brown flap that holds the gift card perfectly.

Open the flap & it reveals the gift card inside. The top flaps seem like they are magnetic because when you go to reclose they snap back into place. The bottom has a clear window that allows you to see inside. Small print on the back- Amazon Gift cards, made in China. I chose the ""Thank you"" gift card. (see attached pics). This little gift box comes free with the purchase of your gift card. You can reuse it, or swap out the gift card if you choose.

It arrives with inside an outer box, so it should arrive safe & sound.

Would it make a great gift? Definitely!  Amazon is a great card to give because there are So many choices of what to spend it on. Unlike other gift cards where you are stuck to a particular retailer/restaurant. etc, this gives you a variety. I like purchasing gift cards in $25 quantities so I can have a quick gift in hand just in case I need a quick or unexpected gift.

Recommended for:  I recommend this for anyone who loves shopping on Amazon. If you or your gift recipient love getting that Amazon brown box delivery, then you will be giddy when you see this adorable box!

Ideas: You can purchase this & swap out the gift cards. So, for example, it doesnt appear they are still offering the thank you card with this box (like when I bought it).  You could purchase one of the other ""thank you"" gift cards (in box, card, etc), & then purchase a one of these mini box ones & swap the 2 cards. Or use 1 of the gift cards for yourself for future purchases.

At the time I'm writing this review, it appears you can purchase the gift cards in $25-$2000 amounts. There are 2 posts for this particular mini box style with birthday icons & classic white gift card offerings.

Love this little brown box & I will be ordering more. 5 Stars. Happy Shopping! :)",If you Love Amazon Deliveries & seeing that box arrive at your door,1473206400,28.0,"['https://images-na.ssl-images-amazon.com/images/I/71WmNNc3NvL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61BiPOfnX7L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61o6wPy2K3L._SY88.jpg']"
637,3,True,"08 29, 2016",A1KTZOXL3WB1D8,B0091JL3OI,{'Gift Amount:': ' 0'},Bunny,I give the gift cards to my grandchildren. Sure do wish you had more designs.,Need more gift card selections,1472428800,,
638,5,True,"12 8, 2015",A1QZ08NSDCZBA3,B0091JKY0M,{'Gift Amount:': ' 75'},Slickdome,"What's to say, it's a gift card",Gift Card,1449532800,,
639,5,True,"08 12, 2016",AAD9PJLHYQXHB,B0091JL3OI,{'Gift Amount:': ' 0'},Kindle Customer,Bought as a gift,Gift,1470960000,,
640,5,True,"08 6, 2016",A90F0XHX30G4F,B0091JL3OI,{'Gift Amount:': ' 50'},None,a gift,Five Stars,1470441600,,
641,4,True,"07 31, 2016",A27E3CO88L5D6F,B0091JL3OI,{'Gift Amount:': ' 50'},Sunny Gal,"Cute little box.  However, I will keep it for myself as I prefer the other boxes for gift giving.","OK to keep, other boxes are better for gifts",1469923200,,
642,5,True,"01 17, 2017",ASWJYDUI75UD2,B0091JKVU0,{'Gift Amount:': ' 100'},capengin11,great gift,Five Stars,1484611200,,
643,5,True,"11 29, 2015",AFWMFPFDWAYS,B0091JKY0M,{'Gift Amount:': ' 50'},Buyer,Good,Easy to buy,1448755200,,
644,5,True,"07 28, 2016",A30LWSTIFT6LJB,B0091JL3OI,{'Gift Amount:': ' 0'},Love  Amazon,the is a hoot!!,the is a hoot!!,1469664000,3.0,
645,2,True,"11 20, 2015",A260QLS8Z33KCQ,B0091JKY0M,{'Gift Amount:': ' 100'},Bun,Don't like the tin - it looks tacky!,Not for me,1447977600,,
646,5,False,"11 11, 2015",A10PEXB6XAQ5XF,B0091JKY0M,{'Gift Amount:': ' 100'},Michael Gallagher,"Amazon gift cards are nothing new, and they are very handy to give as gifts due to the diverse nature of products Amazon offers  certainly your recipient can find something he / she will like to order. These gift boxes, however, are a little more classy than the standard email or printed-off versions at home as it shows you went a little further, the box is very sturdy, and I appreciate the fact Amazon delivers it for free with next day shipping. If you're going to be spending $50 or more for a gift card, which is the minimum price to have it delivered in a gift box like this, I would recommend you gift this version to your recipients.",Gift Box Makes it Classy and Free Next Day Shipping,1447200000,2.0,
647,5,True,"07 18, 2016",A2LYCBSK64S0FP,B0091JL3OI,{'Gift Amount:': ' 50'},MHH,I LOVE the box the gift card comes in!  It is super cute!!!,Five Stars,1468800000,,
648,5,True,"01 15, 2017",A3GTRJB48KV7JU,B0091JKVU0,{'Gift Amount:': ' 50'},Matthew Shatzer,Gift - tins were very nice,Five Stars,1484438400,,
649,5,True,"07 14, 2016",A1J14LNFQ7O80T,B0091JL3OI,{'Gift Amount:': ' 50'},Daniel de Marksman,Who won't love a gift? Plus it was nicely packed with a good quality cardboard box. They are hard card boards and has magnetics to keep them shut.,Who won't love a gift?,1468454400,,
650,4,True,"07 3, 2016",A3MXDV25XUTB16,B0091JL3OI,{'Gift Amount:': ' 0'},Elaine Anderson,Great way to get birthday gifts.,Four Stars,1467504000,,
651,5,False,"01 13, 2015",A35ZJY01RQSY5O,B0091JKY0M,{'Gift Amount:': ' 50'},Backpacker,Adorable!,Five Stars,1421107200,,
652,5,True,"01 14, 2017",A1O0W1MJPZYI9J,B0091JKVU0,{'Gift Amount:': ' 50'},CYNTHIA MCGOWAN,lovely gift and great packaging,Five Stars,1484352000,,
653,5,True,"12 7, 2015",A35ZJY01RQSY5O,B0091JL3OI,{'Gift Amount:': ' 50'},Backpacker,Very cool!  This is the best card holder yet! Looks just like an Amazon box but in miniature!  Cute!,Very cool!,1449446400,,
654,5,True,"01 12, 2017",ASJ7USDIR4PL0,B0091JKVU0,{'Gift Amount:': ' 50'},gigi.jung,wish they labeled,Five Stars,1484179200,,
655,5,True,"01 11, 2017",AC93FDJPOH5RF,B0091JKVU0,{'Gift Amount:': ' 0'},Gene,Gift card and box - nice presentation,Gift Card & Box Good Idea,1484092800,,
656,5,True,"01 11, 2017",AILCRSJ7NXB1L,B0091JKVU0,{'Gift Amount:': ' 50'},Dayle,Loved it!  Made the gift card special.,Loved it! Made the gift card special,1484092800,,
657,5,True,"01 10, 2017",A38DRHN4C89VWY,B0091JKVU0,{'Gift Amount:': ' 100'},wendy k b,"elegant holiday-giving, could even be an ornament!",elegant holiday giving,1484006400,,
658,5,True,"01 10, 2017",A11F143J72N3QZ,B0091JKVU0,{'Gift Amount:': ' 50'},Brenda W. Hedge,Gift,Five Stars,1484006400,,
659,5,True,"06 25, 2014",A34R5N03X79GD8,B0091JKY0M,{'Gift Amount:': ' 50'},Richard Rodgers,Got picky people on my shopping list. This way they can only hope for more on the card next year.,Good as it gets.,1403654400,,
660,5,True,"03 17, 2014",AYPZMUSCTT46O,B0091JKY0M,{'Gift Amount:': ' 50'},Blaire Riley,Good as gift for older kids as it still ties the Santa concept in with Christmas.  Light packaging makes for easy shipping,Cute box!,1395014400,,
661,5,True,"01 6, 2017",A2LIUNQZMA292R,B0091JKVU0,{'Gift Amount:': ' 25'},luv2shop,Purchased for another grand niece she she could shop for herself.  She was very happy to get it!,Amazon Gift Card with Holder,1483660800,,
662,5,True,"01 3, 2014",ATA4YSJ4JCBTR,B0091JKY0M,{'Gift Amount:': ' 50'},Nathan Venturini,"TIN case. No dents.

Needed Christmas gift for the family. Got this last year for them, they enjoyed online shopping so much they have Amazon Prime now. Makes for a great, ""And here you go!"" gift to top off everything else or an expensive stocking stuffer.",Great Christmas gift,1388707200,,
663,5,True,"12 30, 2013",A1CINUBBFNYCL7,B0091JKY0M,{'Gift Amount:': ' 75'},JOESPH MARTTINE,ok,Five Stars,1388361600,,
664,5,True,"01 5, 2017",A1I7BRTU2J9MHS,B0091JKVU0,{'Gift Amount:': ' 100'},Ward Lovelace Jr.,"great gift, cool tin",Five Stars,1483574400,,
665,4,True,"01 5, 2017",A2630ATALYRS6K,B0091JKVU0,{'Gift Amount:': ' 50'},Larry Clark,ok,Four Stars,1483574400,,
666,5,True,"01 3, 2017",A28TIBCUPRHJ6F,B0091JKVU0,{'Gift Amount:': ' 0'},Will,Nor much to judge on a gift card.,Five Stars,1483401600,,
667,5,True,"01 2, 2017",A33N3U5Y2BVSIL,B0091JKVU0,{'Gift Amount:': ' 25'},Amazon Customer,good,Five Stars,1483315200,,
668,5,True,"12 30, 2016",A36NATOCP0GFAT,B0091JKVU0,{'Gift Amount:': ' 50'},Kindle Customer,Got it quickly. Used without any problems.,Exactly as ordered,1483056000,,
669,5,True,"12 27, 2016",A25POI5IGGENPM,B0091JKVU0,{'Gift Amount:': ' 25'},Kindle Customer,nice tin,Five Stars,1482796800,,
670,5,True,"12 26, 2016",A1HNDJ1Y6EB5EQ,B0091JKVU0,{'Gift Amount:': ' 150'},Carmine A. Pantuso,as described would purchase again,Five Stars,1482710400,,
671,5,True,"12 26, 2016",A2GKZPASOVZ4DM,B0091JKVU0,{'Gift Amount:': ' 50'},Kathy Pisani,LOVE THE HOLDER,Five Stars,1482710400,,
672,5,True,"12 21, 2016",A2PHOTTFXUGB7V,B0091JKVU0,{'Gift Amount:': ' 75'},Gene S.,Easy escape for teen age granddaughter,Five Stars,1482278400,,
673,5,True,"12 17, 2016",A2DIIBPEA3CTXL,B0091JKVU0,{'Gift Amount:': ' 25'},Sallye Jefferson,Love these tins,Five Stars,1481932800,,
674,5,False,"12 16, 2016",A17WJKTK88DY0C,B0091JKVU0,{'Gift Amount:': ' 0'},Dee,Cute and accurate and speedy service!,Five Stars,1481846400,,
675,5,True,"12 15, 2016",A2HYGTHB4LJ9FW,B0091JKVU0,{'Gift Amount:': ' 0'},Amante dei Gatti,"A gift card is a gift card, but I love this pretty tin.  I can hang it on the tree!",Pretty gift card tin.,1481760000,,
676,5,True,"12 13, 2016",AJ1GX8UA7V8F0,B0091JKVU0,{'Gift Amount:': ' 25'},Amazon Customer,Gift,Five Stars,1481587200,,
677,4,True,"12 13, 2016",AWX69VUHQ4K3N,B0091JKVU0,{'Gift Amount:': ' 50'},Doug Hedin,It is an easy gift to get.,Four Stars,1481587200,,
678,5,True,"12 13, 2016",A1SB5ORQW3DHF0,B0091JKVU0,{'Gift Amount:': ' 75'},Granny,Hard to shop for my teenage grandchildren but a gift certificate is the perfect gift. Lets them choose the gift they want. The tin is so cute and will look nice on the vanity after the card is used.,Easy Gifting,1481587200,,
679,1,True,"12 12, 2016",A241GI5D9EVJI6,B0091JKVU0,{'Gift Amount:': ' 50'},Tom,"Item was not as described. False advertising, shipped late and arrived scratched up in a very cheap plastic pouch. Very unhappy with this item as it was a gift for someone very special to me. Looks like the tin was used. I could not leave a detailed feedback because it was not approved by someone who doesn't like their name mentioned in the feedback. Just like posting reviews on that large movie streaming company that's name starts with an ""N"" and ends with an ""X"". My recommendation is don't buy it.",Terrible product. Arrived scratched up.,1481500800,,
680,5,True,"12 9, 2016",A2V1J3JT5OOZFO,B0091JKVU0,{'Gift Amount:': ' 50'},A Long-time Prime Custom,Nice gift,Recommended,1481241600,,
681,4,True,"12 8, 2016",ADGKZ1FXY3DRE,B0091JKVU0,{'Gift Amount:': ' 25'},judijudi0,"Kinda funky.  Thought it would be prettier than it is.  Just tin, but it's what's inside that counts. Right?",Never saw a snowflake like this.,1481155200,,
682,5,True,"12 8, 2016",ADFC4YK6CC9C1,B0091JKVU0,{'Gift Amount:': ' 25'},Lori H,Just as expected,Five Stars,1481155200,,
