,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
5314,1,False,"01 24, 2013",AYNRALJ4X1COS,B004IKEKWC,{'Format:': ' Software'},Jon,"In installed this on 2 computers and the computers were running at about half speed. the services that were running in the back ground were incredible. it was a memory ram hog!!
Internet was super slow too.. it was like others had said - like dialup.

I called customer service and the person on the other end was kurt, rude, and not wanting to talk to me at all.

I dislike the software, the customer support, and the product. Everything.
Im beginning to doubt these types of sftware.. and think maybe they are guilded malware.","once again, dislike for norton products",1358985600,,
6943,1,True,"07 14, 2013",A20ZM879PCQQEZ,B0095CAUN6,{'Platform:': ' PC/Mac Disc'},bob fox,"I bought Webroot SecureAnywhere Antivirus 2013 because it was highly rated in a prominent computer website. Part of the high rating was for good system performance. That wasn't my experience. I had Avast Internet Security, but switched to Webroot SecureAnywhere Antivirus because of the high rating in the computer website review. My mouse arrow was slow to respond and I often saw the spinning circle telling me to wait for functions that used to happen quickly. After a couple of days watching my computer do its own thing, I decided that I wanted to take back my computer. I uninstalled Webroot SecureAnywhere Antivirus and reinstalled Avast Internet Security. My computer is now fast again. Avast Internet Security doesn't get as good a review as Webroot SecureAnywhere Antivirus, but I get to use my computer. By the way, my computer is Win 7, with a fast Intel processor, 8GB RAM, and a high-power graphics board, so it is fast, without Webroot SecureAnywhere Antivirus.",Badly affected computer performance,1373760000,9,
8680,4,False,"01 20, 2014",A1T1YSCDW0PD25,B00FFINOWS,{'Platform:': ' PC Download'},Lantana Al,"DO YOU NEED TO FILE STATE TAX? Make sure you get a state version if you do, or federal only if you don't.

This review is for TuboTax 2013 Deluxe for Federal Returns. Fortunately I live in Texas and there is no state income tax so I don't have to worry about the state portion.

TurboTax has had its share of issues but I came back to it because it does seem to be the best there is, but I'm knocking off a star because of the history of issues I've had with the program in previous years (like it not calculating tax correctly until I deleted some assets and then re-entered them). However, I was a little shocked to read that it requires 515MB of HD space PLUS up to 1.5GB more if Microsoft .NET 4 if not installed (Mac is only 360MB). Wow! That could be over 2GB of HD to do taxes. How inefficient we have become, bat at least HD space is cheap nowadays.

The system requirements specifically mention Windows XP, Vista, and Windows 7/8 but not Windows 8.1. When I installed it on my Windows 8.1 64-bit machine, installation (mid Jan 2014) seemed to go well without any problems. When it checked for updates, it found 4 updates and they all seemed to install properly... so no major install issues for me (unlike a few years ago).

NOTE: Deluxe will do a Schedule C just fine, but it may not provide as much help as the Home & Business version. If you have been doing taxes yourself for awhile then you might not need to pay the extra money for the additional help.

I will update this review as I continue to use the product.

Pros:
* Price includes federal E-File
* Overall, probably the best tax program there is
* Does not say it works on Windows XP 64-bit (but does with 32-bit XP with SP 3+) (anyone even use XP 64-bit anyway?)
* Works on 32-bit and 64-bit versions of Vista and Windows 7/8/8.1
* Deluxe version can do a Schedule C for the self-employed - but it doesn't provide as much guidance as the Home & Business edition
* Claims that your return will be accurate, guaranteed* (with some fine print)

Cons:
* Not perfect (but how can US taxes ever be perfect)?
* Have encountered bugs in previous years that caused me to have to delete and re-enter assets
* Might take over 2GB of HD space on Windows according to the system requirements
* I'm not happy with the reports I've read indicating saying that Intuit lobbies Congress to keep taxes overly complicated, presumably so they can make more money from sales of their tax software.

WARNING ABOUT THE ONLINE VERSION (DOES NOT APPLY TO DESKTOP VERSION):

* Intuit has removed the ability to do Schedule D and E in TurboTax Online Deluxe (you need Premier)
* Intuit has removed the ability to do Schedule C and F in TurboTax Online Deluxe (you need Home & Business)","Most likely the best there is, but not perfect",1390176000,2,
10064,3,True,"10 5, 2015",A9XASTQBNG6W2,B00ND0E7BW,,Pandora of Boston,I have not used this yet but appeared to be all there.,VHS to dvd converter,1444003200,,
528,4,False,"10 6, 2002",A3NG3IWQSNNMHD,B00006J3FM,{'Format:': ' CD-ROM'},reviewer,"Together with its updated Firewall protection, this 7.0 Home Edition McAfee VirusScan offers more satisfaction for less money. It executes its job with maximum efficiency. It is also more stable and less hassle-laden than most comparative products from other manufacturers. Installation is easy; and updating via Internet is straightforward. However, depending on your Operating System's stability and Hardware configurations, you may run into a hitch if you attempt to customize it.",MORE SATISFACTION FOR LESS MONEY,1033862400,5,
10030,4,False,"12 3, 2014",A3D5B2CBFNJB0K,B00N4OLGP2,{'Platform:': ' PC Disk'},ut158,"OK, let me start off with a slight beef I have with marketing in general.  There's a pizza place near me that doesn't sell ""small"" or ""medium"" sized pizzas (this has a point, I promise).  It DOES sell ""large"", ""huge"", ""gigantic"" and ""enormous"" pizzas.  I can usually remember that the 12"" is called ""large"", but I can never remember if it's the 14"" or the 16"" that is ""huge"" or if the 26"" is ""enormous"" or ""gigantic"".  In the end, I just say either ""your second smallest"" or ""the 14-inch one"" because that makes much more sense and I'm certain to get what I'm expecting.

Software companies often do the same thing.  In this case the most stripped down version is known as ""Deluxe"".  ""Deluxe"" is defined to mean ""luxurious or sumptuous; of a superior kind"" and yet that's the exact opposite of what you get when you buy the ""Deluxe"" product (just like when you buy a ""large"" pizza, you are really getting the exact opposite--a small pizza).  The next version up is ""Ultra"" (that's the one I have) which means ""extreme"", ""at the edge"", or even ""beyond"", when in fact it is a mid-level product.  Then you have ""Ultimate"", ""Ultimate Suite"", and finally ""Director Suite"".  Having this many versions is bad enough, but the naming is downright confusing and drives me nuts... to the point that I'm going to have to remove a star.  Sorry guys.  Now cut it out.

<pauses for a breath... trying to find a happy place... sigh...>

As for the software itself, I have used PowerDirector 12 for a while now and have appreciated it's user interface and feature set.  A year or two ago, I was working on what appeared to be a very simple project--I imported a movie I had gotten online (legally downloaded, I'll have you know) and was trying to edit it for time so a co-worker could use it in a presentation.  The effects were all very simple: fade in/fade out, etc. but even though I spent a couple of hours with various video editing programs, I could not get it to work for me.  As I recall, Adobe Premier Pro CS5 couldn't understand the input file format so first I converted it with an AVS4You program.  Then I had it all edited the way I wanted, but Premier had a zillion and fifty output format settings and I couldn't seem to find the magical combination that would work on my co-worker's Mac and still be a reasonable size (either the file was HUGE, the quality was TERRIBLE, or it just wouldn't work on the Mac).  Next I switched to Pinnacle Studio 14, but it had issues, too--I don't remember what they were, but it was obvious that Pinnacle was a no-go.  Finally I tried PowerDirector.  It was more or less the first time I had used the program, and yet in under an hour, I had a fully rendered video that was a good quality, reasonable file size AND it played on my Windows PC and my co-worker's Mac.

As a side note, I'm pretty sure that Premier Pro can do all the things I've used PowerDirector for, but the darn program has such a learning curve that I often spend a good deal of time just trying to figure out how to do something as simple as fading from one clip to another.  Oh, sure--once you know how to do it, it's easy and once you have been working with the program for a long time, you'll probably find features much faster, but for a novice like myself, it's usually just a frustration.  PowerDirector, on the other hand, has an interface that to me is very intuitive.

You can go to Cyberlink's web site to view all the new features in 13 from 12, but in my opinion, the most noteworthy change is the addition of 2 new formats, XAVC-S and H.265/HEVC.  As noted previously, I'm no video editing expert and I don't use these programs often, but from what I can tell, the look and feel has not changed in any significant way.

If you are reading reviews trying to figure out which video editing program you want to get, I would highly recommend one of the flavors of PowerDirector.  Just go to the web site first so you know what it is you are getting (and what you are not) with the version you pick--the name sure as heck ain't gonna' tell ya!","PowerDirector 13, level 2 is an easy to use, full featured video editor",1417564800,,
10156,5,False,"02 13, 2015",A1GGXJZOI5GEAQ,B00NG7JVSQ,{'Platform:': ' PC Download'},Alan Rayner,I love the Turbo Tax / Amazon gift card deal!,Five Stars,1423785600,,
5129,5,True,"07 26, 2014",A26M2R0EYFM3GL,B00440D8OW,{'Platform:': ' PC Download'},Laynne S. Gensler,Used,Five Stars,1406332800,,
8524,5,True,"10 14, 2014",A1TANIJVIWCDAK,B00F8K9N32,{'Platform:': ' PC Disc'},D Ballings,Have used TurboTax for years and it is still a great product.  Will be ordering again this year as Amazon always has the best price for business software.  Highly recommend.,Love it!,1413244800,,
6384,4,False,"04 18, 2013",A1P0JSFW184ZXJ,B006ZF5W1Q,{'Format:': ' CD-ROM'},Geek Girl,"I wasn't aware when picking this up that there was any kind of subscription involved. Aside from that, Family Tree Maker was very easy to jump into and get going with. I had become interested in continuing a family tree that my grandmother had started years ago. She spent a lot of time and effort compiling our family history all the way back to Europe, and in recent years she had complications that prevented her from keeping up with it. Many of the grandchildren and great grandchildren were not listed and I wanted to fill it out to be complete to the current day. It was exceedingly simple to just pick up and go with it and the interface was very intuitive. Ancestry.com also makes it easier to share with the rest of the family. Gone are the days of mailing huge books of information to every family! I just wish Ancestry.com was free for the family to use. If you want to really utilize the website, you have to pay. Overall though it's currently the best option out there for Macs at the moment.",Be aware of hidden costs,1366243200,,
6160,5,False,"12 27, 2011",A1F1A0QQP2XVH5,B005S4Y3LU,{'Format:': ' CD-ROM'},Mark B,"TurboTax continues to be a bright point in Intuit's line-up.  As usual, critical elements of my 2010 return made the transition smoothly and I was able to put together an initial version of my return with no problem.  Perfect for getting a picture of how my final taxes will look so that I can plan deductions, etc. for the reminder of the year.  No problem installing and downloading updates.  Works great all around.  The download version from Amazon is a major plus (although you will only be able to choose wither the PC or MAC version).  The DVD/CD option carries both verisons.",Continued excellence,1324944000,24,
948,5,False,"06 16, 2005",A3UV7L5ND3EH8T,B00099YLPM,,Janet Boyer,"It has been said that the biggest cause of stress and anxiety is caused from a perceived disconnection from the Divine--either within oneself or in the universe at large.

We are finally realizing that our thoughts, emotions and physical body have an etheric counterpart that registers our bodily states. Attending to our spirits promotes peace, health, and a sense of well-being. The effect of stress and anxiety on our bodies is well documented. Likewise, studies are showing the powerful effects of prayer, meditation, and joy on our emotional and physical health.

Kurt Smith and Corwin Bell of The Wild Divine Project are two visionaries who have developed a groundbreaking tool that engages mind, body and spirit. The Journey To Wild Divine - The Passage is an ""Inner-active"" computer journey that integrates the power of the spiritual quest with an innovative biofeedback interface and high-end multi-media production. It incorporates mythology and elements of the classic hero and heroine's journey with state of the art 3D graphics, video and music.

In developing The Journey, Bell and Smith have collaborated with various leaders in the field of consciousness and compassionate action on both the spiritual and biofeedback technology aspects of the project. Known as ""allies,"" they include Jean Houston, a pioneer researcher in human capacities, and Nawang Khechog, a former Buddhist monk and one of Tibet's foremost world music composers and musicians.

Bio-feedback is the science of recording both Skin Conductance Levels (SCL) and Heart Rate Variability (HRV), and using this information to modify thoughts, emotions, and breathing. SCL is the measurement of sweat gland activity on a person's skin, and HRV is the calculation of the differences in heart rate from one heartbeat to the next. No two of these intervals are exactly the same, and you need a device more sophisticated than just taking your pulse to determine it. Those who exhibit greater HRV tend to live longer and enjoy life more. When playing this amazing adventure, you slip 3 fingers in the comfortable sensors known as ""Magic Rings"". Your SCL and HRV are interpted by the ""Light Stone"" energy translator.

Up until now, biofeedback technology was in the hands of experts--where a professional had to interpret your results. From those results, you would then learn how to regulate breathing, thoughts, emotional states, and so on. However, with The Journey, the game itself lets you know how you're doing.

Set in the magical Sun Realm, players encounter breathtaking scenery, helpful mentors, and various ""Events"". For example, you're invited to join Cosmo and Sophia in the Inner Imagery Theater--which includes inviting your own partner to share the Magic Rings. Cosmo and Sophia show you how to challenge one other with sensory imaginings, and then you and a partner explore images from the five senses.

For example, my husband and I entered the Inner Imagery Theater together where we challenged each other with images such as ""I want you to imagine stroking the soft fur of a kitten"" or ""I want you to imagine the sound of a gentle rain falling on a tin roof."" All of the other Events I've experienced thus far, however, have been for just one person. (But I'm nowhere near completing the adventure!)

In one of my journeys, I entered a lush courtyard with vibrant greenery, colorful flowers, and majestic colums. I was encouraged to relax and levitate a purple ball. Sound easy? Not necessarily! It depends on how able you are to enter into relaxing breath and peacefulness. There are times when I can float the ball off the screen, but yesterday, I couldn't get it past an inch or so. I was irritated by my son's interruptions (which sent the ball back to the ground!), but it occurred to me that this was a perfect scenario to increase awareness of my thoughts, breathing, and emotional response. After I played the game for about an hour, I was amazed at the marked difference in my mental and emotional states.

However, not all ""Events"" are designed to promote calm. With some, you have to think joyful, enthusiastic thoughts and increase the rate of your breathing--such as spinning a pinwheel.

Helpful mentors you'll encounter include The Royal Falconer, Kwan-Yin--Lady of Compassion, Mila-Rugom, and Luna the White Wolf. You'll receive a magic bag created by the Lady Of The Woods, where you'll be able to store items that you collect on your journey--and use for other Events. For example, you'll need to pick a red rose from the courtyard to give as an offering to the Durga. You can save several areas to the bookmark section, in case you want to go back. Sophia guides you when you first start a game, but when you load it another time, you can bypass this introduction and just head right into the gameplay.

The Journey to the Wild Divine - The Passage comes in an attractive, sturdy box which includes:

*CD-Rom Software featuring spectacular high-definition 3-D graphics and video

*More than 40 unique energy and breathing ""Events""

*Install disks for both PC and Macintosh

*Easy-to-use ""Magic Ring"" biofeedback sensors

*""Light Stone"" energy translator

*Supports upcoming multi-user, online experiences

*Original Soul Flight music CD

*Companion Guide and User's Manual

The music that accompanies the game is filled with gorgeous orchestration from the Soul Flight CD, performed by The Wild Divine Band. Featuring Kurt Smith and Andy McEwen, the band's music (which is sold separately, as well) is intended to have Transformational Effects that can help facilitate the journey of the soul.

The Journey to Wild Divine is a groundbreaking tool for stress-relief, mindfulness, and meditation--promoting a sense of well-being and health. I highly recommend this visionary gift to humanity.

(To see 6 color screen shots of this computer game visit [...])",Groundbreaking Tool For Stress Reduction,1118880000,24,
3369,2,False,"05 21, 2009",A5Q1FK0FWU7DH,B0018EI3I8,,TC,"Shortly after installing this program both of my PC's ran slower and did not allow me to go to websites that I wanted to use (using the default settings).  I turned the firewall off completely and that helped access the websites, however, the computers were both painfully slow.  My computers both run XP and one is about 1.5 years old and the other is 4 years old.  I don't know if that has anything to do with it.  They both met the specifications for speed and space.  In the end, I deleted the program on both computers.",This program caused problems on both of my PC computers,1242864000,,
2725,5,True,"03 29, 2010",A1RSEFCEEXQRUA,B0000AZJY6,{'Color:': ' 0.5988578769'},Supreme Chancellor,"As an IT for a large corporation, I spend a lot of time testing out different vendor's products.  This 19dbi panel antenna is by far the most powerful wifi antenna I have ever used.  I installed the first one at a marina, expecting to need at least three additional repeaters.  After connecting the antenna at the beginning of the docks I was able to get signal all the way to the end of the docks, (about 1 mile), with houseboats completely obscuring any line of sight.  I had five bars almost the entire way to the end of the dock.  When I reached the furthest point from the antenna, I had one bar of signal.  I kept a persistent ping going the entire time, and I did not get a single timeout, even when reduced to one bar.  I tested my Iphone as well and received similar results.  I have now purchased quite a few more of these antennas.  These are definitely a goldmine for the wifi world.  It is a relief to finally find an antenna that lives up to its expectations so that I don't have end users always complaining to me about poor signal strength.  I will be installing these at several lodging establishments and rv parks over the next few months, so I will post again with the results of those scenarios.",Best high gain antenna I've ever used!,1269820800,5,
5197,5,False,"06 16, 2011",A26R7LLAFTPC3U,B0046ED0N0,"{'Format:': ' Box', 'Platform:': ' PC Disc'}",William Hardin,"I have tested and used every major brand of internet projection. I just finished reviewing a similar package from Webroot. While this AVG suite of protection doesn't cover as much different programs, it does what it should better and is much easier to recommend because of it. You install this and basically sit back knowing you are protected for most things without becoming a computer major or having to slow your computer down a huge amount.

Being a computer ""nerd"" AVG is what I install on friends and family's computers. Nuff said.","Pick AVG for simple, professional protection",1308182400,,
7383,5,False,"05 15, 2013",A3JPFWKS83R49V,B00BFNCFXG,{'Format:': ' CD-ROM'},Bryan Carey,"Experts at video production often need a more sophisticated product to satisfy their needs, but for everyone else, there is Video Studio Ultimate X6. It has all the tools you need to edit video and make it look more professional and presentable than before.

I am no professional when it comes to making videos, so for someone like me, this product has exactly what I need to improve my work. It is very user- friendly to use and doesn't use a bunch of tech- talk that only few will understand. It keeps things at a simple and intuitive level so that consumers are able to create the video they want with reasonable effort.

This video editing tool comes with multiple templates and several different functions to make your video look just the way you like.  The motion tracking, variable speed playback, ability to add subtitles, and other tools work very well and the finished product looks just like it was created by a true professional. I was surprised when I used it for the first time because I expected it to be a little more cumbersome to use and I wasn't sure I would get what I wanted. But this product holds your hand every step of the way. It would be difficult not to get better results.

I am not sure how I would rate this product if I were a professional, but from a beginner's perspective, it is an excellent tool and another winner from the folks at Corel- an organization of people who never say die when it comes to making great, user- friendly software for so many uses.",Corel does it Again,1368576000,,
7496,4,True,"04 8, 2016",A26808LRG8PLPQ,B00CTTEKJW,{'Platform:': ' PC'},Chad Herzberg,Love it,Four Stars,1460073600,,
10370,4,False,"12 21, 2014",A20V7N5A22F4BM,B00OW2PHF0,{'Platform:': ' PC'},BNewby,"I've seen another review here that refers to video-editing software as all very similar and I think that's a fair statement.  I've ""used"" Final Cut Pro, iMovie, and a couple of other video and Flash editing programs and they are all very similar.  The dashboard of Pinnacle looks the same at least.

However, just because they are all similar doesn't mean they are easy to use or fast to pick up.  If you are going to edit a video, you're going to need to invest some time and, essentially, pick an editing horse and ride it.  This is a worthy horse.  Lost a bit is the screen capture, which is handy, but I'm not sure the extras in Ultimate, for a novice, are worth the price upgrade over Plus.  It wouldn't be for me, particularly because there will be new versions ahead (come on, this is ""18"").  I'd recommend Plus over Ultimate.","Good, but a smidge expensive--recommend Plus",1419120000,,
5036,3,False,"08 3, 2011",A29VG90T649CSU,B0041DTNI2,,Sasha Q.,"First, I need to state that I am not an uber-serious researcher of my ancestry. Nor do I need software that interfaces with Ancestry.com and has a lot of bells and whistles. In fact, I have been keeping some basic information on my family tree on some freeware software that I started using many, many years ago. It has actually served my needs very well and creates a decent, if unexciting, family tree and a standard gedcom file. I decided to try this software, as I wanted to get out of the dark ages and get on board with the latest technology. So far, I do not believe I have accomplished either very well. While I did not experience any major problems with installation that many people have, neither have I used many of the features that this software has available. So, for the average person just needing a family tree, I think this software works just fine. In fact, I would say that if you do not need any special features, you might just be better off looking for a less complex, less expensive piece of software. Since I have not used this program to interface with Ancestry.com, I am not qualified to review that portion of the software. Just to let you know, my PC is still running on Windows XP, so that is the operating system that it was intstalled on. I suggest people read and evaluate the reviews on this site, as well as other genealogy sites, before making a purchase decision on this product.",Somewhat over-gadgeted for my needs.,1312329600,3,
11296,4,True,"07 17, 2016",A3JVPPZ2ZNT32,B0148BYIPY,{'Platform:': ' Mac Key Card'},Jonst,"Works fine, but if your using 2011, I don't think it's worth upgrading.",Okay,1468713600,2,
3904,5,False,"10 27, 2008",A26877IWJGISYM,B001F5VBRU,,Lon J. Seidman,"I switched from PC to Mac two years ago once Apple converted to Intel based processors.  One of the main factors in getting me to make the jump was a piece of software called Parallels, which allowed me to run my Windows applications at native speed alongside my Mac apps.  The techie term for this is ""virtualization,"" essentially a ""computer within a computer.""

Mac users are very fortunate to now have two outstanding commercial options for virtualization:  the venerable Parallels Desktop, and the upstart VMWare Fusion.  Although I have been a loyal Parallels customer since its initial release, I must concede that VMWare Fusion 2 currently has the edge.

VMWare as a company is, of course, far from being the rookie in the virtualization market.  On the PC side of the fence, VMWare has dominated  for years with a very mature virtualization engine that runs on a variety of platforms.  That experience is clearly reflected in their Fusion product.

VMWare Fusion 2 is mature, fast, and a vast improvement over Parallels Desktop.  Fusion feels more 'Mac-like,' offers easier printing options, and is noticeably faster on both my Mac Pro and Macbook Pro.  It works with existing Boot Camp partitions as well as a self contained 'virtual machine' that stores itself as a single file on your hard disk.  Virtual machines from Parallels Desktop can be converted to VMWare format.

While the bells and whistles are nice, two things for me sets VMWare Fusion apart from Parallels:

1.  Overhead.  While Parallels has almost a constant 20% idle rate drain on my CPU, VMWare is practically at zero when idle.  Memory usage is more efficient too.  This is significant, especially if you're running Windows programs alongside Mac apps on a notebook where memory and CPU are often at a premium.  When it does need some horsepower, VMWare supports multiple processor cores - something the current version of Parallels doesn't.

2.  Appliances.  VMWare has a very active ""appliance"" community that continually adds value to the product.  Appliances are pre-configured virtual machines that run everything from open-source servers to full Linux distributions.  They are a great way to experiment with some of the great open source software projects without having to go through the aggravation of installation and configuration.  Just download the appliance and boot it up with VMWare Fusion.  In fairness, Parallels does have its own appliance community, but it is nowhere near as robust as VMWare's community.

CONCLUSION

Mac users looking to run Windows and Linux have a great choice between two very capable virtualization apps.  The edge right now almost definitely goes to VMWare.  It not only sports a more intuitive interface, it also requires far less overhead and has an outstanding community behind it.

I have no doubt the upcoming release of Parallels Desktop 4.0 will bring both competitors back on equal footing.  But for now, VMWare Fusion 2 is the superior virtualization application for Mac users.",Excellent Virtualization Software,1225065600,4,
8181,5,False,"12 10, 2013",A22BBLTS1YPFPE,B00EZPXOTA,{'Platform:': ' PC Disc'},MooncatX aka Bliss Crimson,"Great for people who are not software guru, :)  Very easy to install.  Offers great protection that is fairly dependable.  Runs unobtrusively in the back ground without lagging out your computer performance.",no problems,1386633600,,
12536,3,False,"04 26, 2013",A24O15MYDNLZBE,B005AAWP1W,,Smart4,"This is fairly well written software, unlike some anti viruses it does not slow your system too much, and it does offer protection. A three pack of licenses is a great idea - what with homes having more and more computers in them, but I have to question the value of the product. Most of our computers are running Microsoft's free security tools. I have seen no damage getting through the Microsoft protection - with lots of downloading, emailing, social mediating etc. Now, the device protected with this was also unharmed during that time, but I see no advantage to this over the Microsoft solution.
Install was clean and easy, as was uninstall - that impressed me most, because anti virus software can be very tricky to uninstall!",Adequate anti virus,1366934400,,
8293,4,False,"12 10, 2013",A2H2I5FY1PUHP1,B00EZPXYP4,{'Platform:': ' PC Disc'},Boilermate,"Unlike some other reviewers, I had absolutely no problems installing this version of Norton 360. It uninstalled BitDefender and cleanly installed itself. Installation was clean and simple and in default mode it will adequately protect you from the scourges of the Internet.

I did notice some system lag, especially when checking outgoing emails with attachments (and not even very large ones). Otherwise it works quietly in the background. If you so desire you can tweak the settings to your liking.

Overall, you can't go wrong with this tried-and-true software. And with three licenses can protect your other devices as well.",Reliable Protection for Your Computer,1386633600,,
4964,4,False,"02 9, 2011",A2Y75KG99A1QKV,B003YJ5ESM,{'Format:': ' Software'},Scott Bourquin - Author,"Very simply, QuickBooks is the standard for small business.  I would give them 5 stars if the setups for things like office supplies and cogs were already done.  Also the advertising is a little annoying.  I would pay an extra $5.00 to not get the e-mails and pop ups.  We have tried the other solutions and this is still the best.

Invest time up front getting all of your accounts set up correctly.  Trying to fix things later will be a HUGE waste of time.  The time up front will be a bargain.

One of the great tools that I don't see enough people use is building a ""package"".  For instance if you sell a group of parts the same way every time, build a package.  You can set up automatic purchase orders and automatic work orders in the contractor version.  Imagine taking a phone order for a big job and just clicking one package to invoice, purchase and create a workorder to get all of the paperwork done.

QuickBooks will really help you save time running your business if you spend a little time up front or hire someone to get it all set up correctly from the beginning.",Easy Business Accounting Solutions,1297209600,,
10774,5,False,"06 17, 2015",AELK0E5DK7LIZ,B00UV3VCLC,{'Platform:': ' PC Disc'},Reuben Gathright,"Cyberlink PowerDVD 15 Ultra is a great video playback product.  The installation is rather straightforward but you will need to connect your laptop or PC to the internet to activate the license key.  After installation, all compatible video formats and DVD or Blu-Ray discs will be automatically opened in this software.  You can configure options like color, sound and 3D visual effects to dramatically improve the visual experience.  I use a Sony VAIO Intel i7 laptop with an NVIDIA mobile graphics card through an HDMI cable connected to a Samsung 63 plasma television to watch my movies.  You will discover early on that this software effectively uses your streaming cores to enhance playback.

I have used the PowerDVD product line for over 5 years now and feel that Cyberlink PowerDVD 15 Ultra is the best one yet.  The playback of Blu-Ray movies is now flawless on my Samsung 63 television over HDMI and the program interface is much improved.  You should consider this product first before any others if you want it to playback movies on your laptop or home computer.","When it must play, choose PowerDVD 15 Ultra!",1434499200,,
2129,4,False,"07 10, 2009",AG8E2F0G98ZTB,B000WR2F2M,,Fritosgirl,"This is much better than other Microsoft Office for Mac software I've had in the past, but still has its own issues.

The Pros:
-Everything is very pretty and smooth, lookwise.  Icons fit in with current Mac icons.
-Documents transferred from older versions came into these programs well.  None of my documents I opened in this (that were previously viewed on my older programs) came in garbled.
-All programs are still very easy to use, even without a manuel.
-Many different saving options are available, so if you find yourself needing to send a document to a Windows user or a person with a less updated program, you can!

The Cons:
-The programs are slow to load.  It takes a good half a minute sometimes to open to file I want, however large or small.
-Occasionally, it will shut down for no reason.  Thankfully, it does that less often than my older version did.  Just a note, save your work frequently because the Mac versions of Microsoft do tend to quit unexpectedly every now and then.

I'm enjoying this version much better than my last (which I have reviewed, as well).  Even with its issues, I haven't seen anything better that is compatible with a Mac and PC users.  If you're looking for a basic programs for your new Mac, this is a good one.",An Improvement,1247184000,,
2929,4,True,"01 27, 2008",A1U2H8AQQHWSNK,B000WPYZEA,,Old DOS user,"As an old Dos user of the original personal tax return software published by Parsons, I like this software.  I have also used TurboTax for several years and except for the fact that it costs more, I like it too.  Turbotax used to be able to download Schedule D data from many brokerages, but they discontinued that feature, so I saw no advantage in paying more.  Taxcut never had that feature, but if you have to do Schedule D from scratch in both cases there is no reason to pay more.  Taxcut imports last year's return data from Taxcut or Turbotax and marks it for editing.  It will also import Quicken data, but I don't have high confidence in my own data being correctly assigned to the appropriate tax categories, so I bypassed that step, but I did print out a Quicken Tax Schedule to refer to.  I noticed only one software error and that is when doing a new W4 form for Estimated Payments for 2008, it kept inserting my last year's wages even though I stated I would have no wages in the interview step.  However, this can be manually corrected by opening the whole form and zeroing out the data.  I have always done my own taxes manually until the early 80's when Parson's came out with their tax software.  I'll never go back to the manual method.

Update:
I used the 2010 version for that tax year.  The Federal portion worked very well, but the State had a glitch in the software.  The Georgia State version somehow made an error in handling retirement income.  I made sure there were no more updates planned and then submitted my return.  My computer crashed so I bought a new one and loaded the ""At Home"" software and did an update.  I was surprised to find that I did not owe anything to Georgia.  I found the fault and claimed my refund.  The State agreed and sent it to me.  There must have been an update for the software to be right, but there was no notice given.  Early submissions carry some risk with them.",It does the job well.,1201392000,,
11298,4,False,"11 25, 2015",A2QI2NTDTMK2FV,B0148BYIPY,{'Platform:': ' Mac Key Card'},Jerry Palmerino,"Office 2016 includes Word, Excel, PowerPoint, and One Note. I came from Office 2011 which included Word, Excel, PowerPoint, and Outlook. I never really used Outlook on my Mac, so I don't see losing it with the 2016 version a big loss.

2011 had a variation of the Ribbon interface. I have never really been a fan of the Ribbon, but on the 2011 version it was tolerable (compared to the Windows version at work). This new Mac version has a newly cleaned up and color-coded full-blown Ribbon, with all uppercase letters to be consistent with Microsoft's new best UI theme.

If you have ever used Office, then you know what Office is all about. If you haven't though, Word is for documents, PowerPoint is for slides, and Excel is for spreadsheets. OneNote is a note taking and saving application similar to Evernote.

This product just includes a license key in the box. You must download the software at office.com. This type of delivery is ok in 2015, especially since a lot of Macs don't have disk drives anymore. My 2012 Macbook does. An external Superdrive is always available, as are USB DVD drives. But I am digressing, since this is a download product. It is a 1.26GB download.

Microsoft does give you the option to order installation media during the online setup wizard.

Overall, this is a great looking, clean version of Office, even if you don't care for the Ribbon UI.",Cleaner Ribbon Interface Makes for a Nicer Office,1448409600,,
12276,5,True,"06 6, 2017",A2CGORRQGDEL37,B000HCVR3A,,T.C.,"Works well, no problems installing. Activates fine.  Seller SoftwareCW is trustworthy.  Never had a problem buying from that company.","Older ""new"" software depends upon seller (SoftwareCW recommended)",1496707200,,
12267,3,True,"05 24, 2006",AG42CYU5P8NVQ,B000CE9IAM,,Mathew A. Shember,"We had to use this program due to a delay by our tax person.  Overall the interface was nice and it walked us through the process.  We didn't have any special forms need so that probably made it easier then from what I saw other reviewers have posted.

It did offer some advice for 401 deductions.

One annoying thing was that electronic filing costs $30 for state and feds.

You get 2 tries and then they will charge you again.

The feds kept getting rejected because of a supposed error for my wifes birth date.  This is bogus as we have filed for years.  We ended up printing out the forms and will mail them.

State went in ok.

We might try it one more time for next year.",Useful but had a couple issues.,1148428800,4,
12051,4,False,"05 10, 2016",A1EQ5D5JRSW23K,B01CS8RSIS,{'Platform:': ' PC Disc'},Erol Esen,"If the product hadn't been advertising that they work on Windows 7, I wouldn't have taken a star off. But I couldn't get it to work. It silently does nothing when I try to play Blu Ray DVD.

Having said that it works beautifully on Windows 10!","Great for Windows 10, not so for Windows 7",1462838400,,
11899,5,True,"05 24, 2016",A1IKP1UHJVW5JF,B01637RHBI,{'Platform:': ' PC Download'},Stephen,Works as expected.,Works as expected.,1464048000,,
