,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image,review_clean
80,80,5,True,"08 8, 2014",A31M1C5W2G2Z65,B00005N7OV,h k.,great reading,Five Stars,1407456000,2.0,{'Format:': ' Kindle Edition'},,reading great
81,81,5,True,"11 2, 2016",A7BTP3YNYRDLZ,B00005N7SC,Linda Standish,excellent,Five Stars,1478044800,,{'Format:': ' Print Magazine'},,excellent
82,82,5,True,"10 31, 2016",A37BJZ6CY5VT56,B00005N7SC,miro,Interesting articles.,Great magazine,1477872000,,{'Format:': ' Print Magazine'},,interesting article
83,83,2,True,"10 24, 2016",A331QSLLJQ2OMY,B00005N7SC,SHARI SHOPPER,SAME problem with the POPULAR MECHANICS magazine...  Duplicates received and right name wrong address. Manager of subscriptions is difficult to use.,"Magazine is great, just trying to get it to the right person is a problem.",1477267200,,{'Format:': ' Print Magazine'},,popular wrong manager subscription difficult name duplicate problem use magazine address mechanic receive right
84,84,5,True,"07 21, 2014",A2ZIEZ7E36V0WG,B00005N7OV,Lennymhenrichs,favorite,Five Stars,1405900800,,{'Format:': ' Print Magazine'},,favorite
85,85,2,True,"07 21, 2014",A2N1WT1EBTWTBV,B00005N7OV,The Fam,Just not into magazines too many ads. But great price.,But great price.,1405900800,2.0,{'Format:': ' Print Magazine'},,magazine great many ad price
86,86,1,False,"09 28, 2016",A331QSLLJQ2OMY,B00005N7SC,SHARI SHOPPER,"Love the print magazine that I have subscribed to for many years and given as gifts.  Now the ""free KINDLE "" magazine is charging me again? I don't think it's right to be charged twice!!! and to try to get the magazine subscription manager for help is ridiculously difficult. Not worth my time but I am not going to pay for the kindle edition.  I have to cancel all my magazine subscriptions and buy them from the the publisher, Hello Amazon.","Magazine Subscription manager is sleeping on the job, tried to fix this problem three times, too much trouble!  Too much trouble",1475020800,2.0,{'Format:': ' Kindle Edition'},,year get manager subscribe subscription ridiculously difficult kindle go many free hello twice publisher worth charge edition amazon magazine help time subscription print gift pay buy charge love try think give cancel right
87,87,5,True,"09 19, 2016",A68BZ1VAST1HY,B00005N7SC,elizabeth lloyd,Perfect,Perfect,1474243200,,{'Format:': ' Print Magazine'},,perfect
88,88,5,False,"06 3, 2014",AQOG4Q2DQSMJ2,B00005N7OV,GrannyP,"I have been reading Better Homes and Gardens for many years and have always checked the mail for my latest issue and now check my Kindle HD7 first! I have been married 46 years, raised 3 children, taking care of our home for all these years using so many ideas and gaining so much information for all from Better Homes and Gardens. Thank you Kindle for giving me another way to read my favorite magazine!","Never tire of Better Homes and Gardens Magazine-Kindle Edition let me read it anywhere, any time.",1401753600,,{'Format:': ' Kindle Edition'},,child year favorite kindle many home reading garden much raise first way magazine well read information gain idea marry give check use always take another issue late thank check home care mail
89,89,5,True,"08 30, 2015",A1XA5RVUJQ2OQA,B00005N7Q1,Katie,"Husband loves this magazine, he looks forward to every month getting his new addition.","Great Magazine for husbands, even for the handy wife :-)",1440892800,,{'Format:': ' Print Magazine'},,love addition look get new every forward husband month magazine
90,90,5,True,"03 31, 2014",A1PAGHECG401K1,B00005N7OV,Chel Micheline,"I have to admit, I'm more into BH&G for the ""gardening"" end of things, but I always find something in every issue that makes me rethink my aversion to redecorating/renovating my house in a huge way. The magazine is mostly ads, but the content is always interesting, the photos are always beautiful, and there really is *so* much to every issue- everything from home decor to gardening basics and beyond to day-to-day life.  It's one of my favorite magazines, I just wish they had less ads (and pesky inserts- I have to shake the magazine as soon as I get it to get all the inserts out) and MORE of their fabulous content.",quick read with lots of inspiration,1396224000,3.0,{'Format:': ' Print Magazine'},,pesky insert beautiful aversion get beyond favorite soon photo house home fabulous admit much something find shake i'm way magazine basic magazine less life content interest garden huge end make decor mostly thing day-to-day really bh&g everything one redecorating/renovating always issue every ad wish rethink
91,91,5,True,"03 26, 2014",A2QI93E2DU7I57,B00005N7OV,Veron B Sparks,I love the different aspects of Better Homes and Garden and have it renewed until 2015!  This is a class magazine.,Great Magazine!,1395792000,,{'Format:': ' Print Magazine'},,aspect class renew different magazine well love home garden
92,92,5,True,"04 10, 2015",A3BEZFDYU1KM6A,B00005N7Q1,Brenda M. Johnson,great ideas,Five Stars,1428624000,,{'Format:': ' Print Magazine'},,idea great
93,93,5,True,"01 16, 2014",A29CKNGVO8KEVI,B00005N7OV,Claudia L. Hildreth,"I really enjoy the magazine because of the interesting decorating, recipes and items that are new and you may want.",better homes,1389830400,,{'Format:': ' Print Magazine'},,interest decorate recipe item new may enjoy really want magazine
94,94,5,True,"03 25, 2016",A2JCFQC7Z4S0QJ,B00005N7SC,Nancy E. Jones,Pleased with subscription.,Five Stars,1458864000,,{'Format:': ' Print Magazine'},,subscription please
95,95,5,True,"11 8, 2013",AR86MLCPMEW4U,B00005N7OV,teufel,Love the Better Homes and Gardens magazine. Makes me wish I owned a house with a nice garden. But reading this mag lets me dream.,Great content,1383868800,,{'Format:': ' Print Magazine'},,nice house own read garden mag garden magazine well let dream make love home wish
96,96,5,True,"01 23, 2016",A1C8WGGE4374RR,B00005N7SC,floyd lorenz,satisfied,Five Stars,1453507200,,{'Format:': ' Print Magazine'},,satisfied
97,97,5,True,"09 25, 2013",A36TFH4LILLSMP,B00005N7OV,Thomas L. Dockweiler,"Better Homes has up to date, yet practical ideas for the home: decorating, family living, food preparation, gardening, and easy on the budget projects.",All around home magazine,1380067200,,{'Format:': ' Print Magazine'},,home project budget yet well date decorate garden live food idea practical preparation family home easy
98,98,3,True,"09 14, 2013",A2O6SU5YDVSDN4,B00005N7OV,mythumpa,"(Forgive me if this looks like another of my reviews. Some of these mags are indistinguishable to me.)  Ok, I do cook a lot, but my hubby is gluten free so a lot of the recipes are unusable, or need modification.  Like all other ""home"" mags it's very consumer-driven. Buy this new cleaner/foundation/moisturizer. Buy these new rugs/lamps/sofas. Buy these backpacks/storage cubes/clothes that are trending now for your kids. Buy, buy, buy. I find this very off-putting. Even  the ""budget"" room remodels (furniture replacement) usually have ridiculously priced rugs, lamps, or chairs that I can't ever imagine buying.  There are articles on handling family, financial, and social issues, party planning, etc as you would expect. It is very current, with discussions of sex (though not as frank as Redbook is), social media, and other issues.  Bottom line, if you are a modern mom with some disposable income trying to ""do it all and look fabulous"" this is probably right for you. For me, no kids, not so youth-driven, seldom entertain, it's not that interesting.  One thing this mag has over others in the Good Housekeeping Seal. They have the courage to stand behind items they feel truly work well and add to the quality of life for users.","Good for families, moms on the PTA, and those who entertain or cook a lot #2",1379116800,,{'Format:': ' Print Magazine'},,look price discussion mag find work cook trend mag like youth-driven ever rugs remodels add need usually room others users can't ridiculously modern replacement income furniture thing expect housekeep buy feel budget seldom interest ok line redbook handle one unusable sex backpacks/storage medium lot new quality consumer-driven right try financial free home good fabulous hubby cubes/clothes probably truly item disposable mom would imagine courage issue buy lamp etc forgive even bottom gluten entertain modification kid current review indistinguishable social article seal rugs/lamps/sofas look though life behind recipe party off-putting frank chair well another family plan cleaner/foundation/moisturizer stand
99,99,3,False,"01 28, 2002",A1KXONFPU2XQ5K,B00005N7T3,Stephanie Manley,"I have somewhat mixed feelings about this magazine, as I can not tell to what type of audience this is truly meant for.  The articles are hard hitting, and well written.  I can not dispute that.  Sometimes I simply don't find them all that interesting. I enjoy the restaurant reviews, its helpful knowing of a few good suggestions when traveling, or even locally.  I find the advertising in the magazine to be a bid auspicious as it seems to cater only to those high members of society that are in serious need of spa treatments and an occasional face lift.  Maybe its tough finding advertising, but I find that it takes away from articles about our local government and issues. I do feel this is totally worth the subscription price, and you are bound to find 12 dollars of reading in a years time :)  This might even be a good gift idea from someone that is no longer in the area.",Interesting Local Reading,1012176000,17.0,{'Format:': ' Print Magazine'},,local bound member mix away hard read maybe find longer somewhat dollar enjoy advertise feeling simply need someone might area high seem serious totally know feel magazine subscription interest write cater face tell lift society spa good treatment type worth truly locally price government dispute find time restaurant sometimes gift issue even audience bid year occasional idea review helpful article mean take travel tough well hit auspicious suggestion
100,100,5,True,"01 13, 2015",A2SHSCMG51TBUR,B00005N7Q1,Cindy M. Rouse,waiting room,Five Stars,1421107200,,{'Format:': ' Print Magazine'},,room wait
101,101,5,True,"06 11, 2013",A2WLJW6XSIDJTT,B00005N7OV,Charlotte Harrell,I order this magazine for me and one of my daughter-inlaws.  We both enjoy the recipes and the decorating tips.  I pass mine along to a friend when I finish and she gives it to a group once she reads it.,Magazines,1370908800,,{'Format:': ' Print Magazine'},,group give tip pas enjoy mine along magazine daughter-inlaws order decorate recipe read finish friend one
102,102,4,True,"06 8, 2013",A1PEOGIXZK8NEC,B00005N7OV,aunt lulu,"I still like the magazine BHG; however, I wasn't pleased with your service especially when it came to renewing subscriptions.  It seemed to be too much of my time spent on the computer and sorting through all my subscriptions as to what was renewed, the cost, etc.",Better Homes and Gardens subscription,1370649600,3.0,{'Format:': ' Print Magazine'},,spent subscription bhg much renew renew magazine like come time sort especially seem however service please etc still cost computer
103,103,5,True,"04 9, 2013",A19ED8YUDCCS6H,B00005N7OV,Donna Michael,"Have subscribed to this magazine for years.  Now that my vision is poor, I order it for my daughter in law and she looks forward to it's arrival each month.","If I am going to have a magazine in my home, it has to be this one",1365465600,,{'Format:': ' Print Magazine'},,year look subscribed forward law poor month vision magazine order daughter arrival
104,104,5,False,"05 24, 2004",A2NOZB6VZCTOI4,B00005N7PG,Robert I. Hedges,"I think that in terms of overall content presented, 'Conde Nast Traveler' is the best travel magazine currently on the market. Some other reviewers have raised some valid points concerning article length, and bias toward upscale properties. I think that there are other magazines that might be more suitable for others, including 'Budget Travel' and 'National Geographic Traveler', both of which I also subscribe to and enjoy, though they both have their limitations and issues as well. So what sets 'Conde Nast' apart? I think it is the willingness to find new and exciting vacation destinations that are still reasonable enough to get to as to make them worthwhile to a large audience. Some of the more exotic magazines have great articles on hiking in Tibet and the like, but how many people are really able to do that (or can afford to do it?) My point is that although it is by no means perfect, I think the editors and writers do consciously strike a balance between the too mundane and too exotic (and expensive) and attempt to focus the majority of the magazine in that area. This is just too good of a magazine to pass up. The 'Deals of the Month' section alone justifies the price. Of all the travel magazines I read on a monthly basis (currently four) 'Conde Nast Traveler' is my favorite and I highly recommend it.",The Best Overall Travel Magazine I Have Found,1085356800,68.0,{'Format:': ' Print Magazine'},,month reviewer limitation find enjoy destination like valid reasonable recommend section travel deal market present four justifies might perfect think expensive others subscribe toward area apart get point favorite length traveler many enough consciously editor raise great national mean budget geographic magazine although read bias really set upscale suitable balance new term article currently nast point able afford good large hike price exotic alone conde strike magazine highly focus willingness excite attempt issue also still audience concern writer vacation property majority make pas mundane best overall basis article though include content people monthly worthwhile well tibet
105,105,5,False,"06 20, 2003",A2JJGIJI8X6KRS,B00005N7PG,Psboston7,"I used to subscribe to well over 16 Magazine Publications I trimmed back to only subscribing to 3 in the last 3 years well this one I added recently. Wonderful pictures, articles that are interesting and informative. You can tell when a magazine is good when you pick it up repeatedly to read. I save all of these magazines to share with friends and associates. I don't find it to be on the ""high end"" I think they have enough information in each issue for everyone. I also agree with what one of my fellow reviewers stated this magazine hasn't been bogged down with advertisements yet, so therefore you are definately getting enough articles, reports, money saving tips and reader comments to fill up these pages. It is well worth the money and I have renewed twice now.... and that coming from someone who is VERY selective of what Magazine publications come to my door is a HUGE Compliment. Respectfully Reviewed","Definately a ""Keeper"" for me",1056067200,10.0,{'Format:': ' Print Magazine'},,fill associate reviewer door find save informative share subscribe come someone agree think subscribe everyone last reader high enough repeatedly pick renew money therefore magazine read interest huge publication review friend one compliment issue tell back definately fellow add good twice report use worth bogged stated magazine advertisement page information also respectfully year recently tip trim yet article come comment wonderful end selective well get save picture
106,106,5,True,"11 1, 2015",A2EKVE9ATJ0VQX,B00005N7SC,Migneron,Great magazine,Five Stars,1446336000,,{'Format:': ' Print Magazine'},,great magazine
107,107,5,True,"01 29, 2016",A1CZ0H1CN8L13F,B00005N7T3,Rampage,I love  this magazine!,Read about what the different people think.,1454025600,,{'Format:': ' Print Magazine'},,love magazine
108,108,5,True,"02 5, 2013",A9N0IJ7IMC6SM,B00005N7OV,JFK,Great magazine for women of all ages. Good recipes and ideas and articles. This was a gift and they loved it.,Better Homes and Garden,1360022400,,{'Format:': ' Print Magazine'},,good woman great article magazine love recipe idea gift age
109,109,5,True,"10 8, 2014",A37RU05KAAM3KR,B00005N7Q1,Desi,Love this mag and so do the people that come into my work. I see it is often one of the most picked to read.,Great,1412726400,,{'Format:': ' Print Magazine'},,mag pick work often read people one come love see
110,110,5,True,"10 24, 2015",A25HCQE1XVMAO3,B00005N7SC,Rona Lesley,Excellent mag for teen boys.,Five Stars,1445644800,,{'Format:': ' Print Magazine'},,excellent teen mag boy
111,111,4,True,"01 6, 2013",A70CKQ0ZITPIC,B00005N7OV,Cbeee,"This is a quick read magazine.  I usually get some sort of idea from each issue.  I do get tired of white walls, though (their go-to wall standard in the featured homes) and I'm never gonna be a decorative spend hours on food and crafts kind of mom - but there are some decorating ideas i use.  So long as i never have to pay more than a dollar an issue, i'll keep ordering it.",Quick read,1357430400,,{'Format:': ' Print Magazine'},,get wall crafts kind idea quick decorative i'll never tire use gonna i'm magazine sort though read mom decorate long spend hour food feature idea white standard pay usually dollar wall issue order go-to home keep
112,112,5,True,"01 6, 2013",A1LESMGKXUXMX5,B00005N7OV,Michael J. Burton,I like this magazine and I am a guy! It gives me just enough tips and ideas to keep the place looking good. I don't use any cooking or recipe ideas as I cannot cook! I love the Amazon auto renewal because I can ignore all the renewal notices that come in the mail.,Good Magazine,1357430400,,{'Format:': ' Print Magazine'},,notice give enough good renewal tip use cook amazon cook cannot magazine like idea auto come love recipe ignore look keep place guy mail
113,113,5,True,"12 25, 2012",A2KEE2U6XXU9IB,B00005N7OV,love to read,I like all of the articles and ideas in BH&G. There are always beautiful pictures and descriptive articles as well as resources. I also like that they feature many of my favorite bloggers and some new ones for me to check out.,Great articles,1356393600,,{'Format:': ' Print Magazine'},,beautiful favorite many descriptive article feature like resource idea bh&g check well also always new one blogger picture
114,114,5,True,"09 4, 2014",A301ZGFMBFN8UX,B00005N7Q1,G. Lane,"One of the most handy magazines that I get!  Every issue is full of tips and ideas that make my home improvement projects easier and less complicated.  I can't tell you how much I have learned from reading this magazine and I just renewed my subscription thru 2017!  Today is September 4, 2014!","Chalked Full of Tips, Ideas, and Suggestions Every Month!",1409788800,,{'Format:': ' Print Magazine'},,can't get easy home make reading much tip renew today project full magazine magazine subscription less complicated idea learn handy thru one september issue every tell improvement
115,115,5,True,"11 24, 2012",AYAAX783KRCJZ,B00005N7OV,Cha&#039;,"This has always been a favorite magazine because of it's beautiful photography, good recipes, and decorating ideas.  (Stay away from auto-renewal if you don't like surprises! ) Highly recommended",Love Better Homes and Gardens,1353715200,,{'Format:': ' Print Magazine'},,beautiful favorite away good recommended surprise auto-renewal magazine like highly decorate recipe idea stay always photography
116,116,3,True,"10 26, 2017",A1LUTC4A8E99WF,B00005N7PG,Amazon Customer,Ok,Lots of adds,1508976000,,{'Format:': ' Print Magazine'},,ok
117,117,5,True,"08 9, 2014",A3NYBKLV3VFQZG,B00005N7Q1,Tresia Devine,what i wanted,Five Stars,1407542400,,{'Format:': ' Print Magazine'},,want
118,118,2,False,"01 31, 2011",A35W3JQYP0M655,B00005N7OV,John Thomas,"I started receiving Better Homes (BH) last year sometime as a free subscription.  I never signed up for it or sent anything in, it just started arriving on a free trial basis for about 6 months.  BH is not something I would normally think of subscribing too, but for free, I thought why not.  However it wasn't long before the magazine would arrive in the mail and it would either be flipped through for a couple of minutes and then trashed, or just trashed outright.  It truly was that uninteresting to me. I subscribe to about 4 other magazines and this is the only one I didn't think was worth it, even for free.  The magazine is thick and heavy, but its all Ads.  I mean this magazine starts out with 20 pages of Ads before you even get to the table of contents.  The other reviewer here that talked about it being aggravating the way you have to navigate through all the ADs, cards, and other offers to find the few articles that there are is absolutely right.  A 3 page article can be spread out over a dozen pages just because of the Ads.  The price of this magazine is certainly cheap enough.  On the surface it appears a downright bargain.  But the whole saying about getting what you pay for applies here for sure.  For some folks it may still be worth it of they happen to be the type that enjoy looking at and reading a bunch of glossy Ads.  If you're one of those types,BH is right up your alley.  For the rest of us that enjoy genuine articles and less fanfare, my suggestion is pass up Better Homes...",A Subscription To Ads,1296432000,6.0,{'Format:': ' Print Magazine'},,"types,bh genuine card read bh find thought enjoy way trash flip appear however offer suggestion surface reviewer start say start subscribe pay aggravate think spread subscribe last normally receive get folk enough certainly fanfare talk something sure minute alley navigate magazine well subscription long uninteresting less bargain thick one page outright table article sign dozen right whole mail arrive free type worth couple truly price cheap month downright magazine page would content still even home rest arrive send either never glossy pas basis article mean sometime bunch happen heavy year get applies may anything look ad trial absolutely"
119,119,2,True,"12 7, 2017",ACW9ZM5S4BKPO,B00005N7QW,Lianne,Too expensive for my taste!,Too expensive for my taste!,1512604800,,{'Format:': ' Print Magazine'},,taste expensive
120,120,5,False,"03 17, 2010",A3EISFBTLEQC69,B00005N7OV,Ariella Vaccarino creator of Voice Lessons To Go,"When I was in my 20's I do not think these magazine would have been for me.  But now that I am a home owner with a family I love to look through it!  I guess different things are exciting now:)  What I like about the magazine is that it has a lot of areas they cover, from recipes, to crafting, to everything for the home.  It is not quite Martha Stuart fancy,more like ""the real woman's Martha Stuart!). <a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Voice-Lessons-To-Go-v-1-4-The-Complete-Set/dp/B0019HBVFQ/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Voice Lessons To Go v. 1-4 The Complete Set</a>","Great Magazine for the ""settled "" woman",1268784000,,{'Format:': ' Print Magazine'},,"class=""a-link-normal home set</a craft quite different real fancy,more magazine like cover look excite would recipes thing woman's owner everything go lesson love stuart think guess lot area martha complete family data-hook=""product-link-linked"
121,121,5,True,"10 14, 2017",A1LUTC4A8E99WF,B00005N7QW,Amazon Customer,My FAV!!!!!,,1507939200,,{'Format:': ' Print Magazine'},,fav
122,122,3,True,"09 2, 2015",A3E90BH4019TC,B00005N7SC,Alvin D Bryan,OK,Three Stars,1441152000,,{'Format:': ' Print Magazine'},,ok
123,123,5,True,"04 22, 2017",AEFAZU2T4NYTR,B00005N7QW,hokie,great mag,Five Stars,1492819200,,{'Format:': ' Print Magazine'},,mag great
124,124,2,False,"08 15, 2006",A3EAMIMS5I3L22,B00005N7OV,Magazine Diva,This mag needs a new editor. I haven't seen anything interesting in Better Homes for six months. Maybe they are spread too thin with their website and contests.,The Magazine Diva Says........,1155600000,6.0,{'Format:': ' Print Magazine'},,mag maybe need thin month well interest see website new contest spread anything six editor home
125,125,5,True,"03 24, 2017",A2BSKT65F16LAQ,B00005N7QW,cc,Great magazine,Subscription,1490313600,,{'Format:': ' Print Magazine'},,great magazine
126,126,3,True,"11 15, 2015",A1VFG5SVYMBH7K,B00005N7PG,Ann  Speck,Don't know why this keeps popping up,Three Stars,1447545600,,{'Format:': ' Print Magazine'},,know keep pop
127,127,5,True,"01 15, 2017",A1Y98LVYJ0YZJ0,B00005N7QW,Michele,"Very nice magazine one of my prefered,",Five Stars,1484438400,,{'Format:': ' Print Magazine'},,one nice prefer magazine
128,128,5,True,"01 3, 2017",A2OWHFU968VPKQ,B00005N7QW,S. Thurston,Great magazine,Five Stars,1483401600,,{'Format:': ' Print Magazine'},,great magazine
129,129,5,True,"12 28, 2016",A1FEDK55GMLSV,B00005N7QW,Sunberry,Beautiful pictures. Great decorating inspiration.,great magazine,1482883200,,{'Format:': ' Print Magazine'},,inspiration great beautiful decorating picture
130,130,5,True,"12 7, 2012",A29QM2KSNQ0XQH,B00005N7T3,Kywoman,I bought my first issue of this magazine last month and I loved it!!  Got this month's issue and it is great as well.  Would recommend this to everyone.,Texas Monthly,1354838400,,{'Format:': ' Kindle Edition'},,month's buy month great first magazine love get would recommend well issue everyone last
131,131,4,False,"12 23, 2011",A3JPFWKS83R49V,B00005N7T3,Bryan Carey,"Texas Monthly Magazine is a magazine about a state, its places, and its people. This publication covers Texas culture, travel, music, arts, dining, special events, and more. Each issue takes readers on a journey throughout the state and keeps them up to date on the Lone Star State and her people.  Texas Monthly Magazine has more departments than the typical magazine and many of them are fun to read, offering a quick look inside a lesser- known town, festival, or individual that calls Texas home. A good example is the department titled Street Smarts. This short section offers a glimpse inside one of Texas' thousands of small towns along with a numbered list of special points of interest in the city. The music and books departments are fun, too, because they present some popular and soon- to- be- popular media from Texas residents. Another department I like for its pleasant amusement is one called the Manual. It presents something Texas- related in the areas of fashion and style and then offers some advice on the best usage or display of the item based on Texas culture.  Texas Monthly Magazine offers several long, featured articles and they can usually be found starting in the middle of each issue and continuing all the way to about the three- quarter mark. These longer featured articles can focus on most anything, from travel to art to food, to the people who create the art and prepare the food.  There are usually at least a few current event- type articles related to something important in the news while the other featured articles include stories about people, events, etc., that are generally timeless.  Texas Monthly Magazine is a well- written, well- edited magazine and it a nice reference and reading tool for Texas residents who like to learn more about the state and find new places to visit and things to try. I like having it handy, but if I could change one thing about this magazine, it would be the number of ads in each issue. True, all magazines need advertisements in order to generate reveune, but the number of ads in Texas Monthly Magazine is a tad excessive. Each issue opens up with about eighteen pages of ads before even reaching the table of contents. The next hundred or so pages have ads on every other page and the ads only diminish when you get to one of the featured articles. After that, the ads return for the remainder of the issue, with the final thirty to fifty pages consisting of practically nothing but ads.  Going back to the positive points, another reason to like Texas Monthly is the long length of each issue. The magazine is much longer than most, with some issues approaching 300 pages in length. Yes, the ads are excessive, but even if all the ads were removed, you would still have a very large amount of reading material in each issue- much more than found in the majority of magazines.  Texas is a very large, very diverse state with many things to offer and Texas Monthly is a very enjoyable read that helps Texas residents keep up with some of the many happenings in this great state. The ads are excessive, but when all factors are taken into account, this is still an enjoyable publication that every Texan should read and that many outsiders will enjoy as well.",Texas Monthly Keeps You Up to Speed with the Lone Star State,1324598400,,{'Format:': ' Print Magazine'},,timeless nice happening prepare read reveune much excessive find amount star factor longer open enjoy way event like positive order hundred offer diminish event true news handy cover section travel amusement generally could interest know need street usually try approach culture resident generate create next least enjoyable get important nothing point several reach length many diverse thing journey smart change something great thirty take state advice magazine date long read find music middle tad fun food thing write place tool department one page offer mark medium new issue title back table lesser account popular remainder help festival reason soon yes material go manual home good city town type quick publication large offer list number pleasant learn display magazine advertisement focus reader page would present call item issue town etc content fifty usage visit practically still area even reference inside glimpse include book art fashion story majority texan lone current consist texas continue short edit special style best present outsider art article along eighteen department look typical keep take din call throughout featured return people thousand quarter monthly well individual base example relate another three final every remove start anything ad number keep small
132,132,5,True,"03 2, 2016",A2LT7E65TMZJNS,B00005N7QW,Berniece Siddoway,Beautiful ideas,Magazine,1456876800,,{'Format:': ' Kindle Edition'},,idea beautiful
133,133,3,True,"02 16, 2016",A3UJSDO73QCIQT,B00005N7QW,susan,like every other home mag. but nice pics,Three Stars,1455580800,,{'Format:': ' Print Magazine'},,pic nice every home mag like
134,134,4,False,"02 4, 2016",A1FEDK55GMLSV,B00005N7QW,Sunberry,Really nice so far. Only saw one issue but lots of nice pics and inspiration.,Pleased with both fire and print editions,1454544000,,{'Format:': ' Kindle Edition'},,one pic inspiration far nice issue saw really lots
135,135,5,True,"12 29, 2015",A2OTUWUSH49XIN,B00005N7QW,DaleDK,I get lots of magazines and I do enjoy this one.,Five Stars,1451347200,,{'Format:': ' Print Magazine'},,one magazine get enjoy lot
136,136,4,True,"11 26, 2015",A1APD0GQAENV32,B00005N7QW,Dave L.,My house isn't beautiful but I can dream. This subscription helped me create a nice idea book for the day I can afford a beautiful house.,"My house could be beautiful, one day.",1448496000,,{'Format:': ' Print Magazine'},,book day beautiful nice house afford idea subscription dream help create
137,137,5,True,"06 29, 2015",AAZV7DET3J15U,B00005N7QW,Frugal Shopper,Its a mag.,Five Stars,1435536000,,{'Format:': ' Print Magazine'},,mag
138,138,5,True,"02 25, 2015",A1YKUBH4Q408KH,B00005N7QW,cyndie simon,LOVE THIS! LOVE THIS! LOVE THIS!,LOVE THIS! LOVE THIS! LOVE THIS!,1424822400,,{'Format:': ' Print Magazine'},,love
139,139,5,True,"02 2, 2015",A2757O846E0MPI,B00005N7QW,Johnny W. Giles,clients love it,Five Stars,1422835200,,{'Format:': ' Print Magazine'},,love client
140,140,5,True,"10 16, 2014",A2DPNAWFCCIZ6Z,B00005N7QW,Susan,"Got this for my Sister for a gift.  Out of all the magazines I got her, this is one of her favorites.",Awesome Gift,1413417600,,{'Format:': ' Print Magazine'},,magazine one get favorite gift sister
141,141,5,False,"05 22, 2011",A24ZEH6X4AJNR4,B00005N7PG,Anne M. Hunter,"It's important to understand that this magazine isn't about budget travel.  It's for people who travel for business, where a corporation is paying, and for those who can afford to travel luxuriously for pleasure, at least occasionally.  I love reading about exotic destinations, the top spas and bath experiences in the world, and amazing travel experiences.  It has gorgeous photography, interesting articles, and solid information.  Even if I can't afford to take trips like this every year, I still want to read about them.  If I'm going to take a once-in-a-lifetime trip I'll want to know just where to say and what to do.  When I went to Florida I stayed in budget places except for the last night, when we went to the Hotel Fontainebleau on Miami Beach, which was wonderful.  It's important to know and decide when to save money and when it's worth it to splurge.  I almost gave my subscription up because with physical disabilities it's unlikely I can do a lot of travel.  But I still want to dream about it.  I'd love a travel magazine that included information about vacation travel ideas for those of us who can't walk or stand for hours.  So many travel articles urge the traveler to get out and walk, but that isn't possible for all of us.  Conde Nast is a lot less likely to urge long impossible hikes on me than National Geographic Traveler.",Fabulous for Vacation Dreaming; another point of view,1306022400,6.0,{'Format:': ' Print Magazine'},,know corporation bath read stay i'll miami destination like understand beach hour splurge travel world walk night last least can't get important spa many traveler i'd take solid national amazing trip budget geographic money magazine go subscription less long read interest ideas place occasionally include love business lot possible nast urge go likely afford experience worth gorgeous hike pleasure want exotic almost hotel conde information dream top give unlikely pay still stand even photography physical except vacation disability i'm article fontainebleau wonderful impossible trip luxuriously people year decide say save every once-in-a-lifetime florida
142,142,5,True,"02 23, 2011",A2H3JURQZOHVMB,B00005N7PG,Stella Carrier,"Conde Nast Traveler is a very good magazine that offers alot in the way of inspiration for some travel places to consider for a personalized travel itinerary.  The following are some of the strong features of the February 2011 issue of Conde Nast Traveler:  1)There is the top 80 cruise ships in the world that are featured such as the Disney Magic (ranked #1 for  Mega ships), the Seven Seas Voyager (ranked #1 for Large Ships), River Beatrice (ranked #1 for River Ships), and the Seabourn Odysesy (ranked #1 for small ships). 2) The outdoors life of Scotland: there are is a beautiful picture of the River Nith. 3) There is a very unique picture of the lodging that is called the Igloo Rooms, of the Hotel Arctic (it is located in Hulissat, Greenland).  This magazine is worth it to get if you love traveling and/or you want to get your creativity flowing on some of the plans that you intend to incorporate for your trips.",The Well-Informed Traveler,1298419200,4.0,{'Format:': ' Print Magazine'},,ship seven magic and/or way cruise beatrice offer flow travel world igloo alot creativity get greenland traveler plan lodge february unique trip personalize magazine arctic rank seas place picture outdoors inspiration love issue river nast beautiful scotland intend incorporate good consider itinerary large nith worth want hotel conde top seabourn room locate voyager mega life call traveling feature disney strong odysesy hulissat small feature follow
143,143,5,True,"10 2, 2014",A2VRQ8RNTKY1XT,B00005N7QW,Barbara M. Fox,I love it. It gives a lot of great ideas. thanks,A Great magazine,1412208000,,{'Format:': ' Print Magazine'},,great love lot thanks give idea
144,144,5,False,"08 21, 2014",A3IB13DLDST4TL,B00005N7QW,Kindle Customer,I enjoy this magazine very much  And especially this one on COLOR.  My home is a multi-colored...with many rooms having walls with different but compatible colors.  Somehow it works.  As does this magazine.,I enjoy this magazine very much And especially this one on ...,1408579200,,{'Format:': ' Kindle Edition'},,compatible wall many home multi-colored...with much color different color enjoy magazine especially one somehow work room
