,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,image,style,review_clean
871,112686,5,True,"02 4, 2018",AIAV1EC6ELKZA,B01B4N9Y6C,Avid Reader,"Well, it is what it is, and it's absorbent. It arrived promptly and it does the job. Not too rough not to slick.",What can one say about butt wipe?,1517702400,,,,well arrive promptly rough slick absorbent job
872,36368,5,True,"01 7, 2015",A26WHR1IP0A250,B00J0I6VGU,JD,"I have a three year old. So that should pretty much give you an idea of what kinds of messes I'm using these guys for. Give you a hint, everything Crayola. Crayons, markers, paint, colored pencil, everything. I also live in an apartment, and I really like the idea of the possibility of getting my security deposit back. Every apartment I've ever lived in, I've left it cleaner than I found it thanks to these. Marks on the wall, on my furniture, on counters, on tile, are NOTHING to these things.  Ordered these through Prime Pantry with no trouble. Shipment arrived on time and package was in perfect condition.",Mom's Miracle,1420588800,4.0,,,give much i've marker like ever order deposit thanks counter guy perfect nothing furniture paint trouble crayola tile mess find left thing really package wall back hint live pantry crayon possibility security prime shipment color time pencil condition live mark everything also apartment kind cleaner arrived idea i'm old use year get three every pretty
873,52722,5,True,"09 16, 2015",A2LOQGRNOLVYN7,B00PBVDUQ4,Christina,Amy's soups are amazing. We could and pretty much do eat her soups 5 x's a week.,Five Stars,1442361600,,,,week amy's soup eat amazing x's pretty could much
874,31731,5,True,"03 1, 2015",AF1O0DXH646IH,B00IA6ILKC,Mahmut B.,Best Garbage bag,Five Stars,1425168000,,,,best bag garbage
875,76630,5,False,"08 3, 2016",AWD6SR6I52C5C,B00V1ORC5U,AJ,"Excellent product, taste great",Excellent product,1470182400,,,,product taste excellent great
876,7715,5,True,"10 30, 2017",A1O12CLPCNA8NY,B000S5S1AI,Susan L. Dillon,"Great soap, smells wonderful, cleans great and my hands feel good too.",Smart choice,1509321600,,,,great clean soap wonderful hand feel good smell
877,100823,3,True,"11 5, 2017",AU0HEPMVDLAH4,B014UHP97W,NWLady,"This tea might work on someone else, but not for me.",Three Stars,1509840000,,,,else someone might work tea
878,69400,5,False,"09 19, 2016",A307LPHBR8JD8M,B00UB770GO,T.A,This is pretty large and I'm glad I bought it.,Five Stars,1474243200,,,,i'm glad pretty buy large
879,133464,4,True,"01 2, 2017",A2N1KAKD6ILRAR,B015Z82V8K,susan harper,this is my standby on a cold afternoon,Four Stars,1483315200,,,,standby cold afternoon
880,38384,5,True,"02 15, 2016",AEVH2LE98Y63J,B00J50PZN8,Sherry,"Love this cereal, fresh tasting berries, and, very home slow cooked flavor within the oats. The packaging is pretty, and, appealing to girls especially, if your trying to get a little one to eat her breakfast!  It worked!  I would recommend this quality product to everyone!","Excellent Cereal, Pretty Package, Fresh Taste!",1455494400,,,,oat get try home fresh within cook flavor worked berry package breakfast everyone especially cereal appeal eat would recommend little slow one love product quality taste girl pretty
881,70301,5,True,"05 27, 2016",A176GQP9WSO3A1,B00UB7BXAI,Tracey H,great product,Five Stars,1464307200,,,,product great
882,83663,5,True,"09 22, 2015",AC3A8W1VIQ1Y8,B00X7ZWKZ8,Amy Wade,I love this brand of pasta!,Five Stars,1442880000,,,,pasta love brand
883,120829,5,True,"12 24, 2017",AM3TA322LYH09,B01H5GE9DA,Amazon Customer,gift,gift,1514073600,,,,gift
884,79670,4,False,"08 2, 2015",AQO4SYY9QYNOA,B00VTU7G7A,jessica hurley,"Not the best mascara I've ever used, but it is water resistant and affordable. For the price it gets the job done. I tend to prefer the mascara with all the bells and whistles, but for a day to the beach this works pretty well. As far as being a ""clump crusher"" I don't notice any real difference between this one and other mascaras clump-wise.",Mascara time,1438473600,,,,day crusher far mascara mascara tend use i've price best real notice ever beach clump-wise resistant prefer bell well one clump do get affordable difference whistle work water job pretty
885,102493,5,True,"06 11, 2016",A2Y4L0AACOCLLH,B015IP43MW,Gail Clouston,Arrived on time perfect,Honey Nut Cheerios,1465603200,,,,time arrive perfect
886,57315,4,True,"04 11, 2015",A1OGVQ9Z8G7ZHO,B00QQI2R6U,joyce mick,wisk has always been a favorite,Four Stars,1428710400,,,,always favorite wisk
887,87675,5,True,"03 8, 2017",A2TBBWWANAFVQQ,B00ZKUF9KQ,Zinga,Taste is good and delivery and packaging as expected.,Five Stars,1488931200,,,,expect taste packaging delivery good
888,1686,1,True,"08 10, 2015",A17RG8WZNVT4JO,B000OV4FY2,Pet,They were just mush in a packet.,One Star,1439164800,2.0,,,mush packet
889,111470,5,True,"03 16, 2018",A1AFKKDCQOVUYH,B019KE37WO,Amazon Customer,Fair price; prompt shipment; quality product,Five Stars,1521158400,,,,prompt product quality price fair shipment
890,66781,4,True,"10 21, 2015",A1D0GCK6BI7CHR,B00TS9M17E,HonestReview,"HonestReview- It's all about preference and taste buds.  So my honest review will differ from someone else's review.  It's good, but not great.","It's good, but not great",1445385600,,,,good bud taste great differ honestreview preference else's someone honest review
891,19431,2,True,"06 21, 2016",A1B6IAQQ35278A,B0010XS2CE,Sharon BW,"Disappointed in this lavender and chamomile soap. Good detect only a faint scent of lavender. Fine lather, etc. as any Softsoap but definitely not lavender!",Hardly any lavender scent,1466467200,,,,soap good definitely disappointed scent softsoap lather detect faint lavender etc chamomile fine
892,15613,4,True,"05 7, 2015",A3NZNRBBE1U342,B0014CZUZ8,marjorie a. kemmerer,"Too many peanuts,like funky nuts like almonds,pecans,price good",over run peanuts,1430956800,,,,"nut almonds,pecans,price many good funky peanuts,like like"
893,131660,4,True,"06 10, 2018",A1K1KL78YPSL0B,B011B6PXVW,Bernard DiStefano,Great,Four Stars,1528588800,,,,great
894,101468,3,True,"09 8, 2016",A24LMKUQHTGHKX,B015FCFRW8,P. Robbins,Haven't really used this much.  used it to thicken soup without flour.  worked ok,Xanthum Gum,1473292800,5.0,,,without thicken flour work ok soup really use much
895,25801,5,True,"12 2, 2014",AOQYEH4LLO4ZE,B00HZYE51Y,Amazon Customer,My favorite Coke product,Five Stars,1417478400,,,,favorite product coke
896,109952,5,True,"04 14, 2016",A105XKMQB69VHF,B018FS15J8,Alexa,love these!,Five Stars,1460592000,,,,love
897,36246,5,False,"07 27, 2016",A13DWIVG7N984J,B00J0I6VGU,Celisa Stratton,"Where would we all be without Magic Erasers? Since these babies made their entrance into my life, my idea of cleanliness has never been the same. The stains you thought would never come off are nearly instantly gone - and you don't have to scrub like a maniac to get those stains or spots out of your world! Gone are the days when we had to use harsh chemicals and steel wool to try to get Red Koolaid type stains out of our countertops...the lengths we had to go to prior to having access to these were pretty mindblowing and these have totally made cleaning a heck of a lot easier.  My sister has a preference for the variety packs, as she uses different ones for different purposes. Totally worth the money, go out and get them, and you'll thank me later!",These Things Are AMAZING!,1469577600,,,,cleanliness entrance magic use think chemical koolaid like red eraser heck come world try one get wool scrub different later totally steel countertops...the money sister preference nearly stain instantly lot go make pack easier type mindblowing worth day access variety length would thank cleaning purpose idea never prior spot since baby without life maniac harsh go use pretty
898,108224,4,True,"08 27, 2016",A9SQWAJ8RMBHK,B017XKTCMG,jon g,great treat for my 4 year old.,Four Stars,1472256000,,,,year great treat old
899,19277,5,True,"12 5, 2014",A2W3WKY31DNYHT,B000ZZWAB2,Andrew R,Creamy and delicious!,Mmmm coconuts,1417737600,,,,delicious creamy
900,50674,5,True,"07 2, 2015",A3NACLGWBPVDOA,B00O903L5S,MJB,It does what it says.  Cleans surfaces very well and with an all natural product,Five Stars,1435795200,,,,well say clean product surface natural
901,25923,5,True,"05 28, 2016",A1DLAEOAZA30OR,B00HZYCIAY,Smithjss50,My favorite soda. Can't stand come brands to much fizzes and pepsi just goes down smoother. Love pepsi we always keep it in stock in the fridge all year round.,My favorite soda. Can't stand come brands to much fizzes ...,1464393600,2.0,,,can't favorite smoother go much soda stock fridge round come year always fizz love pepsi keep brand stand
902,241,5,True,"02 19, 2018",A276RHM6BBPDTY,B00099XO3W,Ddee,Great value,Soup,1518998400,,,,value great
903,30139,5,False,"09 26, 2014",A1FX8M51XCUVMZ,B00I8YJZ4M,Jose Via Vitae,Best toothpaste ever!,GReat,1411689600,,,,best ever toothpaste
904,119157,5,True,"06 9, 2018",A37FMUX0BW954L,B01FUGUIEG,Bmat,"These have been a favorite of mine for years. I wasn't sure about having them shipped, since they are fragile, but none were broken. They were fresh and crisp with a pleasing chocolate mint flavor in the middle.",Shipped well. Fresh.,1528502400,,,,year favorite fresh flavor sure broken none chocolate since mine mint middle fragile ship crisp pleasing
905,4344,5,True,"06 24, 2016",A3N8RLX771NTI7,B000QV54YK,Francis M. Van Meter,Very good rice.,As expected.,1466726400,,,,rice good
906,29409,5,True,"02 22, 2016",A30QTIVEVIZC0I,B00I8G5UZ8,Peggy,Good,Five Stars,1456099200,,,,good
907,77849,5,True,"04 13, 2016",A2QG7N5OY4AJ1M,B00VC5BWYA,Lawrence Mikeska,Very tasty.,I like it,1460505600,,,,tasty
908,14767,5,True,"05 9, 2015",A2CAD0FCYC0O8G,B0014CSIG6,WV Shopper,Excellent quality. Good value. Never disappointed with this company's products!,Great product.,1431129600,,,,never excellent disappoint company's product value quality good
909,29874,5,True,"02 19, 2017",AXRMNXZNAWRPQ,B00I8YKIGG,Nelson,"My Husband has some serious issues with Deodorant.  He is the pickiest person (male) I know.  He typically shelfs Dove spray, dove stick, clinical, various types of Degree, spray and clinical... At one time he holds minimum 10 different types of deodorant.  He works out five days a week and is always on the go.  He swears that they work for a day or two and stop.  So he switches.  He tries another, same thing.  So basically he rotates them off.  He laughed when I ordered Tom's.  Said ""Sure, I'll try it.""  Come to find out - He loves it!!! It's a total winner!! For 2 months he has used ONLY this. This my friend's is amazing! Now we are in the NE and he does head to Orlando next week so we'll see how it tests the heat!! For now though - it's a winner!!",My Husband (a 42 yr old Man) made a Switch!! lol!! He loves it!!!,1487462400,5.0,,,know laugh ne heat i'll person switch find head work type say order week come tom's try rotate pickiest next shelf deodorant thing clinical sure different amaze serious stop one try we'll spray use day male swears month time love various degree hold issue work see orlando five husband typically day basically winner test dive stick two minimum total though go friend's always another
910,133981,5,True,"04 6, 2018",A1IELNK72HG0O1,B016F7CXX8,Sailor,you are asking the same products as before over and over.  to time consuming,Five Stars,1522972800,,,,time product consume ask
911,132386,4,True,"05 19, 2017",A1K8M3FSDWKYU,B012W37YXI,Frank Lapore III,GOOD,Four Stars,1495152000,,,,good
912,6437,5,True,"01 27, 2016",A23TTXEQQGSM4F,B000RPUCM4,Anne Smith,Tastes much better wen you add water past the fill line.,Five Stars,1453852800,,,,well add past taste line fill wen water much
913,77508,5,True,"06 15, 2015",A1C0V0GCFU855Z,B00V77WSHS,Mark Tosto,These tasted great and were very crunchy. I will definitely get them again.,Good snack,1434326400,,,,definitely great get taste crunchy
914,79755,5,True,"03 7, 2017",A2B5IIA1S3SCT7,B00VTU2K8K,BLOOMING75,LOVE CG products. This is great for setting your make up. It keeps you fresh and sets it.,Great,1488844800,,,,great make keep love product set fresh set cg
915,63436,5,True,"07 21, 2016",A3KOQBVO6MCMBQ,B00SHJAWT0,George R Wendt,"Food storage containers. They contain food for the purposes of storage. So far, food residue/oil doesn't appear to stain the bottoms of the containers, which is good thing in my book.",which is good thing in my book,1469059200,,,,purpose stain book far container good thing contain residue/oil storage bottom appear food
916,133203,5,True,"09 26, 2017",A3Q90JARBPQ51Y,B015GK1F6Q,Marc G,"Amazing. The crunchy sweet candy coated peanuts, and the sesame sticks with a little hotness go so great together. Fantastic snack.",Fantastic,1506384000,,,,hotness sweet crunchy snack together great amazing sesame coat candy little fantastic stick go peanut
917,56766,5,True,"11 13, 2016",A3SRZJHKK7H1R0,B00QJGSOHK,Amy Storer,What's not to love!,Five Stars,1478995200,,,,love what's
918,134703,5,True,"10 18, 2016",A11ZP7UT9IRLHK,B017XKSVV4,Amazon Customer,great snacks for the lo,Five Stars,1476748800,,,,lo great snack
919,71743,4,True,"03 16, 2018",A2QZS3IQ9WT2LN,B00UGMWEJM,Barry E Kihl,good stuff,Four Stars,1521158400,,,,good stuff
920,36650,5,True,"04 18, 2017",AY9SREHDZXHIO,B00J0K5DVM,pat brown,I was quite surprised.  Tastes pretty good.,Tastes pretty good.,1492473600,,,,surprised taste quite pretty good
921,99880,5,True,"12 18, 2016",ABG79TBITPXCX,B014DBE1CY,Terry,Excellent product and delivery service.,Five Stars,1482019200,,,,excellent product delivery service
922,49023,5,True,"02 12, 2015",A3HLPNMLYXGMK5,B00O0YZWH8,Derwin R.,good price and good product,Five Stars,1423699200,,,,price product good
923,128355,5,False,"04 18, 2017",A34VL7F8XDHSU7,B00V1O4YAQ,Ender Wiggins,Delicious!,Five Stars,1492473600,,,,delicious
924,135081,5,True,"06 24, 2017",A150QWMVEWYHPJ,B018FVNIHW,D.B,Delicious!  Very satisfying snack.,Recommend.,1498262400,,,,satisfy delicious snack
925,92988,5,False,"11 13, 2017",A3PD8JD9L4WEII,B0111K55KM,Bron,Great tasty cashews that were whole as promised. They seemed fresh and tasted great.,Good nuts!,1510531200,,,,great promise seemed tasty cashew taste fresh whole
926,110675,5,False,"03 14, 2017",A12XJ3EMKDWN8B,B0195VDDJO,Vicky Lupperger,"What is there to say? High quality pure chocolate powder for a good price. I like the shape of the can and the style of the lid also. I like to add about a teaspoon of this into my coffee when I'm in the mood for it (as opposed to buying expensive flavored coffee that's usually over flavored and fake tasting). A dollar an ounce I don't think is a bad price. Presently this item is part of the ""buy 5 qualified items and get free Prime Pantry shipping"" which makes it an even better value considering it's not an expensive item to begin with. Also the package I received said the chocolate was rainforest alliance certified.",Simply high quality chocolate powder.,1489449600,2.0,,,qualified teaspoon consider fake like say value add usually think expensive presently flavor get high shape buying certify begin good oppose that's part package pure quality pantry free good rainforest chocolate item price prime mood item buy bad also lid powder ounce even taste receive alliance i'm style make say dollar shipping coffee
927,127234,3,True,"07 5, 2018",A1W7BLYXHXWUYU,B00U5G2JJO,eXample,"There wasn't as much soap in these as I thought there would be for the price. I'll stick with Mr Clean soap pads, they never run out.",There wasn't as much soap in these as I thought ...,1530748800,,,,soap much i'll never think stick price clean run would pad mr
928,53548,5,True,"05 28, 2017",A39MEHYG20PIO2,B00PDHEO1Q,Lynda,Glad makes the best trash bags. These are very durable and puncture-resistant. You can fill them very full with the tie system.,Better value than pull tie bags.,1495929600,,,,durable bag fill best puncture-resistant full tie system glad make trash
929,71166,5,True,"03 1, 2016",A7YL48TM0E726,B00UFL45AA,m.r.,great,Five Stars,1456790400,,,,great
930,107731,5,True,"11 15, 2016",AHITGIM9QHJZ2,B017XKKURM,j9terry,love these,Five Stars,1479168000,,,,love
931,24080,4,True,"08 2, 2016",A17Y465UXZOJE3,B004XNN41W,Stickman,"Great taste, but so oily. I have to put a paper towel in the bottom of the bag to soak up all the oil. (And there is a lot). Taste keeps me buying more.","Awesome taste, but a lot of oil.",1470096000,,,,bottom buy taste great oil keep oily put soak towel bag paper lot
932,68236,5,True,"04 16, 2016",A1H7KTIOCDYVRU,B00UB6WT2K,Ernest Buyer,Apparently did the trick.,Five Stars,1460764800,,,,apparently trick
933,87018,5,True,"10 27, 2015",A1Q88XE0UIQ9PX,B00Z9ZV75S,nana Gloria,very good,Five Stars,1445904000,,,,good
934,91973,5,True,"10 8, 2016",A3IEIO4FDXVCSZ,B010UNO0H0,Laurie Talatzko,Awesome treat for my senior dog - They last her a long time and they seem to satisfy her need to chew - I have ordered these before and I will Order them again.,Everlasting Treat For Dogs,1475884800,,,,treat satisfy awesome time chew order long seem order senior dog need last
935,109316,1,True,"10 7, 2017",A2DQZ1SA1KK7D8,B0185LWWW4,RZhivago,"""Fragrance free"", don't think so, mine smells like fish.  This item is going straight to the trash.",Will not buy again.,1507334400,,,,straight trash smell think go free fragrance mine fish item like
936,7790,4,True,"10 25, 2016",A1H3GN45KD48EN,B000S5S1AI,Tiffany Powell,Works great but the smell isn't as great as I though it would be. Overall a great product.,Four Stars,1477353600,,,,great though product would work overall smell
937,2633,5,True,"03 5, 2016",AIQLP3JDOU91X,B000Q5NFMY,Amazon Customer,"as ordered, as expected.",Five Stars,1457136000,,,,order expect
938,105455,5,True,"08 28, 2016",A2POAIAA3I7ZLW,B016F7CXX8,sue,I like my gravy a bit more peppery but if you are in a time crunch this makes a decent fast gravy. Add some biscuits or some breaded chicken patties and you will have a nice meal.,Gravy now!,1472342400,,,,gravy meal nice chicken crunch bit like time bread make patty biscuit add decent peppery fast
939,17623,3,True,"05 16, 2013",A300GMVCM24VLB,B000VK7Y80,Horacio Villarreal,"The phrase ""Nobody can rustle the triumvirate"" is no longer a reality.  They have replaced all of the original cartoon designs with real animals.  RIP in peace triumvirate.  The cereal itself gets old fast and has very low nutritional value.  It is not vitamin enriched like its cocoa crisp counterpart.  Therefore, Cocoa Crisp tastes better and is actually more healthy for you due to its vitamin fortification.  However, if you are into eating organic products only, then this is a good substitute.  I believe it is the weakest out of the other cereals I have tried like Gorilla Munch or Panda Puffs.  Ultimately the box design changed they did not even care to mention the ""New design same taste"" disclaimer.  Envirokidz lost much of its ""Swag"" in the design change.  It is aimed more towards little kids and not adults anymore.  That really rustles my jimmies.",They got rid of the original Koala design,1368662400,2.0,,,aim product rip much taste longer counterpart like peace value however nobody adult actually reality swag nutritional cereal towards due change real enrich therefore well taste box jimmy cereal little rustle really anymore crisp change new original panda envirokidz low believe good lose design phrase cartoon eat gorilla puff organic cocoa design even fast rustle kid ultimately fortification substitute vitamin old tried mention munch triumvirate weak animal get disclaimer healthy care replace
940,50851,5,False,"05 29, 2018",A2R95Z7PTF5ZRO,B00OBGX7IQ,AmazonFan,"This arrived just in time for my Memorial Day BBQ so I was able to really put it to the test. As advertised, this is great for grilling and the non-stick feature is a lifesaver for many foods. I used it on the grill and in the oven for dishes with toppings that stick to regular foil. I also keep the Reynolds Heavy Duty foil on hand for outdoor grilling, which also serves its purpose. This is not as thick as the heavy duty foil but the non-stick feature makes this a winner.",Not just for outdoor grilling...,1527552000,,,,arrive day regular winner duty able many purpose outdoor memorial use great non-stick test grill hand stick food feature serf time grill put thick make really dish lifesaver heavy topping also bbq foil reynolds oven advertise keep
941,97565,5,True,"05 3, 2017",AZI1LVF8O7YDV,B012X374NM,ladaigs,"I'm extremely sensitive in the nether area. These are fabulous. I've never had a problem and I'm ""always"" ;) fresh and clean!",I'm extremely sensitive in the nether area. These are ...,1493769600,2.0,,,nether fresh fabulous never problem i've i'm clean sensitive extremely always area
942,99857,5,True,"02 24, 2017",A3TNH6IND3BT99,B014DBA2AE,Cat,"Happily, the pooch loves them!",Five Stars,1487894400,,,,love happily pooch
943,7980,4,True,"09 15, 2016",A1X8TJ4BQZ356V,B000S5TIPK,S.L,"I love this product, the scent is wonderful",Four Stars,1473897600,,,,love product wonderful scent
944,10742,2,True,"05 31, 2012",A2SVLQVQ7QVDRW,B000VK3SZI,RLP,"I ordered this unsweetened coconut to use in a homemade trail mix.  I love fresh coconut, but not the work involved, so I thought this would be the next-to-best thing.  The coconut is almost tasteless.  I now have 3 1/2 bags left that I will probably never use.  Anyone want to buy 3 unopened bags of tasteless coconut?",Disappointed,1338422400,,,,mix coconut thing fresh bag anyone unopened probably never trail use thought work tasteless want homemade almost involved left order would unsweetened buy love next-to-best
945,31098,3,True,"04 22, 2017",A2KMKGZDQYPSL8,B00I9KR31C,Missy K.,"Three stars for the price point versus volume, but these are more expensive in the long run as their absorbency is a joke. It's barely a step up from the brown paper towels in public restrooms. It may be worth it to spend more for another brand. Clip a coupon. Anything.",Not Worth The Bargain.,1492819200,,,,point clip absorbency versus barely volume worth brown restroom step price public long run spend brand star coupon paper joke three another expensive may anything towel
946,22785,5,True,"09 4, 2015",A1JZC2AOIQV635,B0014E84TK,Marlene E. Teter,yum,Five Stars,1441324800,,,,yum
947,35671,5,True,"12 13, 2015",A3VPON458IZOXD,B00IT70RFO,Mac user,It's coke,It is what it is,1449964800,,,,coke
948,97942,5,True,"02 6, 2017",A192P1YMSXR6A9,B01341GBRC,Jean,"Quick shipping and good price, thanks.",Five Stars,1486339200,,,,price ship good thanks quick
949,96832,5,True,"07 20, 2016",A1SCKTHDWAUBZA,B012F2QI6K,George bear,we like these very much,good product,1468972800,,,,much like
950,23885,5,True,"02 1, 2017",AVZJPOWD0KF6M,B003SIXGCU,Monika B.,5star,Get it!,1485907200,,,,
951,134536,5,True,"11 7, 2017",A35PWBK41TF8DB,B017XKRJKS,GrandmaNurseHeather,My favorite soup!!!!  I take it to work and it makes a fairly hearty yet light meal so that I can still keep going at work.  Very tasty.,My favorite soup,1510012800,,,,meal favorite go take work soup light yet fairly make hearty still tasty keep
952,11816,5,True,"07 7, 2015",AFAPLAGZC7DCJ,B000WCZ57Y,maryD2,good tasting different for a change,Like them,1436227200,,,,different good tasting change
953,21304,2,True,"07 5, 2015",A2FFZM4CTXRIGQ,B0014D0QDS,zeno2000,Not as fresh as the ones I get at the local store.,Two Stars,1436054400,,,,local get one fresh store
954,16346,5,True,"12 28, 2016",AQOVM5M1UTDC3,B0014E2SOC,Pdxsarita,Great for spreading bacteria around your kitchen.,Five Stars,1482883200,,,,great bacteria kitchen around spread
955,24521,3,True,"07 3, 2015",AUYAZMEO659OX,B00HATCYUI,joemaamah,Convent case works out to about 56c a can. About the cheapest I can find locally is 60c And the cats love the stuff. The stinkier the better.,Cheaper treats,1435881600,,,,convent cheap cat case find locally stuff well stinkier love work
956,31144,3,True,"02 25, 2014",A3S4ZI2MCWN6OP,B00I9L4S8W,BetsyB,"While these diapers don't hold as much liquid as the size 6 Kirkland diapers, there are no other brands of size 7's.  My extremely tall child no longer fits well into size 6.  Switching to size 7 Pampers we now have to change his wet diapers more often, however, the solid waste is nicely contained in these larger sized diapers.",Decent diapers,1393286400,,,,tall large much child change pampers solid diaper longer liquid often extremely nicely contain wet size kirkland however fit well switch size waste brand hold
957,99687,5,True,"07 17, 2016",A1OKUNKU2PL7CC,B014CZ3SXE,Amazon Customer,nice,Five Stars,1468713600,,,,nice
958,81735,5,True,"04 1, 2018",A18MT1Z9DFIZIZ,B00WM31D5Y,Deana Michaels,Always good to send to son in school,Always good,1522540800,,,,always son send good school
959,18967,5,True,"02 4, 2015",A2JZM4A52YLRLT,B000XDIDOO,silvia in Idaho,Love this stuff! Before I tried the Joy I tried the same size Palmolive & found that that the Palmolive was NOT concentrated. The Joy has a rich soapy consistency & gets the job done. It's also less hard on the skin than the Palmolive. Oddly enough I found that the 3 pack is cheaper than buying the same amount of soap in refill bottles.,Better than Palmolive,1423008000,,,,concentrate soap pack hard rich enough joy palmolive buying amount cheap refill stuff soapy tried size less found consistency skin oddly also do love get bottle job
960,90204,3,False,"12 23, 2015",A2L0NZR1CSYSBP,B010FM0EFI,Mrs. ChaCha,I wasn't very impressed with the taste or the quality of these chips.  When they arrived most of the chips were broken into small pieces on the bottom of the can; I received a can of sour cream pringles in the same delivery box and only a couple of those chips were broken. You would not be able to use these tortilla chips for salsa because they are so fragile.  The taste was not horrible but just not good.  I did not even like the smell of them.,Not impressed.,1450828800,,,,impressed arrive bottom chip able good horrible cream taste broken couple use small like box would tortilla salsa fragile smell pringles piece delivery quality even receive sour
961,129999,5,False,"06 29, 2017",A3FKGKUCI3DG9U,B00X7ZZHFI,PaulM,"I have been using Barilla Plus pasta for quite a while. My favorite is farfalle, the bowtie shape. The Barilla Plus pasta cooks in about ten minutes, a few minutes longer than ordinary pasta. However, the taste is really much better. This pasta is really good.  A big plus is that this pasta is actually good for you. The multigrain list of ingredients includes: Semolina, Grain and Legume Flour Blend (Lentils, Chickpeas, Egg Whites, Spelt, Barley, Flaxseed, Oat Fiber, Oats), Durum Flour, Niacin, Iron (Ferrous Sulfate), Thiamine Mononitrate, Riboflavin, Folic Acid. Contains Wheat and Egg Ingredients. The spelt and oats add a nut-like flavor. Try it for yourself.",Best Pasta,1498694400,,,,barley much taste quite ferrous long acid lentils however add actually try durum oat favorite shape fiber chickpea flavor big ordinary flaxseed cook semolina minute iron contains well egg really thiamine pasta niacin barilla folic good oat list riboflavin ten grain nut-like multigrain white farfalle blend spelt legume flour plus sulfate ingredient wheat mononitrate include use bowtie
962,23754,5,True,"05 16, 2016",A3UUDQ3721W9FD,B003SIOXTA,JS,Great Product Love It!,Five Stars,1463356800,,,,love product great
963,22885,5,True,"01 30, 2015",A3BWJQIV2SVVVM,B0014E84TK,Alisha D,Delicious,Doesnt really need a review,1422576000,,,,delicious
964,91261,5,True,"01 8, 2018",A13E1PKWJA3E8S,B010NPG1BS,ktbaby,"My husband loves it for keeping his boots shiny.  It doesn't cake or crack like many products, and it doesn't rub off on clothing.",Good Stufff!,1515369600,,,,product rub many clothing like love cake boot keep crack shiny husband
965,86689,4,True,"01 20, 2017",A2GSRRQZQ4DM58,B00Z9YW1RW,Amazon Customer,"These tastes good but are smaller than I had imagined. But I could not imagine them any bigger with 90 calories. A good treat. But in my opinion, an item better used sparingly.",Tastes good!,1484870400,,,,opinion good treat imagine use big well taste imagine item could sparingly calorie small
966,87751,4,True,"12 9, 2015",A20VB4GMB4UX8D,B00ZKUCFUS,Kari,Better zipper and a tad stronger plastic than other brands.,Four Stars,1449619200,,,,well tad zipper strong plastic brand
967,28528,5,True,"02 27, 2017",ABMMWBCGHHOEE,B00I8G6D6I,chuck,Love the squeeze bottle,Five Stars,1488153600,,,,love squeeze bottle
968,65625,5,True,"06 30, 2017",A2NISL5FC45H0P,B00TDFHNNU,MJ,"Everyone needs some D3! Great price, easy to swallow pills",Cheap and easy to swallow!,1498780800,,,,pill great needs price swallow easy everyone
969,53167,5,False,"04 26, 2016",AT0UHY43YYGI5,B00PC5CI8K,Super Nintendo,Delicious. A classic.,Rice Krispie bars,1461628800,,,,classic delicious
970,17213,5,True,"04 27, 2013",A24UHPA5YJP6ET,B000VK45MS,PS in Virginia,These are like eating gluten free fig newtons - great gluten free snack food!  Good price when you use subscribe and save!,YUM!,1367020800,,,,gluten snack free good newton great use price like eat food fig save subscribe
971,124591,5,True,"12 19, 2014",A1MH5MQ2ZNC7RB,B00N0X1GUC,Krysta Fox,"These are totally delicious.  If you love garlic, you will more than likely love these.  They are like Ruffles on steroids, and go great with sandwiches.  A co-worker once decided these would make a good snack though, and her breath begged to differ, so keep that in mind.",Garlic lovers delight,1418947200,,,,delicious likely snack co-worker good make great breath differ totally steroid like sandwich decide though mind would go begged love ruffle keep garlic
972,71758,4,True,"08 19, 2017",A3SIZG5HI9KT01,B00UGMWEJM,SchnauzRules,This is good flavored mineral water but could use just a little more flavor. They are just the right size and I love the fact they have the foil lid cover. Will buy again.,Nice,1503100800,,,,flavor good flavor mineral use size cover little could buy fact love foil lid water right
973,116069,5,True,"08 22, 2017",A20IPZQ38M96RB,B01COSQ7SE,Jason Matthew,This stuff is super delicious and tastes great and I eat it all the time,Five Stars,1503360000,,,,time great taste delicious super eat stuff
974,94536,5,True,"10 28, 2016",A2HNDZ0REI0G3A,B011B6OW5K,melissa anglin,taste great,Five Stars,1477612800,,,,taste great
975,39822,5,True,"01 9, 2017",A1D51OXCKLT2OL,B00JQQBNAU,D. Salish,"hubby doesn't drink coffee, this is his vice",Five Stars,1483920000,,,,vice hubby drink coffee
976,125141,5,True,"06 22, 2017",A206DXHF6LCINL,B00O33H22O,T. Engle,I have never used a Method product I didn;t love! and I've used most of them,superb line of products,1498089600,,,,never love i've product method didn;t use
977,116121,5,True,"05 21, 2016",A123AKR2BSR88W,B01COSLPYU,Ren &amp; Jess,Love these drinks! Very flavorful and filling. I drink one almost everyday,I love special K,1463788800,,,,one everyday love fill flavorful drink almost drink
978,18281,5,True,"11 15, 2016",A2JMZ9JFDLLUI0,B000WGB3QM,Tamera Knight,I use it for detox baths so it is good to have a large quantity available. I do not have to go Costco and deal with crowds to get the same product,Great for detox baths,1479168000,,,,get baths crowd good large use detox costco quantity go available product deal
