,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,review_clean
353,57619,4,True,"11 17, 2017",A1JLISSNV8V25N,B00QQ5Q3BI,,kkentium,"Solid plate that fits right on my Wanhao Duplicator i3 V2.1 heated bed. Using just thermal pads, it stays in place and transfers the heat nicely.",it stays in place and transfers the heat nicely.,1510876800,,,heat solid nicely thermal fit stay heat duplicator pad bed transfer use plate wanhao place right
354,16961,5,True,"05 10, 2016",A1D6DJB4RIH1QV,B0001MSC84,,avy,Great Product,Five Stars,1462838400,,,product great
355,24832,5,True,"04 22, 2015",AAZ2SIVS4WSKU,B002BYSBLS,,bigromo,"Good quality, works good in my guns.","Good quality, fast shipping, good price",1429660800,,,gun quality work good
356,42315,5,True,"01 12, 2016",A2HBI2D0G7SKMP,B00CR8ZRBU,"{'Item Package Quantity:': ' 1', 'Package Quantity:': ' 1'}",Amazon Customer,Great for general use,Five Stars,1452556800,,,general great use
357,43716,5,True,"05 5, 2017",A1YUHQ7G2XJ82E,B00DRALJ28,,Quin,Works great! Nice to know both the humidity and the temperature.,Five Stars,1493942400,,,know great nice humidity work temperature
358,71077,5,True,"05 21, 2018",A3SFS52QOQ5S5P,B001VE99X8,,Matt Hasty,I love it! (I have not used it yet),I just wanted to say...,1526860800,,,love yet use
359,76974,5,True,"02 7, 2018",AQWIXWMMY5SSY,B01GAESOWA,{'Size:': ' 1200pcs'},chloe,Electrical Connectors has 1200pieces and different colors. good quarlity. my husband bring it to work everyday. he said very useful and highly organized. easy to find out what he need. he definitely want buy more and much cheaper than homedopt.,good quarlity. my husband bring it to work everyday,1517961600,,"['https://images-na.ssl-images-amazon.com/images/I/814kRzgUE2L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/817sHAZLdaL._SY88.jpg']",electrical connector good much definitely bring everyday find cheap work different color quarlity want highly say homedopt buy need organize useful easy husband
360,13138,5,True,"08 26, 2015",A11SGM6Z9083AD,B000WYP7MK,,2nick,Good,Five Stars,1440547200,,,good
361,25786,5,False,"05 15, 2011",AHR30CLV3QKK8,B00359FCAG,,Q. Wang,"(5-14-2011) I'm poking around here because a friend recommended this light and I examined it today.  I didn't order it from Amazon because my friend can obtain one for less than 1/2 of the price listed here.  I like the brightness and heft of this thing, it's stainless steel, and has a sturdy tip / lens / end-cap.  I think it deserves 5 stars, but if I find out otherwise later, I'll update this review then.  I'm buying a couple of them.","stainless steel, and has a sturdy tip / lens / end-cap",1305417600,,,brightness sturdy thing poking recommend i'll buying today tip find couple otherwise amazon deserves i'm later around examine price steel update light obtain list like end-cap order less stainless star friend one lens heft think review
362,6554,5,True,"03 3, 2015",A5UNQFT0JQ8B,B000EIO86A,{'Package Type:': ' Standard Packaging'},merrill cone,"awesome, buy some!",Five Stars,1425340800,,,buy awesome
363,58615,5,True,"09 20, 2016",A3MD6H4WDXWS1N,B00SSZERWQ,,Tigran S. Kassabian,Thank You! Good product. Fast Delivery!,Good product. Fast Delivery,1474329600,,,product delivery good thank fast
364,33966,1,True,"01 23, 2014",AAVAT2O0FWJ2X,B006EGAIJ2,{'Package Type:': ' Standard Packaging'},Ty Armand,"I bought these thinking they could hold a 5000lb truck. Drove up truck gently and they collapsed. May be good for small cars or something. 16,000lbs is false advertisement and is going to kill someone. They did take it back and I was refunded.",Worthless,1390435200,154.0,,refund thinking false go good bought take something collapse kill gently advertisement could someone drive may back truck small hold car
365,44708,5,True,"02 16, 2016",A218VA0C0OML9Z,B00DVIEJ14,,william,"You will find a lot of uses for these tools, would recomend.",Five Stars,1455580800,,,find tool lot would use recomend
366,42311,5,True,"06 21, 2016",A3PA3A0WAMQJZH,B00CR8ZRBU,"{'Item Package Quantity:': ' 1', 'Package Quantity:': ' 1'}",Peter B.,Item as described.,Five Stars,1466467200,,,item describe
367,10418,5,True,"01 31, 2013",A7ISHY27N60OF,B000LJNJOE,,Red Stick,"I do a lot of woodwork, but the scroll saw is too tedious for me.  My wife does intarsia, etc. on the scroll saw and she loves this foot pedal.  I have to be cautious when I use it because it's like walking and chewing gum at the same time!  After a few cuts though it gets easy.  Can't imagine having to use the main switch to turn the saw off every time.  This is the way to go.  I might like the On-Off type better?  But a foot switch nevertheless!",Scroll saw use,1359590400,2.0,,can't scroll woodwork tedious on-off walking type main nevertheless chew cut foot use gum saw cautious way like time wife love though switch imagine well go etc might intarsia get lot turn every pedal easy
368,31866,5,True,"02 1, 2016",A17IY9504J462M,B005K2TXMO,,CXP,Excellent audio. Noiseless.,Five Stars,1454284800,,,audio excellent noiseless
369,64729,5,True,"10 30, 2016",A2RLD0BYELLX30,B018E4BZO8,{'Color:': ' Green'},Darius Suddreth,Great affordable prints!,Five Stars,1477785600,,,affordable print great
370,12059,5,True,"10 3, 2015",A2HX5KDLIX1Q2I,B000SBLM1C,{'Package Type:': ' Standard Packaging'},Pirate_Joke,"Pretty well made, easy to use.",Five Stars,1443830400,,,well use make easy pretty
371,54409,5,True,"02 11, 2018",A1J17TJ56L8CK5,B00ME88QPC,,Infidex,"I tried some of this when I couldn't get inland filament quick enough.  It worked great, the finish is a bit matte, not as glossy.  Prints easily, no clogs, and color is very consistent from roll to roll.  Would buy again, just a bit lighter than the inland filament I was using (although that recently changed to be very light too).  If it stayed in the 14-15 range, I would make this my go to filament.","Consistent, prints like butter, more matte finish and light gray than other grays out there.",1518307200,,,consistent recently get matte enough make quick stayed work roll glossy great color print bite filament light clog try although range would finish buy inland use go changed light easily
372,17778,5,True,"01 7, 2014",A117FYENI6RSPP,B0011DR7II,{'Size:': ' 10-Pack'},5150hillbilly,"Nice fresh yeast.  This brand has always performed exceptionally, and we have never had a dud.  It doesn't impart harsh yeasty flavors to your fermentables.  We have used this for wine and mead, holds up to higher alcohol, we don't even prime it, we just pitch and the airlocks are bubbling merrily away in a few hours.","Great brand, no fuss yeast",1389052800,2.0,,perform mead nice away impart fresh use never dud prime yeast higher exceptionally pitch flavor fermentables brand hour wine hold alcohol merrily harsh yeasty airlock always even bubble
373,50434,4,False,"07 29, 2015",AK8V06L09EC1T,B00J0GRREW,,R,"This filament is pretty consistently around 1.75mm.  The color is quite nice and makes for some really nice looking parts.  And it seems to flow really well; I had to turn down my flow rate like 3% from previous settings as it was flowing *really* easily.  I'm printing it at about 187C.  Bed adhesion is good, but raft adhesion is not as strong and may need tighter settings.  Also per usual Hatchbox stuff, the end result is a tad on the brittle side compared to some other PLA's.",Good filament overall,1438128000,,,compare per nice adhesion good side seem flow hatchbox consistently quite color i'm around filament stuff easily like tight previous result pla's end flow make tad part really bed rate setting well need also raft strong printing usual turn may look brittle pretty
374,25983,5,True,"04 17, 2015",A1ZO7G110FUAS7,B0038YY3LW,"{'Size:': ' 3/32"" and 1/8""', 'Style:': ' Stainless Steel'}",Amazon Customer,No complaints.  It does what is was designed to do.,Good hardware,1429228800,,,design complaint
375,42191,5,True,"09 21, 2014",A8AMQ7R8WF5X7,B00CR8ZRE2,"{'Item Package Quantity:': ' 1', 'Package Quantity:': ' 1'}",E.M. from TN,"As expected, of course, and a good deal.",This manufacturer sells these items at the home improvement stores so this is brand name.,1411257600,,,expect good deal course
376,49245,5,False,"08 14, 2017",A346JUM2IHGSKQ,B00ID8IUJY,{'Color:': ' Ultimate Black'},Kennith,Use this for several different projects and has always performed as expected. the red and blue variants by jb weld have also done great,Use this for several different projects and has always performed ...,1502668800,,,perform several jb great use different project red weld blue also always expect do variant
377,55770,5,True,"05 2, 2015",AHRNDSKWH1YBT,B00NA00GJW,{'Color:': ' Blue'},Hiawhatha,"This blue is a lovely shade, represented well on the computer screen. However, the pleasant surprise for me was the iridescent sheen it also has. We were printing small dolphins for the Elementary School and was pleasantly surprised with the effect.  It was easy to install and arrived super quick. We will continue to buy Dremel brand filament.",Surprising Sheen!,1430524800,,,surprised arrive install quick dolphin lovely effect sheen super continue pleasantly small filament elementary pleasant school represent surprise screen iridescent shade however brand blue buy well dremel also easy printing computer
378,36087,5,True,"05 16, 2014",A13PYHEI2Y4NVH,B007X0OICG,,Mandy Concepcion,THis item is high quality and arrived fairly quick. The ABS plastic filament is humidity free and well made. I recommend this item.,Good quality.,1400198400,,,arrive high humidity free plastic ab quick filament fairly recommend item well quality make
379,58708,5,True,"06 8, 2018",A3IC0Y2DABH2P3,B00SX3T2LO,,BDK,"As advertised, well made, strong with great weight support. Very easy to mount on any workbench, mark your holes, drill your holes an your set.",Great item,1528416000,,,great mount set weight hole drill well mark strong workbench advertise make easy support
380,47962,5,True,"04 25, 2016",A26UEYI0U272T3,B00H1O0WOM,{'Style:': ' 480 PCS'},Amazon Customer,good,Five Stars,1461542400,,,good
381,16567,5,True,"05 14, 2016",A3FOEZUYA4MRW5,B000VS6FWI,{'Style:': ' Stem and Swivel Mount'},JimCan,Good Product,Five Stars,1463184000,,,product good
382,10489,5,True,"03 19, 2016",A1X4WK0D96JXKZ,B000LNTLNI,,Milo Tsukroff,These are really good quality rivets.  The wide flange helps hold on to fabric and doesn't pull out when placed under strain.,Good quality rivets!,1458345600,,,pull help good fabric wide place strain flange rivet really quality hold
383,63979,5,True,"05 9, 2016",AQBQRBZQK0674,B016UKOHFW,,Stephen,Product received is same as described and depicted.,Five Stars,1462752000,,,product describe depicted receive
384,4508,5,True,"05 18, 2014",A3A0UW5TNMAJ6P,B00095V0NC,,bcbcbc55,"one of the strongest little magnets i've ever seen, really handy for alot of things would like to get more",mighty mag,1400371200,,,magnet get i've like ever would little see thing really handy one strong alot
385,13691,5,True,"01 25, 2016",A17K8EJBW22UGS,B00114Q5NU,,Bob,Extremely satisfied with the seller and the quality of the product.,Five Stars,1453680000,,,seller satisfy product quality extremely
386,23016,1,True,"10 6, 2015",A5IJSRZINII14,B001JYQ852,"{'Size Name:': ' 8 Pads', 'Style:': ' 0000 Super Fine'}",Carter,was/ is not whet we  thought it was we can only use them once and have to throw out when we are done using one just one of them,was/ is not whet we thought it was we can ...,1444089600,,,whet use think use one do throw
387,63973,5,True,"12 3, 2016",A35S4ZNEB7PVL6,B016SH9ITC,,Alvaro A. Bravo Kohler,Exactly 2 kg of fine bismuth. It add up the exact weight,Exactly 2 kg,1480723200,,,add exact fine exactly kg weight bismuth
388,31518,5,True,"10 23, 2013",A11UUT6TDVOMVH,B005HILWGQ,"{'Size:': ' 1 Pack', 'Color:': ' Pink', 'Number of Items:': ' 1'}",Ashley Hager,I am a nursing student and have one of these on each stethoscope i own! Very handy and easy to put on. Also stays in place well.,MUST HAVE!!!!!,1382486400,,,nurse place stethoscope put stay student handy one well also easy
389,71836,4,True,"04 4, 2017",ATJCKQA99ANRO,B005C8AYG0,,Jean-Marie Audet,Very good,Four Stars,1491264000,,,good
390,66086,5,True,"07 17, 2017",AF118RSWRJ1D6,B01B6R0JNI,"{'Color Name:': ' Double Pole Double Throw', 'Size Name:': ' (DPDT) - 1 HP 125-250 V AC', 'Style:': ' Momentary ON - OFF - Momentary ON'}",Jam til Impact,"I bought a few of these to have as backups. Some of our farm equipment uses DPDT switches and one on our hay baler went out. I searched this whole town for a DPDT switch and found none. The local farm equipment dealer is the only place that had them and they were $50! each. It's just a freakin switch. So, as is becoming more and more common in my life, Amazon to the rescue.",Great Value. Get Several.,1500249600,,,baler local search hay rescue buy dpdt backup switch none amazon become equipment freakin go switch found farm common life town one use place whole dealer
391,55564,3,True,"12 23, 2014",A5I61SZTWH4W0,B00N41EYJA,,Another Old Guy,May be a good product but.... they did not fit any of the three tool holders I own!,Three Stars,1419292800,,,fit product three holder may good tool
392,35833,5,True,"05 26, 2017",A2VW1QYZOELXS3,B007O6VF52,,arcorabin,Rebuilt and old Craftsman grinder and got some new Norton stones.  Even new stones need a little smoothing.  This worked great.  I would recommend this to anyone who has this need.,Simple but very effective.,1495756800,,,grinder stone rebuild anyone craftsman norton work great old smoothing get would recommend little need new even
393,74231,5,True,"03 4, 2016",A1JM4P907Z2Y1M,B00J2N3QQQ,,PMETS,Tested it and it's close enough to the correct temperature. Good enough.,K type thermocouple,1457049600,,,test close enough temperature good correct
394,13641,3,True,"02 18, 2016",A2YLKQJOGJ8R85,B0010VOJHS,,Pinkrabbit,Unlike the other wound cleansers I have used this product tends to burn a little when sprayed on wounds.,Not Ouchless,1455753600,,,sprayed tends use burn unlike wound little wound cleanser product
395,15008,3,True,"08 22, 2017",A3ORO58VMM87LQ,B0013HJBA4,"{'Length:': ' 12', 'Number of Items:': ' 1', 'Overall Length:': ' 12', 'Thickness:': ' 0.03'}",Chas F,I would just use glass with tape and glue in the future. Expected more from this product.,Three Stars,1503360000,,,expect use glue product would future tape glass
396,12249,5,True,"07 7, 2017",A3G8SF94M5LJMF,B000TGSPV6,"{'Size:': ' 1 pack', 'Color:': ' Black'}",Older Critic,I have always liked velcro and it continues to be a very useful tool.,A good product,1499385600,,,velcro always like useful continue tool
397,36500,4,True,"03 22, 2015",AKYLOC3WK9TEW,B0081CSFUQ,,G-man,works ok,thumbs up,1426982400,,,work ok
398,26270,5,True,"07 17, 2013",A38FV08N9Z4BD8,B003F960Z2,{'Size:': ' 50-Pack'},Tim,"I don't know how to rate these, but seems like a good value. They are vacuum sealed, so when you open them, use them all or loose a little life in storage.",Vacuum Sealed,1374019200,,,know vacuum good seem storage use like life value seal little rate loose open
399,31121,3,True,"06 27, 2016",AEG68HXFF3HZR,B005DNQX3C,{'Size:': ' 1 US Quart Bottle'},AZ Berndog,Ok deal.,Three Stars,1466985600,,,ok deal
400,36474,5,True,"02 3, 2017",A3LL9T2V8CV7OJ,B00813HBBO,{'Package Type:': ' Standard Packaging'},Ricardo Lochan,This motor shield can handle High Voltage DC motors.  ideal if you are making quadcopters and such!!!! It worked nicely as experimental motor shield. gave me possibilities to test various motors and voltages.  Excellent product,It worked nicely as experimental motor shield,1486080000,,,high possibility experimental work make test nicely dc excellent handle voltage shield various ideal quadcopters voltage give motor product motor
401,6831,4,True,"01 7, 2016",A1AUM41UGDYKLC,B000EJUBBU,{'Size:': ' 6 inch'},Crookedsky,"Not a bad set of calipers for the money by any means.  I bought these to use at work and leave my Mitutoyos at home, they seem to do very nice and the fractional portion comes in handy at times.",Not a bad set of calipers for the money by any means,1452124800,,,nice home buy use time work come mean set money mitutoyos seem handy bad leave caliper portion fractional
402,53792,3,True,"10 31, 2016",A2U3S36BWK060J,B00MA9DW72,{'Size:': ' 1 Inch'},Mudrat54,"It's a well made valve, but the 1"" is decieving, the bib's are only 7/8"" so I sent it back.  I need a 1"" PEX valve which is what this is advertized as, but it's not so didn't fit my 1""PEX well pipe.",PEX ball valve,1477872000,,,sent fit valve bib's pipe well need advertized decieving pex back make
403,15214,5,True,"08 5, 2015",A322500WWS9QD3,B0013J1UJW,,J LI NY,Thought it would be thicker viscosity... but it does work very well... used it to thread some aluminum and stainless... smooth neat cutting.,Great tap lube,1438732800,,,use thought work neat smooth stainless would thicker thread cut well viscosity aluminum
404,59763,5,True,"08 17, 2016",A2IW4GZ1S3QUV8,B00VILVV62,{'Style:': ' iOS'},Paranoid56,this thing is awesome. really helping me find air leaks in the house and can see studs in walls. great product. I use it with my ipad and its amazing on what it sees.,this thing is awesome. really helping me find air leaks in the ...,1471392000,,,stud wall leak house see thing air great find use help amazing awesome ipad really product see
405,27305,5,True,"02 7, 2016",A18T9SZBIHTRMY,B003ZWGD88,"{'Size:': ' 3/4 in. - 1 Roll', 'Color:': ' White'}",M. Cameron,"Electrical tape thats white, nice and ""elasticy"" stretches well.","nice and ""elasticy"" stretches well",1454803200,,,well stretch electrical nice tape white thats elasticy
406,33212,4,True,"02 21, 2016",A2XRJVSGXKVTHZ,B0060FGA8A,,Michael R.,I understood the bulbs to be multi color but we're all white.,Four Stars,1456012800,,,bulb color we're multi understand white
407,40622,5,True,"07 31, 2016",A26DHF8W25DYFM,B00BJCN08M,,Steve S.,Great quality.,Makes it easier to move around vehicle when cleaning. Also made with tough plastic.,1469923200,,,quality great
408,7695,5,True,"10 16, 2013",A1OPVETEUGDAX1,B000FOC8EC,{'Color:': ' Coffee'},E. Deen,"I am giving this to my grand daughter for Christmas.  She  is wanting to grow up and be a vet, so I am getting her ready now.  She is 7.  I know she is going to love this.",love,1381881600,,,know want vet go christmas grand ready give grow daughter get love
409,63406,5,True,"01 27, 2018",A1VDS6KO245214,B015VOMD5E,,RASHID ali,Good,Good,1517011200,,,good
410,69211,5,True,"03 26, 2018",A12SU4CTZZWVQZ,B01H3DNKYY,"{'Size:': ' 16 Toothless Bore 3mm', 'Item Package Quantity:': ' 5', 'Package Quantity:': ' 5'}",Charles C.,does what is described,Five Stars,1522022400,,,described
411,35060,3,True,"02 19, 2016",A3TAQA5SPT8ZI,B0070YZ41Y,,D Brooke,"I used this to remove alum. I was removing 1/16"" per pass. It worked well but toward the end of the second unit, a couple of the flutes broke off on the end. I used this with a de walt 611 router.",I used this to remove alum. I was removing ...,1455840000,,,remove per second de work used couple pas alum end walt break well router flute toward unit remove
412,67292,5,True,"05 17, 2016",A38MY1LZ55QIDO,B01D8M32LU,,Kyle Rector,"I was in the market for a 3D printer with dual extruders, as well as something a little more reliable than my RepRap Prusa i3. After reading nearly all the reviews for this printer, I took the plunge and do not regret it at all.  The printer arrived well packed, and it was easy to unbox. That being said, due to the amount of packing material, it took about 20 minutes to fully unpack. Using the pictures provided on the SD card (located behind the LCD screen), assembly was a breeze. As a HUGE bonus, Qidi sent 2 rolls of filament, 1 ABS and 1 PLA.  I am using the Makerbot software still, and it takes some time to understand all the settings. That being said, I am pleased with the quality of prints I am getting on a very regular basis. I am also looking towards Simplify3D in the future if I can get past the $150 price tag.  The only drawback I would mention is the blue adhesive pad already adhered to the build plate. I had poor experiences trying to remove parts printed directly on it, but man did stuff stick well. It is removable using a solvent and gently scraping it off. I am currently using picture frame glass clipped to the build plate, making it ultra smooth and removable after printing.",Absolutely the Best Printer for the Money,1463443200,,,removable regret directly read assembly amount dual tag pad smooth adhered understand say solvent drawback unbox market print glass packing software get towards poor due lcd something make already roll minute huge reprap pack nearly little adhesive extruders picture quality future currently bonus regular try material experience take card print printer price stuff pla fully screen time would blue part please also sd prusa scrap still easy reliable remove arrive located man send abs unpack provide qidi clip build review stick filament basis mention take breeze frame behind gently plunge print setting well use ultra past plate get makerbot look picture
413,35722,4,True,"06 15, 2015",AMG66AH8A9ILI,B007JOJ9QQ,,Jose L. Ramon,"Hi if you are planning to buy a Neato,I was in love with this robot for the period of good performance ,Really it works good the only problem is that they break very often ,From what I've been reading a lot of people they have had the same problem. Mine lasted seven months after 2 calls for help ,They said they had to replace it and send me another but they send you a refurbish one. And only have 90 days warranty aside I have to pay shipping for them and another $ 24.60 for them to send me the other one. You have to make the payment of $ 24.60 per phone by giving your credit card information to the operator These days how risky give anyone you do not know your credit card information,I recommend that you find another company that has better customer service.",Hi if you are planning to buy a Neato,1434326400,,,"give know seven send phone read i've find performance break risky customer neato,i information,i say recommend service pay anyone problem refurbish mine well operator really one love replace lot hi aside company good day card month help information call give buy works period per payment make often warranty people credit another robot shipping last planning"
414,41445,5,True,"02 7, 2014",AHG0N8GME19U6,B00C8SOG3E,"{'Size:': ' Medium', 'Unit Count:': ' 100'}",Mitchell,I like the fact that I can buy medium so they fit tight to my hands.  I mainly use these in the kitchen when handling raw meat or hot peppers.  I have never had them tear while wearing and like the convenience of auto delivery.,Great product!,1391731200,,,tight wear pepper never fit use kitchen hand like raw handle auto buy tear fact convenience delivery medium hot meat mainly
415,54016,5,True,"08 31, 2017",A3S72VFQJESE0X,B00ME76OHA,,Robert H Patten,"Absolutely LOVE 3D Solutech Filaments. Awesome quality and colors. I have tried lots of brands, and for price and quality, they just can't be beat. I will continue to buy. I've purchased around 20 rolls to date.",Great product,1504137600,,,can't i've roll solutech continue around price color awesome tried date purchase buy filament love beat quality absolutely brand lot
416,17918,5,True,"04 27, 2016",A3FV42B4UTUVC8,B00125PR5A,,David Tredway,Great for metal finishing,Five Stars,1461715200,,,metal great finishing
417,32315,5,True,"05 19, 2017",A2QZE3PRXDXHAF,B005QDP1XC,{'Color:': ' 0'},Dion Bryant Godwin,good,Five Stars,1495152000,,,good
418,5569,5,True,"07 19, 2014",A3O3B99XCIA04J,B000BQO5F4,,rs12345,This is good for small jobs like putting a thin layer over the plastic tub tape and touch ups.,This is good for small jobs like putting a thin layer over ...,1405728000,,,plastic good put thin layer like ups tub job touch tape small
419,35300,4,True,"10 17, 2013",A3R4SPCS1GS3OM,B00784RS5Q,,Roberto Jaramillo,"The items are good, good quality and the price is right. The ones that I was looking for Thank you",very good,1381968000,,,item quality price one good look thank right
420,73833,5,True,"07 19, 2016",ATX3JL39PHB7M,B00GI8ZPW6,,Douglas A. Nixon,Good deal and quality,Five Stars,1468886400,,,quality good deal
421,71486,1,True,"12 29, 2017",A3TOGSK0R49YO0,B0044FSXU6,,Jonas,"It would be a good holder, but the holes for the screwdrivers get progressively smaller from back to front. Therefore, the ones I use most of the time have to go in back, which makes them less accessible. For six bucks I won't return it, but I won't be using it either. It will get donated to Goodwill.","It would be a good holder, but the holes for the screwdrivers get progressively smaller from back to front.",1514505600,,,get holder good either use buck progressively donate therefore hole time le would make goodwill return go use accessible screwdriver small back one six front
422,24276,5,True,"10 13, 2015",A2AK7RLZEKXOID,B0022MFPOK,"{'Size:': ' 4.5 Gallon, 4.0 HP AC', 'Color:': ' Yellow'}",Christopher Brown,"works great for the size.  I use it to vacuum out tempered glass out of the bottom of car doors.  So, for that it works great.  The reason I bought this is because it fits and it ia also more powerful then the last one i had.",works great for the size,1444694400,,,bottom reason vacuum buy great use car door temper size ia fit powerful one also work glass last
423,45102,5,True,"11 16, 2016",A2O7BWHBIV1HWZ,B00DY9IXFI,,A/C dude,Worked great!!,Worked great!!,1479254400,,,work great
424,62086,5,False,"09 27, 2015",A3LGT6UZL99IW1,B0123F01LW,{'Color:': ' White'},Richard C. Drew,"By now everyone has seen these types of paper towel dispensers - wave your in front of it, a length of towel pops out.  What's amazing is that it's powered b 4 D cells.  General observations: There is a simple lock on the top of the case, the case is plastic as are most of the parts (95% of them). It looks and feels well made. Mounting is via four screws.  4 generic D cells are included - these are easily replaced.  It holds one roll (available in two sizes). When the red low paper warning light turns on, you can add a 2nd roll and feed both out the dispenser.  So people will get two sheets instead of one for a while - but the dispenser won't run out.  I have this in my workshop and love it. Wave my hand in front of it, tear off the sheet.  Instant paper towels - and they're sawdust free. Looks pretty cool on the wall too.","Looks nice, great quality, nice alternative to paper towel rolls.",1443312000,,,look via sheet instant plastic cell hand type mount red add four turn everyone get length screw roll sawdust feel simple amazing sheet see lock include one love wall make generic low free warning light feed cool what's top towel part hold dispenser wave paper general towel easily front dispenser pop case size two workshop instead power run people tear well available observation they're pretty replace
425,76210,4,True,"08 18, 2016",AEPGE4PRFOQNQ,B017MYK5H4,,Amazon Customer,Works decently strings a tiny bit but it's easy enough to remove,Four Stars,1471478400,,,remove decently easy bit work enough tiny string
426,66805,5,True,"06 5, 2017",A2KXUUIG5NYD8D,B01CGVJ9QG,,FiReWaTeR,works great. no vinyl smell. very clean. i use it for siphoning.,like it,1496620800,,,great use siphon work clean smell vinyl
427,4174,5,True,"03 30, 2015",A3H4S6YO9VNGDZ,B0006O1ICE,{'Size:': ' 10 oz'},Anthony J.,"That when I cracked the block on my Model T, JB Weld fixed it.  Back when the stones from a engine of war damaged the drawbridge hinges on my castle, JB Weld fixed them.  As an arena gladiator, I can tell you that all of the guys depended on JB Weld not only to fix, but to strengthen our favorite weapons.  When the item to be fixed is properly prepped and this product is properly used, it's historically proven that JB Weld will fix it.  Just ask anyone,....... since the bronze age.",I've Been Using This For So Many Years,1427673600,,,age stone favorite gladiator fix anyone engine use jb weapon fix since arena block prepped castle strengthen crack weld model drawbridge item ask properly damage depend hinge guy product proven tell back historically war bronze
428,73108,5,True,"01 10, 2018",ALMJYPWVV2NWV,B00BUV7L96,,NickMc,"just as described, and great that it comes with the storage solution I needed.",and great that it comes with the storage solution I needed,1515542400,,,storage great come describe needed solution
429,729,5,True,"03 24, 2014",A3VSHSF82HHFP2,B00004WCCL,"{'Size Name:': ' 3/4"" X 66 ft'}",Michael T,"Just another great product from the best supplier. Been using ""33""/""44"" for years and will continue to until I run out.",Still the best,1395619200,,,year supplier great continue best run use another product
430,50573,5,True,"11 8, 2017",ASBJE5XIYXTMK,B00J0GPC80,{'Style:': ' 3D Printer Filament'},Jimmy Nicholas,Always love hatchbox material. Prints perfectly every time with suggested print settings!,Five Stars,1510099200,,,hatchbox time always love print material print every suggest perfectly setting
431,401,5,False,"07 15, 2016",A1HPLO89CSQFDA,B00004RHAO,{'Number of Items:': ' 1'},bill s.,VERY GOOD,Five Stars,1468540800,,,good
432,14984,4,True,"06 29, 2014",A31ICLWQ9CSHRS,B0013HGOVS,"{'Size:': ' 100 feet, 1/16 inches Coated OD,270 pounds breaking strength'}",Al Swanson,"Bought to use for hanging my deck cover and even though it was much thinner than I expected, turns out it's quite strong.",Stronger than it looks,1404000000,,,bought much hang use quite cover though deck turn expect thinner strong even
433,36101,5,True,"04 18, 2017",A211YXVTXCSXW9,B007XRCUGK,,Dave R.,Clip it on and measure your circuit.,Good meter adjunct.,1492473600,,,clip circuit measure
