,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image,review_clean
392,43344,5,True,"08 15, 2015",A1QDRSNMFCSYM1,B0002H05BA,JeffJett,My goto set of strings. Been using them for over 20 years.,Been Using these for years,1439596800,,"{'Size:': ' Regular Light, 10-46', 'Style:': ' 10-Pack'}",,use goto year set string
393,7738,5,True,"09 17, 2012",A3SQ83YN5TLR95,B0002D08UW,MusicMan007,"I bought a set of D'Addario Helicore Cello Strings for a recently purchased second cello (which was used).  The cello, from a reputable company, came with terrible sounding strings which needed immediate replacements.  Since I wanted to compare my two cellos by equalizing the strings and using the same bow, it made sense to order Helicore strings (FYI my primary cello came with the Helicore).  As stated in other reviews for this product, the strings made a huge improvement in tone and projection on my second cello.  The ""o.k."" cello became a decent one simply by changing the strings.  I was amazed to find that the Helicore strings made that much difference.  Now, I'm really sold on the Helicore strings.  I believe it's worth spending $100 on this set.  I highly recommend it.  Perhaps, you may be wondering how the comparison of the cellos went.  My primary cello (newer but better material) easily won, but my second cello is not too far behind now.  Update (9/15/2013):  Since my earlier post above, I've purchased third cello, and as in the past, I've ordered a new set of Helicore and replaced the strings that came with the cello.  I, of course, played the cello with the original strings first, but they were not good enough for me.  The new set of Helicore made amazing difference once again.  The Helicore strings on the first and second cellos are still performing wonderfully.  I love Helicore, but I am planning to test out a different set of strings next time.  I will write a review, comparing the set with Hlicore.  Until then, happy celling!","Great Response, Tone, and Projection",1347840000,,"{'Size:': ' 4/4 Scale', 'Style:': ' Medium Tension'}",,second o.k wonderfully play much find i've come order sell equalize spending order recommend simply amazed product next cello helicore enough compare celling test third different amazing want immediate wonder go good happy earlier huge write really course one love new need original make perform improvement replacement sense primary far compare material believe company good projection use worth terrible state hlicore first post update highly time purchase perhaps fyi decent reputable still become easily recently buy review d'addario i'm since bow set two behind sound new comparison tone use past difference may change cello plan string review replace
394,121430,5,True,"12 9, 2013",AIEODQLIXCWFJ,B004QP2RGU,Luis Betancourt,"Amazing Sound Quality Out Of The Overheads Snare And Tom Mics Kick Is A Little Weak But Not Bad Nothing Eq Can't Fix I've Been Using These Primarily For Recording Thus Far And I'm Very Pleased With The Sound Quality Great Kit For A Great Price   -Luis of ""Denying The Martyr""",Great Kit Great Price,1386547200,,{'style:': ' 7-Piece Drum Pack'},,can't overhead far nothing record sound luis kick eq primarily i've great fix i'm amazing price martyr thus deny little kit please snare bad use tom mics quality weak
395,66201,5,True,"03 2, 2016",A1OGTL9EBDTK3N,B000EEL50Q,Tony,worked well thanks,Five Stars,1456876800,,,,well thanks work
396,155417,3,True,"10 1, 2014",A1TUGNW7KPHKKU,B00EPWAQS0,Arazmo,"It seemed to suck tone a little bit. I actually liked the low gain setting and I think if you use most solid state and tube amps it might improve your tone, in that it will cut out some of the high frequencies. For the price, it is a good deal.",Warms it up.,1412121600,2.0,,,cut frequency low high good set solid use gain bit price state amp improve seem little tube tone actually like might suck think deal
397,111084,4,False,"08 9, 2011",A3910GOWSANHZ2,B002GYWBJ6,Fflbrgst,"Plenty loud!  If you're playing big places, you are already mic-ing your amp, but for small clubs, this will suffice. Almost infinite number of sounds with the Line 6 amp emulation and built-in effects.  If you can't get the 'tube sound' you prefer from this amp, you are just not trying. Make sure you get one of the FBV foot pedals so that the software and preset sounds can be updated. Gave it a 4 instead of 5 because the software to update is very glitchy (see Line 6 support forums).",Great amp for most uses,1312848000,2.0,,,can't software forum get try club suffice sound loud sound make effect big sure foot update play already small number update almost preset pedal instead built-in line tube prefer amp place give fbv one infinite mic-ing see glitchy plenty support emulation
398,37651,3,True,"03 11, 2018",A1Z3SRK0CFE2L2,B0002H04NE,Matthew Ramos,"I have a 35 scale bass so I figured these strings would seem fitting. Well, I was wrong and forgot to account that my strings don't get feed through the bridge but get feed through the backside. The tapered part of the stings sit between the 1st fret and nut and causes it to buzz as seen in my photos. If you have a bass set up like mine, go with Ernie Balls.",Dont buy if you have to feed the strings through the back side of the body,1520726400,,"{'Size:': ' Light, 45-130 (5-String)', 'Style:': ' Long Scale'}","['https://images-na.ssl-images-amazon.com/images/I/71Z3RmFluFL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71sVpCVIcFL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71yV19Fq1IL._SY88.jpg']",wrong get sit photo fret bridge backside ball set mine bass feed like cause seem would taper forgot see sting fit go well part scale figure nut ernie account buzz string
399,112921,5,True,"07 15, 2015",A3A42X3LEZGN9P,B002UAF1PW,Robert L. Pendergast,Real nice pedal. I am glad I bought it.,Five Stars,1436918400,,,,nice glad real buy pedal
400,210506,3,True,"12 24, 2013",A3TIK3JTY23G2W,B00113NY9Y,Mohamed,"it is really good but you can't possibly use it for a typical hight piano. your leg won't fit under the keyboard. No way. this thing is so damn tall. Did they have to design it this way?! I don't know. If they can make a low profile one, that would be great. Otherwise, only use on stage while you are standing. Don't bother fitting it under a typical keyboard while sitting. Won't happen.",It is good but...,1387843200,,,,can't tall know low good thing hight make bother fit use great keyboard otherwise sit design possibly way typical standing leg would stage piano really profile happen fit one damn
401,63347,5,True,"02 1, 2017",A2QJ9O75KE6ZVS,B000CD1R7K,Ceelo,Works as expected.,Five Stars,1485907200,,{'Color:': ' Original Version'},,work expect
402,206309,1,True,"04 25, 2018",A2VACQSB41GETX,B0009FC93M,Bookman,"Sticky, sticky, sticky. Avoid.",Decent sound AWFUL feel,1524614400,,"{'Size:': ' Regular Light, 10-46'}",,sticky avoid
403,229724,5,True,"05 18, 2017",AUMHC6475331C,B016T96QQ2,Jaeger,THIS WAS A GIFT FOR A NEW STUDENT,THIS WAS A GIFT FOR A NEW STUDENT,1495065600,,,,new student gift
404,121483,3,True,"07 22, 2015",AXNKZLA4FO2UP,B004QXFQO2,Aaron A.,ok,Three Stars,1437523200,,"{'Size:': ' .73mm', 'Style:': ' 12 Pack'}",,ok
405,170368,4,True,"07 12, 2016",A26KS8D1HXQO26,B00KMA0R38,Dara K.,"Fantastically durable stand. Dunno what kind of keyboards the screw fasteners are supposed to fit. :/  Docking one star because, as other reviews said, the packaging is pretty minimalistic, and the heavy metal stand can break open the box from the inside as it's being shipped. Part of it was sticking out of the box when it got to my doorstep. The stand was fine though.","the packaging is pretty minimalistic, and the heavy metal stand can break ...",1468281600,,{'Size:': ' Keyboard Stand'},,kind durable minimalistic sticking fit review star packaging break fantastically pretty fastener keyboard doorstep though say box get screw metal dunno dock heavy one fine part suppose ship open inside stand
406,139453,5,True,"08 28, 2015",ACWH4WJMC5UFN,B008J7WS88,Mittentastic,"I honestly have no clue what these springs really did. I was getting so frustrated with my PRS S2 Standard 24 not staying in tune, despite having replaced the saddles with GraphTech saddles. I was this close to buying an expensive ""upgrade"" bridge before I figured, eh, let's try some new springs. So I bought and installed these springs. I like them. I went from 3 to 5 springs and still have plenty of ability to float w/ 9s on a 25"" scale guitar. Quite nice! Anyway, I don't know if there was some aspect of the setup I was missing before, or if it was all in the springs, but my guitar magically stays in tune now. For just a little bit of cash, I feel like that was well spent, don't you think? Nobody installs these springs and says their guitar got worse afterward. Mine seems better.",Made my PRS S2 stay in tune.,1440720000,2.0,,,know nice tune quite saddle like stay clue nobody try scale think expensive magically graphtech aspect spent upgrade worse seem buy afterward feel mine go ability well little really despite miss new float setup cash eh let's bit honestly get stay standard close still anyway figured plenty pr install guitar buy bridge say frustrate instal well get spring replace
407,188383,4,True,"08 4, 2016",A3N3JNTOSPN0CW,B0105GSF6E,TheWinemaker99336,"This is a fine cable. One thing I did not realize was that tweed cables have a twisting issue. It  is hard to keep them straight. Other than that it looks cool, sounds good and the price is right! Cheers!",Great cable.,1470268800,,"{'Size:': ' 20ft Straight', 'Color:': ' Blue'}",,look twist hard sound thing cable good realize cable price cool straight tweed one fine issue cheer keep right
408,133186,5,True,"03 14, 2017",A1V4A6NLIH8WG,B00646MZHK,Dan,"I used other snark tuner and they were OK, but once I got the Super Tight SN-8 I use it all the time. In fact, I just lost one at a gig, and immediately ordered another one VIA Prime two day shipping. So I was only out of using it for about one day and felt lost without it!",Must have,1489449600,,{'Size:': ' Single'},,tight day via lose snark use use super prime two tuner immediately time without get order ok one fact gig use felt another shipping
409,191333,4,True,"05 5, 2017",AZH6PTPEVVTED,B015FP52NY,C  R  Molinar,"Fast service nice product  good business transaction, I give them a thumbs up. Thanks You.",Four Stars,1493942400,,{'Color:': ' Chrome'},,give product business nice service thumbs good thanks transaction fast
410,46691,1,True,"02 14, 2017",A1ACF5CX77GJVG,B0002KZE9U,Marie,I was so excited. It came super fast but it didn't fit my stray :(,It came super fast but it didn't fit my stray,1487030400,,,,fit fast super stray excite come
411,156847,5,True,"10 12, 2016",AV05FOXQYBWP3,B00FKY3IFA,Matt,These sound amazing and balanced. Great fit as well.,Five Stars,1476230400,2.0,{'style:': ' UM Pro 30 - Discontinued Model (Smoke)'},,well great fit balance sound amazing
412,31636,5,False,"10 6, 2012",A1MUINRU4Z1UF,B0002F75K6,GG,"OK, lets get this right, it is a $99 guitar from Fender / Squire.  One person spoke of wishing it's strings were a few inches longer.  If you want that, and a normal strat 25.5 inch scale, buy a Strat.  This is for smaller hands, or a smaller person, or a youngster, or someone like I who had broken his left hand.  MIne came set up very well, but I lowered the action, adjusted intonation, which, though some reviewers disagree, was a total breeze.  I changed the strings to 10's which naturally on a short scale guitar, helped the tone.  If you can handle 11's, they would probably be even better.  If you are just starting, stick with the 9's on there.  String spacing is a little close for me, but not unhandelable.  Just remember is is scaled down in all measurements, not just scale length.  I have found it such a good guitar that I invested in new pickups that have this thing singing.  Everyone has their own taste.  There are reasons to get this guitar and there are reasons to upgrade it if you want.  All in all, for $99 you would be hard pressed to find anything better.  Every Strat I have owned has needed fret leveling.  This may need some, but for $99, who cares.  It is when you buy a $1500 guitar and then find the frets need some work that you get angry.  This also is so much easier to play then an acoustic guitar for kids just starting out.  Not saying one is better, but if I had this as a kid, I would have played much more.  It is just a fun instrument and can sound incredibly good.",One of the best bargains in a guitar out there,1349481600,58.0,"{'Size:': ' Guitar', 'Color:': ' Black'}",,disagree squire hard fret reviewer play much person hand taste find work longer strat like come kid lower say pickup inch scale need someone scale action normal everyone get intonation length upgrade invest thing fret inch reason level hand unhandelable mine acoustic adjust good found leave handle naturally ok care fun little help one play change new need right string easier own good singing probably angry want remember measurement let would youngster buy also close small even press guitar sound space kid fender short broken stick set incredibly total instrument though breeze speak wish tone well every may start anything string
413,27187,5,True,"02 4, 2014",A2I2XVSC2P5M1N,B0002E3CK4,Marc Byers,Very happy with the sound of these strings.  Provides a very meaty thick sound on 27 inch scale baritone.  Sounds great from Standard B Tuning all the way up to Standard E.,Works great,1391472000,2.0,"{'Size:': ' Baritone Light, 13-62', 'Style:': ' 1-Pack'}",,meaty sound sound inch great way tune happy provide thick standard scale baritone string
414,100275,5,True,"08 16, 2011",A2SA2R4URY0F9Z,B001ELP5WM,Ryan,"This is a great quality sustain pedal for your keyboard.  It's veru durable, I feel as though I can drop it down a flight of stairs and it won't be remotely damaged. It's also heavy so your feet won't move it as you play.  Works exactly like the pedal from a Grand Piano. Amazing.",Sustain Pedal,1313452800,,,,drop foot durable move remotely stairs great keyboard grand amaze feel like though flight sustain piano veru heavy also play damage exactly quality work pedal
415,30399,5,False,"07 28, 2014",A4OQ36MOPVNZ0,B0002F4N0Q,D. Davis,Love this thing for some of my small percussion items I use while singing. Don't have to bend down to pick up my shaker.,Love this thing for some of my small percussion items ...,1406505600,,,,thing sing pick use item bend love percussion shaker small
416,163693,5,True,"12 17, 2013",A3EH9SDPD1FGEA,B00IFHCOAE,Able,"I use this tuner to tune up my violin.  Other tuners I've tried using the vibration setting had difficulty feeling the ""E"" string vibrations thus making it hard to tune.  This tuner does an excellent job feeling and showing all 4 strings.",Good compact tuner,1387238400,,{'Package Type:': ' Standard Packaging'},,feel string tune hard setting use i've make violin vibration tuner tuner tried excellent thus difficulty use vibration show job string
417,141487,5,True,"06 22, 2015",A3MLG7EO2DTWOS,B009ALD8EA,Jesse,Better than what I thought they'd be. Great quality.,Perfect,1434931200,,,,well they'd great thought quality
418,211530,5,True,"01 5, 2015",A1BBBC5T5Q7PJQ,B001A6IGDG,Yuriko Mata,Excellent,Five Stars,1420416000,,,,excellent
419,150435,4,True,"03 17, 2015",A36KP6KBIR04A6,B00CE20R1O,gilsgarage,good enough for what I needed !,Four Stars,1426550400,,{'Color:': ' Black'},,need good enough
420,224731,5,True,"04 7, 2017",A3M3WKQYBU3PG3,B00IQCRJ9Y,Danno,Excellent deal. The kit is a great start.,Great deal.,1491523200,,,,excellent great kit deal start
421,748,4,True,"02 11, 2013",A3KGW9J394EHK2,B000068NTU,Cubilas,"These 5 foot MIDI cables are perfect for connecting your MIDI gear to one another. Solid build quality, seems very durable. Short and sweet, just what I was looking for.",Great MIDI patch cables,1360540800,,{'Size:': ' 5 Feet'},,sweet durable cable seem short solid foot build gear connect midi one another perfect quality look
422,79449,5,True,"02 19, 2017",A343OPX4N49P5O,B000VJJQUU,TinBat,Good quality construction that should hold up well in the long run. No issues noted during use so far.,Good stable connections,1487462400,,{'Size:': ' 1-Pack'},,far noted good use construction long run issue well quality hold
423,72213,4,True,"06 19, 2013",A1TJWOHR4VPLMW,B000LPNRQ8,papa diesel,"I ordered this hard shell case because Composite Acoustics does not provide a hard case for their Cargo guitars.  So the 1st case that I ordered from Amazon was everything I expected in a Gator product except this one had a dent in it.  There was no corresponding dent in the packing box it came in so I can only conclude it was shipped that way from the vendor.  I would have given the Gator case 5-stars had it not been for the dent.  So I returned that defective case through Amazon's easy return process and the new case just arrived a week later.  My CA Cargo guitar fits almost perfectly in this Gator and now enjoys the protection it deserves.  The carrying handle is extremely comfortable with it's litttle ergonomic ""middle"" buldge.  I couldn't be happier!  Here's another great hard shell case from the folks at Gator!  Thanks, Gator and MUCH Thanks again to Amazon with easy ordering/returns and especially that free shipping to Hawaii!!!","Good case, but came slightly damaged.",1371600000,,"{'Style:': ' 3/4"" Size Acoustic'}",,conclude ordering/returns hard much enjoys hawaii way extremely come protection order thanks week product ship pack folk buldge great ergonomic deserves later composite middle box handle amazon's one here's new return defective free perfectly correspond comfortable amazon vendor almost gator litttle especially carry would fit happy everything guitar provide shell easy cargo arrive except guitar case acoustic process return ca expect another dent shipping give
424,75512,4,False,"09 15, 2014",AJPGWAM7LHBLI,B000PR3JEM,Jesus M.,"cool, i like",Four Stars,1410739200,,{'Color:': ' Nickel'},,like cool
425,126294,5,True,"07 7, 2012",A2PYEOWMJZXFB8,B0058ECQ46,Carla Schroder,"The Quasar LED light throws a beautifully wide, even field of light. It was easy to install (I still hate squeeze pins. Squeeze pins must die. Screws are ever so much better). Putting the battery pack on the visor is a little weird, as it puts weight where you really don't want weight, so I might attach some longer wires and try it out on the headband. Anyway it's the best magnifier visor light and I like it a lot.",Love it!,1341619200,,{'Size:': ' 1 Pack'},,put install pin pack battery weird screw put wire much field longer best light must die weight want lead like good hate wide ever headband little really throw visor might still try anyway magnifier lot even beautifully squeeze attach easy quasar
426,211049,3,True,"11 26, 2013",A37Z81LW79DUZ8,B0016MFJCA,Trezonator,Fun but the quality of sound could be better. For this price you could pay for a real wah pedal.,Fun toy,1385424000,,,,well wah sound fun quality price real pedal could pay
427,156588,1,True,"05 17, 2016",A3P3O28MJX9GTC,B00FD21BCQ,Merkdawg,Product is nice but no customer service from Musiclily at all. Can not get any contact w/email or phone? May not exist?,No customer service from Musiclily!,1463443200,,{'Color:': ' 4Ply Vintage Tortoise Shell'},,get nice phone contact musiclily w/email customer service exist product may
428,212030,5,True,"11 11, 2016",A246DILK7NGNFG,B001FB5Z94,Livingstoner,"This is a great capo for my 30-year old 12-string Alvarez! It  holds strings firmly and is easy to move, though not on the fly. It is stylish and well-crafted as well as highly functional! Well worth the money!",Stylish & Functional!,1478822400,,{'Color:': ' Polished Nickel'},,fly stylish move worth great alvarez money old string well-crafted highly though firmly capo hold well functional easy
429,4956,4,True,"02 12, 2014",A13YQSG5KMD7XF,B0002CZST4,R.L.MILLAR,Martins have been my go to string for sometime have tried others that I like but always go back to these. I have been playing for 35years.,Good Strings,1392163200,,{'Size:': ' 1 Pack'},,string play like try sometime martin go always back others
430,227960,4,True,"12 24, 2016",A2ZVXQWG28MCVN,B00VJ7MFOW,Regular Joe,"I used this on a cheap used guitar I bought off the internet.  After removing the pickguard, I needed to put something in place of a dead space where the pickguard was - and this worked well to give it a classy look against a gun-metal black body.",I used this on a cheap used guitar I bought ...,1482537600,,{'Color:': ' MI0255'},,give internet guitar buy pickguard black use work something cheap classy look put space body gun-metal dead well need place remove
431,230282,1,True,"08 24, 2016",A33EBHZNOYVLXG,B01A89ALK6,John,"Why oh why did I not read the reviews before I bought this. This is not something you can actually play on. This is just something to practice chord shapes on. If your looking for something to play on that you can travel with, this isn't it!",Not an actual guitar,1471996800,,,,chord shape buy something review oh read practice travel play actually look
432,205696,5,True,"01 20, 2017",ANCOGPLHH9UJX,B0006NMUGI,BurninEmber,Get rid of that fly-swatter screen and use this. Fits nicely and does not fall off. Its way lighter than a bolt on screen and costs about the same. It can be removed for cleaning too. Nice accessory for a great microphone.,Toss The Fly-swatter!,1484870400,,,,fall get nice fly-swatter cost great use accessory microphone rid way nicely screen fit bolt remove lighter clean
433,139305,5,False,"10 14, 2015",AU6ZNH4ODGNJ2,B008F4URXI,dale,"I received this as a birthday gift after some intense lobbying of my wife and daughter which is why this isn't a verified purchase. This is a nice beginner electric guitar. It comes with everything you need to start playing, although I would rate the DVD as nothing more than a commercial for Fender lessons. The guitar is built offshore to Fender standards and is not very different from a more expensive strat. Maple neck bolts on to what appears to be an alder body. Stays in tune at least overnight so far. The amp is a  10 watter that takes up very little room, yet disperses loud and clear sound with plenty of controls for what it is. The amp has a 5 year Fender warranty. The cable is a quality Fender cable. The tuner is the same basic tuner that everyone supplies, just has a  Fender label on it. Good solid gig bag looks like it's actually usable. a nylon strap and 3 generic picks complete the package, which is delivered in one large box that has multiple smaller boxes in it. Well packed, but be prepared for a lot of cardboard. All in all, a very good buy for what it is.",A great buy for a ready to play guitar. Received as a gift.,1444780800,2.0,"{'Color:': ' Black', 'Style:': ' FM 10G Amp'}",,look box nice alder overnight tune maple watter usable strat like intense appear stays amp cardboard supply lesson need disperses nylon actually room expensive offshore beginner everyone least prepared nothing solid multiple different cable dvd wife although box pack little bag rate one daughter package lot quality control electric generic far loud good large birthday come commercial neck tuner purchase bolt would pick gift everything buy gig complete standard small start receive plenty strap guitar verify sound fender build play yet take warranty body basic deliver well year label clear lobbying
434,6569,5,True,"05 1, 2010",A276VKN8XCWYEP,B0002D0096,R. Sweet,"This amp is great. The only thing that could make this amp better would be if they could somehow have made it tube driven while retaining the full low-level sound. I have a Marshall tube half stack and I find myself playing the microcube much more often. Not only do I keep my hearing, but I also get more versatility. Currently the micrcube is the only amp I play in my dorm room. This amp is perfect for beginners and just as perfect for the more experienced guitar player wanting to have some quite practice time. Great amp!",MicroCube MacroSound,1272672000,2.0,{'Color:': ' black'},,player want get guitar sound stack thing hearing microcube make experienced much great find micrcube play beginner quite low-level full often good time dorm would drive marshall tube amp versatility currently retain practice could also half play perfect room somehow keep made
435,149934,5,True,"01 3, 2015",A25P50B98TB9T6,B00CAKOVQM,Rick &amp;amp; Carolyn,"Great with the Volcabass and Volcakeys in a set.  Some powered speakers are helpful since the speaker in the Volca is small.  If you like to experiment with electronic music, the Volca is a riot!  <a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Korg-VOLCAKEYS-Analog-Synth-Machine/dp/B00CAKSVTU/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Korg VOLCAKEYS - Analog Synth Machine</a> <a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Korg-VOLCABASS-Analog-Bass-Machine/dp/B00CAKQCHS/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Korg VOLCABASS - Analog Bass Machine</a> <a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Korg-VOLCABEATS-Analog-Rhythm-Machine/dp/B00CAKOVQM/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Korg VOLCABEATS - Analog Rhythm Machine</a> <a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/M-Audio-Studiophile-AV-40-Active-Studio-Monitor-Speakers/dp/B0051WAM64/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">M-Audio Studiophile AV 40 Active Studio Monitor Speakers</a>&nbsp;- to add a bigger sound <a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Belkin-Rockstar-Multi-Headphone-Splitter-Black-and-White/dp/B00F69P58M/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Belkin Rockstar Multi Headphone Splitter (Black and White)</a>&nbsp;- a very simple way to connect the output of the various units together on their way to an outboard speaker.  Use it in reverse of normal splitter function to bring the sound of the various units together. <a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Belkin-Mini-Stereo-Dubbing-3-5mm-Plug-Cable-for-Kindle-Fire-iPod-iPhone-iPad-Android-Smartphone-and-MP3-Players-6feet/dp/B0047741BG/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Belkin Mini Stereo Dubbing 3.5mm Plug Cable for Kindle Fire, iPod, iPhone, iPad, Android, Smartphone and MP3 Players -6feet</a>&nbsp;- connects Volca to the Belkin reverse-splitter.  One is needed for each Volca.",Korg VolcaBeats is my favorite; but don't tell the other two- I love them all.,1420243200,2.0,{'Style:': ' Korg Volca Beats'},,"volcabeats black dub connect use way speaker fire like speakers</a>&nbsp machine</a player ipod add electronic connects function studiophile normal headphone riot kindle reverse-splitter volcakeys analog great simple speaker cable white)</a>&nbsp bass output unit volca music stereo one need volcabass smartphone iphone belkin together monitor big rockstar studio active reverse rhythm splitter various android synth experiment mini data-hook=""product-link-linked class=""a-link-normal sound multi outboard plug bring since helpful av set ipad power small"
436,157316,5,True,"02 7, 2015",A105C374T9A12,B00FS139F4,ShelleyB,This was a gift for my twin granddaughters. They are 11 years old and they love these drums.  Their dad sneaks and plays them when they're not  home.  Good sound.,Drumming hit!,1423267200,,{'Color:': ' Metallic Red'},,sneak drum year sound granddaughter home good twin dad old play gift love they're
437,126889,4,True,"01 3, 2015",A38B6AQ6JXEZRJ,B005BSOVRY,PAL,Good quality for the money. I have used it in place of my SM57. Seems to work as good.,good value.,1420243200,,{'Size:': ' one size'},,place work quality good seem money use
438,71757,5,True,"05 14, 2015",A33DAMPX4T6K57,B000L6GD04,T. Murphy,"These are fantastic!  My Strat was pretty stable with a floating bridge, but sometimes required a quick yank up on the bar to truly bring it back to perfect pitch.  I don't use the bar on my Strat like I do on my double locking systems, so I was fine with a nice slight warble, but of course, I wanted it to stay in tune.  I installed these locking tuners and now I can divebomb away and not have any tuning issues at all.  I still use the Strat in a much gentler way, but have a much better piece of mind for its tuning stability.  They look great too!!  I'm so glad I bought them!!",I'm Now A Fan Of Locking Tuners!,1431561600,5.0,"{'Color:': ' Chrome', 'Style:': ' Right Hand'}",,slight nice away tune much use double way strat like pitch glad fine perfect gentler system great bar want tune well float course back stable quick truly lock tuner divebomb mind fantastic sometimes issue still warble buy bridge bring piece i'm require stability yank look stay instal pretty
439,13516,5,True,"09 13, 2016",A2AXPUW37S5LZI,B0002D0Q7W,turkc,using for bass amp - works great!,Five Stars,1473724800,,{'style:': ' Cardioid Dynamic Kick'},,use great work amp bass
440,62882,5,True,"01 22, 2013",A1KRGV1MXXVYLU,B000BYPJ1U,Larns,"This is a simple container that holds a ceramic-like material that absorbs water.  Let it soak, dry it off, and stick it in your case where it will slowly dry out.  As it dries, that humidity ends up somewhere - and that somewhere is, at first, your case!  It's a bit too big for my mandolin case, but I got it to fit with a little creativity.  And therefore, 5 stars for price, function, and simplicity.",Works like I want it to work,1358812800,2.0,,,let material humidity container ceramic-like case big fit simple first stick bit price absorbs therefore simplicity dry get soak dry somewhere little star hold end mandolin function water slowly creativity
441,107739,4,True,"02 22, 2013",A2VET003MCRZM2,B001WM6WNE,GaSouthpaw,"Got this for a NYE party to enhance the effect of the LED lights I have. I was pleased with the results, so it's become a regular feature during my karaoke shows, as well.",Working fine so far,1361491200,,,,regular nye karaoke show become effect enhance light lead feature result get party please well
442,180428,5,False,"07 10, 2015",A3VDSGNIS92OVZ,B00S2VVTF4,P. Hamm,"Full marks.  I find that these strings have a little more ""brightness"" than the previous strings I'd used on my fretless bass, but that's just peachy, because it's really easy to turn down the treble, but you can't get more if you don't have it. I think the unique construction of these strings makes that happen.  Too early to tell (I use the same set of strings for years and years on bass), but the strings seem pretty easily stretched in and they stay in tune. Great tone, sustain and feel.",Great Flatwound Strings,1436486400,,"{'Size:': ' Regular', 'Style:': ' 4 String'}",,can't year get brightness tune i'd use great find use construction unique set feel bass full early easily previous peachy seem sustain stretched little mark fretless make really stay that's happen tone easy think turn tell treble string pretty
443,51136,5,True,"03 13, 2016",AGX2K0FMS0IVL,B0006H92QK,AC500Driver,Nice mic. Perfect for our spoken word recordings.,Good value.,1457827200,,{'Color:': ' black'},,perfect nice word recording speak mic
444,79489,4,False,"11 24, 2016",AZ5CVBGVNQ6BK,B000VJJQUU,Jason S.,"Good cable, no problems except for a small burr on the male end that keeps getting stuck in my phantom power supply.","Good cable, no problems except for a small burr ...",1479945600,,{'Size:': ' 1-Pack'},,problem except burr power good phantom stick male cable keeps end supply get small
445,226567,4,True,"05 24, 2016",A32B8VXD7RWR5F,B00OH592RG,Amazon Customer,"Very cute, but needs more padding inside. I use microfleece kitchen towels to add padding.",Four Stars,1464048000,,{'Color:': ' Red White Blue Flowers'},,add need use kitchen padding towel inside microfleece cute
446,91993,3,True,"11 26, 2012",A2V76MI7ZKFW4A,B000ZJWZYU,Robert D. Hilton,"works good,  but hard to operate,someone that don't understand what it is will have a hard time with it. I only use the sound effects on it on a DJ board",needs more beats,1353888000,,{'style:': ' Kaossilator'},,"dj operate,someone sound hard good effect use time understand board work"
447,156660,5,True,"01 21, 2015",AWINE2LZEMOGG,B00FF908E4,Ronald P.,fit was good and good product,Five Stars,1421798400,,"{'Size:': ' 1/2""'}",,fit product good
448,153493,5,True,"11 8, 2015",A2YVW4M0WSFWLE,B00DUKP37C,Farhad A.,"amazingly clear, accurate, responsive sound.",Five Stars,1446940800,,,,amazingly accurate sound responsive clear
449,97692,5,True,"06 3, 2016",A2OQIRM83OSB6O,B0018TC3I4,F. Brown,The stand is terrific and saves space when you don't have a whole lot of room.,Good Solution,1464912000,,{'Style:': ' Double'},,lot terrific save space room whole stand
450,102596,1,True,"04 24, 2011",AJBBU53A0X84I,B001JJFR8Q,Jerry,"I registered my TASCAM Teac Professional DP-004 Portable 4-Track Digital Pocketstudio April 8th, but still can't figure out how to use it.  I honestly don't know if the unit is any good or not, because I still can't get past playing their demo.  The instruction manual is SO BAD, that it is incomprehensible!",Too complicated to use.,1303603200,3.0,,,can't know pocketstudio get manual instruction good demo april incomprehensible teac register use play digital tascam honestly bad past figure still professional portable unit
451,83296,3,True,"08 20, 2015",AZZZG8PGB1FS0,B000ZMYRJS,Michael W. Cho,Not really that convenient to use.,Three Stars,1440028800,,,,use convenient really
452,116335,2,True,"12 12, 2010",A187DJZKT1W2HA,B003F1PRFO,Sam English,"Purchased this as a supplement for my 100+ years old acoustic instrument b/c I was interested in the electric sound. I found that my  acoustic instrument with a good quality pickup and Crate Amp performed more like an electric than did the electric. Disappointed with SOAAP's ""no exceptions"" return policy with 25% RESTOCKING fee. Don't purchase this unless you intend to keep it without exception.",Marginal,1292112000,8.0,"{'Size:': ' full-size', 'Color:': ' mahogany'}",,year perform sound intend exception good soaap's disappoint acoustic old like exception interested instrument without purchase purchase find pickup policy return amp crate restock fee supplement b/c quality keep unless electric
