,Unnamed: 0,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image,review_clean
929,430948,4,,True,"07 28, 2013",A3FZ3OKG478YJ8,B003RZELFA,,Jbwathen,"It's not bad, a lot of fun trying to solve it and figure out what side goes where without the centers. Almost the same concept as the 4x4 where you make the centers and they have to be on the right side or the cube messes up. It turns pretty rough and gets caught sometimes. But It spins usually okay.",This cube is okay....,1374969600,,try rough caught side go make pretty solve almost okay without mess fun sometimes center bad cube turn figure spin usually get lot concept right
930,1081864,5,,True,"05 1, 2015",AV9Z6MW04PRR2,B00KU12UMU,,Mom of 3 Girls,my kid saw these on youtube - loves them!,cute! (they have no mouths though... creepy???),1430438400,,kid love saw youtube
931,47694,2,,True,"03 12, 2013",A6N4ODILF9NVT,B00008ZCDO,"{'Size:': ' None', 'Color:': ' Multicolor'}",Wendy Marsh,This came it quite a beat up box and there aren't enough supplies in it to do all of the experiments.  I had to make a few alterations.,Science Kit,1363046400,,enough make alteration quite come box experiment supply beat
932,819496,5,28.0,False,"10 9, 2013",A167KPMW1NBZJW,B00CTUGP6W,,Joey&#039;s Girl,"If you are a fan of Angry Birds, you absolutely MUST have this set. It is so adorable! It has 5 of the most popular birds and 3 piggies. The birds all have a soft/rubbery exterior to them which is awesome for safety and durability since you can launch them with the included catapult (that you build). This set has several little scenarios that you can build day by day, and thankfully the catapult is the first build, so you will be ready for the fun immediately. The instructions are simple, clear, and easy to follow, though there is not a LOT of heavy building here (which makes this good for all ages & levels of experience!). I would not recommend this for very young children though (under 5), because it has some tiny parts. But I love the vast array of treasures in here. Forgive me for spoiling the advent aspect of it, but this set includes not only the 5 birds and 3 piggies, but also a few Christmas presents you can build, the rolling wooden contraption that you blow apart in the game (you build that too, and it has wheels!), it also has a little TNT box (does not explode, thankfully!), some bells (molded, not chiming), Santa hats, a ham, an apple, 2 candy canes (one red/white, one green/white), a golden egg, a white egg, and several K'Nex parts including Lego-style bricks of a variety of colors, my favorite being the transparent blue ones that resemble ice, and white ones that resemble snow, staying consistent with this winter theme! This set also includes a generous size build of a Christmas tree that you can use the included stickers on to make it look like it has ornaments & various decorations on it. As you open each door for these treasures on this calendar, the flap/door has instructions for building, and two of the builds are large enough that they included a sheet instead to explain the build. I'd suggest when you are done with this calendar to cut off the flaps with instructions and just tuck them in a bag with the loose parts for this set so it can be enjoyed year-round. All in all, I love love love this set. I think it is the cutest thing I have seen in a long time and it is an absolute delight for Angry Birds fans such as myself. I'm sure this will be treasured by both young and old, and would likely make an excellent collector's item as well. I very strongly recommend it! :)",A Treasure For Angry Birds Fans!,1381276800,,sheet apple launch treasure santa door build durability resemble use green/white wheel scenarios spoil like immediately theme tnt candy recommend collector's delight hat think one age open young cane apart child consistent aspect follow vast generous strongly several favorite thing enough i'd blow transparent build contraption sure absolute simple ham color must fan calendar golden catapult size long exterior box egg mold fun little flap see advent suggest bag year-round include one love lot popular bird snow flap/door cut likely good instruction chime large tree roll first array ready angry decoration adorable variety safety time would various part white blue stay item level brick winter forgive fan also game red/white k'nex explain easy day tuck ice explode ornament make experience christmas build i'm since enjoy set present two awesome cutest old instead wooden though include include look excellent piggy make tiny bell lego-style heavy sticker treasure well thankfully do loose absolutely clear soft/rubbery
933,714668,1,10.0,False,"01 3, 2015",A1P1B1FEJ64EHT,B00AQGUWJW,,Ben,"JUNK!!!  I didn't buy mine on Amazon but from a retail store.  It worked great for the first 4 runs or so on Christmas day with my son.  Then the controller would link to the copter but it would do nothing more to sync up.  I emailed World Tech Toys explaining to their customer service about the exact issues we were having...because in the box it said Do not return to the store to contact them.  A few days later I got a response saying I had to email their Tech / Refurb department with the issues.  I sent them the same exact message and heard nothing back.  I sent another message to that same email just incase and still haven't heard anything.  For the price I paid I expected a little longer lasting toy, and a lot better customer service when it was not even used for an entire day.  I think I will steer clear of products from this manufacturer in the future.","Junk for the price, horrible customer service from the company.",1420243200,,having...because email product explain contact long customer say service say toy heard world think email sync tech nothing great run later mine manufacturer well box little entire lot back future junk exact work used day amazon first price get would message issue buy response link still last even controller copter day send christmas refurb department steer son retail return pay expect another incase toy anything clear store
934,370066,5,,True,"01 9, 2018",A3PCGLL09OQ8RT,B00270D4HW,,KE,"Large size, solid (not hollow). My toddler loves looking at them with his magnifying glass.",Five Stars,1515456000,,size love solid magnify toddler look hollow glass large
935,364844,4,,True,"01 27, 2015",A3MHV9XHSMJCZZ,B00200JX3S,,E.Walker,Bought as a Christmas gift for an adult T-Rex lover. It was a big hit!,Four Stars,1422316800,,big christmas adult t-rex buy gift hit lover
936,112767,5,,True,"12 4, 2016",A6MKV0DYI67R8,B000GKUAUY,"{'Size:': ' Small', 'Color:': ' As Shown', 'Product Packaging:': ' Standard Packaging'}",Dalia,as expected,Five Stars,1480809600,,expect
937,226149,4,,True,"01 4, 2018",A3KL70NFJXG2NH,B0015H1A3S,,(A regular) Amazon Customer,"Easy, simple, and fun",Fun for the family,1515024000,,fun simple easy
938,31587,5,,True,"11 30, 2015",A2E2ERR8W3FRGY,B00005850H,,S. Tung,"Not the clearest assembly instructions but once we got it together, my toddler loved it. He started off pushing it as he learned to walk, then eventually was able to scoot himself forward and backwards. Now, he likes to throw it around and it has held up really well to his abuse.",Fun,1448841600,,hold able forward like eventually instruction together assembly toddler around loved get learn really abuse scoot start push well throw backwards walk clear
939,363069,4,,True,"08 19, 2014",A3AI85EGJY9SK5,B001WAJVZM,{'Format:': ' Baby Product'},Nashville mom,"Great spout cover, easy to put on and my daughter loves the whale.",Four Stars,1408406400,,spout cover great daughter love whale put easy
940,457209,5,,True,"02 3, 2015",A2U7CH7HXFGX6C,B004C7MEWY,{'Style:': ' Standard'},OKOMISTRZ,Hi. amazing product. I would recommend it to anyone.,amazing product. I would recommend it to anyone,1422921600,,product would recommend amazing hi anyone
941,1120333,5,,True,"06 20, 2016",A3IOPGBO08I6IN,B00MGVC3VU,,ioptsn,great...,Five Stars,1466380800,,great
942,993751,1,,True,"08 7, 2015",A9DCP5B1YTHU0,B00ILA6YMO,,Matthew Thompson,small,One Star,1438905600,,small
943,240997,4,2.0,False,"03 28, 2009",A2Y04V44ZN2806,B0017QABEQ,,JLF,"We were desperate.  We needed a noodle to cut and help install our carseats.  You can get them at Target for 1/3 the price.. but in winter we had not choice.  Its a noodle, what more can you say",its a noodle,1238198400,,cut install get choice desperate target carseats price help noodle winter say need
944,443866,5,42.0,True,"08 26, 2014",A3JSOG7YNNPORW,B0043KJW5M,,K. Garfield,"My wife loves this game.  Perhaps because she won every time she played until just recently.  And who beat her?  Me!  Ill give you her tips when I tell you what to do since I employed them to secure victory, and she tried something different.  Let that be a lesson to you: never branch out.  Never try anything new, or you will suffer.  This is a drafting game.  I hesitate to tell you this since you might take your reading business elsewhere, but I only call it a drafting game because Ive heard others call it that and they sounded real authoritative, so I believed them, and as I explain youll say, of course its a drafting game- you dolt.  Anyway, this game gets me groaning at my own choices early in the game and I keep groaning throughout the game.  But don't get me wrong, I love playing the game and am thrilled when someone accepts my invite to play.  Game Play You get 7 small double-sided gorgeously illustrated boards that you use to track completion of your wonder.  There are three decks of similarly illustrated cards (one for each age.)  Youve got to fish out the cards that aren't needed for the number of players fewer than sever that are playing.  At the beginning of each age you deal out all the cards.  Each person selects a card from their hand to play then passes their hand to their neighbor.  You keep selecting (I mean, drafting) one from a new hand each round until there are only two left in the hand and the last one get discarded.  Do this twice again and the game is over.  Theres three things you can do with the drafted card:   Keep the card for yourself- if you can pay the cost- some are free- you play the card in front of you- these usually help you score points one way or another.   Discard it for money- an especially good idea if you are poor and its costing you and the card you discard is one your neighbor would like   Build a stage of your wonder- that small board in front of you has spaces for cards to slide under them that represent a stage of your wonder youve completed.  The cost you have to pay is on the board (ignore the cost on the card- try to use one your neighbor would like.)  Speaking of neighbors, it matters who you are next to.  If you don't have a resource needed to pay the cost of a card?  If you have some money, you can buy from your neighbor- and buying their doesnt keep them from using it themselves- they want you to use there because they get your money.  But you can only buy from your immediate neighbors (player on either side of you.)  Also, some of the cards give you military presence.  I use that word because you never march troops anywhere, but you get points at the end of each age if your military is more intimidating than your neighbors.  So the war-monger across the table that doesnt matter so long as you have buffer states between you.  While this strategy wasn't sound for France in World War II, it is in this game I think thats because the maker is French.  I hate to tell you what to do but My wife pointed out to- and I always listen when she points things out- that resources are available in the first two ages- these are what you use to pay the cost of cards or phases of your wonder (Incidentally, Ive never seen my wife develop any stage of her wonder.) You will kick yourself if you don't have resources to buy things late in the second and throughout third age.  The Third age could profitably be focused on getting cards that get you the most points.  Its something you can do in your head.  Hrmmm this one is worth 6 to me and that one is worth 9.  My downfall is I think , Yeah but, even though this one is only worth one, if I got another it would be worth 7!  Think Kyle, two cards to get 7 points, one card to get 6, maybe that second card will also get you 6.  Oh yeah, good call.  Theme Personally, I don't get pulled into the theme of cracking the whips that would be required to erect my wonder, despite the eye-candy artwork.  I don't even get pulled into the idea that Im making a barracks or a laboratory, all Im concerned about is the count of symbols at the top of the card.  Im very concerned about the symbols.  Balance This game the score isn't tracked through the game, though you could get a good idea about someones score by looking over their board long enough- and be annoying to the rest of the players because it takes some doing.  All that to say that you don't have an exact idea of who is winning throughout the game.  You know your neighbor is a war-monger, but you know your scientific cards can answer the points they are racking up if only you could get one more tablet!  All that to say, My wife, who nearly always wins, never felt like she was going to until everything was counted up.  Also curious about the game is resource management as it relates to balance.  While it would sure be nice to have enough resources to build some of the buildings in the last age, most are tremendously costly and you can make up for your national economies grand deficiencies not only by buying from your neighbor, but there are free upgrade paths as well.  Say you get a altar in the first age, you can get the temple in the second age for free!  Each card tells you what cards shortcut the cost of it, and what costs it will shortcut for you in the future.  Interaction Interaction is medium.  I say that because I don't think the Everyone chosen a card? counts, but maybe I need to think of introverts taking baby steps.  Towards the end of each age- leading up to the military comparison- accusations of war mongering escalate.  But I do more talking to myself and occasional barb to the person next to me taking the cards I wanted.  Sometimes I tell someone to use a science card my wife wants before they pass her the hand, but I face swift retribution.  Learning Curve Medium.  I say that because of the multiple ways of scoring points.  Until you finish and score a game it could be difficult to conceptualize how your choices will affect the score at the end.  These leads to me lamenting, Ooooh, I see that I could have won the game. How could I have been so careless?  To which my wife compassionately responds, Hindsight is always twenty/twenty.  Downtime Downtime is nominal because everyone takes turns at the same time.  The downtime happens when the person youd never take to Baskin Robins cant choose between the 8 to 2 cards in his/her hand.  I guess you deserve a little down time if you invite them to play this game with you.  Speaking of baby steps, the indecisive will never get better if they don't practice, so if you invite them, my hats off to you, but in the long run, the clerk as Baskin Robbins may thank you.  Otherwise, its a very fast moving game.  I have watched it be very difficult for someone with a 6 year old try to help them play.  That was brutal.  And don't be passing a partial hand even though you know you don't want to choose those cards.  Talk about a mess to try to straighten out.  Whats not to Like? Im a prude.  I confess.  And I took a permanent marker to a couple of the cards.  There was some of that going on in the Expansion too.  But otherwise, I really like this game.  Collateral Endorsement I have not tried to break this out for my kids.  I want to keep the cards nice.  I have been training them with other card games though.  My little two year old now waits for the dealer to be done before she picks up her hand, but I digress.  I did take this on vacation with me and was playing in the hotel lobby and a complete stranger asked if they could play.  Something about the game caught their eye, and who can blame them?  One other thought Its taken me some time to decide why Im so bad at this game.  No, it cant be because so many of my opponents are superior to me, it just cant!  I think it has to do with not being able to see the whole picture.  That is to say, I do very well playing Puerto Rico because I can see all the available options for each player and can guess what I would do if I were in their shoes and can make plans accordingly.  In this game, I see only one hand at a time.  I cant see one of my neighbors hand and know, oh, they are going to get that military card.  Or, maybe this game Ill let the science cards go since so many are going to ge gobbled up before I ever see them.  This is not a complaint, just an observation of how the mechanics work.",Reign of a Queen Ends,1409011200,,player barb maybe troop focus theme ever hesitate player select round dolt hear try invite last dealer get point upgrade many plan discard buying sure make different doesnt oh learn superior ive artwork partial stage im puerto mechanic really profitably picture point prude despite beat business tell annoy table pass exact let confess observation couple complete across hotel incidentally hrmmm would everything downfall bad choice lead vacation difficult sound idea endorsement choose swift draft either robin presence compassionately whip anywhere two mean believe board thrill eye happens someones nominal resource go year do lament every may deck small give count know score card baby economy person introvert think ooooh blame intimidate like mess board maker way practice could lesson turn take usually might branch guess matter medium cost watch listen tablet everyone relate affect robbins brutal tremendously conceptualize deserve curve authoritative retribution ask money marker well long whats sever see finish french one personally love completion track new future accept whole altar cost permanent draft similarly worth first score help time hate call discard select top buy game also felt talk anyway see count accordingly explain gorgeously secure building catch side choose tip build play represent pas since require old try though run take comparison slide use always three deficiency ignore elsewhere youll stranger second nice kyle play cost hand use yeah head work digress break ge symbol neighbor need groan think scientific others youve lead next war want poor enough tell take wonder third war-monger want responds leave word strategy nearly little thing course face win deal illustrate wrong temple train able free curious good take talk france game early cant perhaps get sometimes win pulled thank front eye-candy step fast concern recently occasional kid make begin move ill rack management lobby throughout well barrack say another get pass monger look march buffer fish age track collateral reading option way science space complaint youd pay someone wait count world hat state age opponent laboratory towards expansion erect kick phase something multiple national twenty/twenty take real downtime immediate wife baskin shoe few escalate play clerk balance need accusation thats answer shortcut ii develop go employed twice card otherwise sound crack number want interaction love there especially military pick resource hindsight speak complete path even matter rest double-sided careless gobble never costly grand rico straighten end suffer available decide get victory neighbor late anything keep his/her indecisive
945,1582629,5,,True,"02 5, 2018",A1NJ7AEB67UY5M,B000PQTNW0,,Dana,Grandson of 4 years loved it. He is  a big Packer fan!,Grandson Loved it!,1517788800,,love big year fan packer grandson
946,1547176,5,,True,"01 8, 2017",A2QH3YDEDR7MIB,B01FJVY596,,RLR,My kids love this watch. Ordered a second one for my next kid and they are obsessed with it.,My kids love this watch,1483833600,,one kid second love obsess ordered kid next watch
947,1258406,5,,True,"03 9, 2016",A26SJA6IDVR2RJ,B00TL8ULJW,,Lil D,"Got it on amazon deal, what a cute mixer truck! Bigger than i expected and its a good size and looks durable. I have good experience with all green toys I bought or received so far.",Bigger than i expected and its a good size and looks durable,1457481600,,look far durable good buy experience amazon big size get mixer toy expect green truck deal receive cute
948,926085,5,,True,"11 4, 2016",A350EUK7OSUJH9,B00GA1X2TY,"{'Size:': ' 17 inch', 'Color:': ' Blue With Bluesails'}",Tom De Grazia,gift for kid,Five Stars,1478217600,,gift kid
949,315382,1,,True,"01 15, 2013",A3JK1K04O5LZM9,B001BR0P6A,{'Size:': ' 1-Pack'},Allison R. Danielson,Really a piece of junk and I am not one to write a bad review...ever.  The lock literally fell off the box.,Fell apart instantly,1358208000,,piece box write really lock bad one literally review...ever junk fell
950,1660130,3,,False,"03 27, 2014",A14E7LZASLSX36,B008MJ62PI,,FlowerGirl16,"I'd actually give this game 3.5 stars.  My kids are 9 and 10 and probably at the oldest age for kids to enjoy.  In fact, the funniest part of them game for them, was seeing their parents make fools of themselves.  Pros:  The rules of the game are flexible and you do a lot of laughing together as a family.  You can play for a little while or a long time, making it a good choice for younger kids who may not have long attention spans.  It encourages creativity and humor and isn't a competitive game (no arguing or hurt feelings). Cons:  There is no winner in this game, which is great for younger kids but may not sit well for older, more competitive players.  Or husbands.  The game comes with a clown nose to wear when it's your turn, but this is uncomfortable and pointless.  There are bracelets as part of the game, but they only fit the kids.  We found ourselves wishing there were more reward chips too.  In all, I'd say this is a good game for younger kids who need to get some giggles out and be goofy, but older kids may not find it engaging for very long.  Two or three stars for ages 9 and up, 4 stars for the younger ones.",Don't Make Me Laugh,1395878400,,give age husband find hurt goofy enjoy feeling player need actually one age creativity rule wear encourages get pro i'd con engage great make long found star little nose fact play part lot turn bracelet clown good probably together fit come fools time argue reward game pointless attention humor young chip winner sit kid make span parent choice two old funniest wish well say uncomfortable flexible three see may laugh older competitive family giggle
951,127145,5,,True,"02 3, 2015",A1CV7E9Z6RZDS,B000I7ZHO4,,S. Teal,BIG hit!,Five Stars,1422921600,,big hit
952,1507948,5,,True,"01 19, 2017",A1F4WTQH1KVL5Z,B01CEFE5WW,,Patricia,great toy,Five Stars,1484784000,,toy great
953,437387,5,,False,"12 28, 2016",A2QHYK8P6VP611,B003Y9ZUHM,{'Color:': ' Natural Wood'},CDK,My 4 year old grandson loves them. He has been playing with them for hours. . .great for his imagination!,Great for imagination!,1482883200,,year love great imagination playing hour grandson old
954,1442437,5,,True,"12 22, 2015",A1XFVBURMHWFS6,B0188YEO4W,,J. Donald,Fun.  my babies loved it.,Fun. my babies loved it,1450742400,,love fun baby
955,629803,5,2.0,True,"05 29, 2013",A2V3ZGU5MI8AX3,B007JWWTF6,,Shoe lover,"This is a very well made set of farm toys.  I have 4 grandkids and they are hard on toys.  I just purchased this set for my granddaughter and it appears it will hold up to their ""roughness"" with toys.  The pieces are wood and are very well made not flimsy at all.  The colors are nice and vibrant and all the pieces fit back into the house so it can be shut to carry with you or just ut away when not being played with.",Cute farm set,1369785600,,wood nice away hard house grandkids play granddaughter fit color set purchase appear farm shut ut flimsy toy well roughness piece back carry vibrant make hold
956,791220,4,3.0,True,"09 19, 2016",AOWZ43HHJ66P7,B00CEV9GEO,{'Style:': ' Paw Patrol'},Finkster,"Our 4 year old loves Paw Patrol, so it's a great buy for him for camping. Not the best material, but for the price, it's great and gets him excited about camping and sleepovers.",so it's a great buy for him for camping,1474243200,,patrol camp paw material great sleepover price best excite old love buy year get
957,1375987,5,2.0,True,"05 23, 2016",A393W6KK53S430,B013CNKVD2,{'Color:': ' Football'},Punk92,Gave to my step mom for christmas. It was a nice nostalgic gift.,It was a nice nostalgic gift,1463961600,,mom christmas nice nostalgic step gift give
958,312583,5,,True,"01 16, 2015",A3J5O075V4T0LF,B001B2TZV6,,Pat,Just like when I was a kid. My daughter's face was priceless when the fluid disappeared. :),Five Stars,1421366400,,kid face priceless disappear daughter's fluid like
959,1473908,5,,True,"12 28, 2016",A12YIEQ0NL7EZM,B01AROP8PK,{'Style:': ' Jackhammer Bob'},Amazon Customer,Very good quality!,Five Stars,1482883200,,quality good
960,13210,5,,True,"01 24, 2016",A12WY2C1TJMV4U,B00000IZC9,,Suzanne,"Great game, my 5 year old likes this.",Five Stars,1453593600,,year game great like old
961,1071146,5,3.0,True,"12 28, 2015",A11CHG3LA4B8J3,B00KGFI61E,,ruditooty,A gift for someone who recently lost a loved one - she talked about how puzzles helped her fill the time.  This puzzle was particularly lovely with the Doors of the World.  She was thrilled when she received it.,"Loved ""Doors on the World""",1451260800,,puzzle recently lose fill talk lovely door love time thrill particularly gift help one puzzle someone world receive
962,97245,5,,True,"01 6, 2012",A1V30UQX55ZGF6,B000EOIFKY,,Amazon Customer,I bought 2 of these puzzles for my nephews for Christmas!  They are so cute I'm planning to buy one for my own son too! I just love the super cute chunky pieces!,SO CUTE !!!,1325808000,,chunky buy nephew christmas i'm super son buy one puzzle love piece plan cute
963,1164934,5,,True,"02 15, 2016",A3PFCCLOUJDARB,B00NVIK1PM,,Tokyo Claudia,My grandsons love creating these Mixels!,Five Stars,1455494400,,love create grandson mixels
964,1689814,5,,True,"07 5, 2015",A2UHTO88Q9YK3J,B00CUWXJ7C,,Edison Braga,Excelente,Five Stars,1436054400,,excelente
965,1216190,5,,True,"05 26, 2016",AN3QQSMSA80DR,B00RD47IG0,,Viv,This really helps reduce spills/mess when eating on bed/sofa. My almost 2 year old toddler really likes it. It is light enough for him to move it himself and it is easy to clean.,Cowabunga!,1464220800,,spills/mess help move enough like bed/sofa reduce toddler clean light almost old eating really year easy
966,333391,3,2.0,False,"12 15, 2009",A2M443O35XI7EC,B001JD8H2A,,Cybil M.,"Okay, this set is cute but my son who is 3 1/2 (within the recommended age) cannot fully operate this set on his own.  He wants to play with this by himself but winds up frustrated.  The head on the monkey requires a strong force to push the play doh out, as well as the tiki head.  He can't keep the ball of play doh between the monkey's hand and push down his tail at the same time either.  This would be better for 5-6 years old minimum.  Overall, it's a cute design but not completely user friendly for toddlers.  (unless you are their to help at all times and your kid allows you to help!).",not my favorite,1260835200,,age hand head kid ball require completely tail time cute can't want within recommend force toddler well friendly play push operate design cannot fully help time wind tiki would doh user year either monkey set overall old minimum okay son allow frustrate well monkey's strong keep unless
967,34285,5,,True,"02 13, 2017",A24XJLTGDE5TUP,B00005JG3Y,{'Format:': ' Toy'},KalEl28,Fun game to play with the family.  Brings back classic game and is a treat to share this with the kids.,Wonderful Classic Game,1486944000,,game play fun back kid treat family classic brings share
968,1188374,5,,True,"10 27, 2015",A3ITVE2X4FDKYS,B00P4D37IA,,Arjan Dominicus,Very nice,Five Stars,1445904000,,nice
969,453338,5,,True,"10 27, 2016",AF2MIMI2G8Q8A,B004AHMCMI,{'Color:': ' Blue'},Cindy,There will be joy in the giving of this gift.,Five Stars,1477526400,,give gift joy
970,1734138,4,,True,"07 5, 2017",A23DURGFA9PA0G,B00K6EYJMK,,Kat,"My nephew really enjoyed this, we got it for him as a gift he's 8. I feel the pieces where a little on the cheap side. the plastic was thin. However it works as it says it will work and nothing has broken yet.","My nephew really enjoyed this, we got it for him as a ...",1499212800,,nothing plastic nephew side say broken work enjoy feel cheap thin yet get however little really gift piece work he's
971,1702046,5,,True,"06 30, 2018",AMJV6Y7LLDP7S,B00F0UAI2U,,Joy L. Huckestein,It was a gift for our granddaughter and she loves it.,Five Stars,1530316800,,granddaughter love gift
972,1306498,5,,True,"03 22, 2016",AK7SKYSBFJR8K,B00W4XHF3G,,Carol A Brearley,"Although one of the Petri dishes were a dud, this is an excellent kit for home experiments and it even comes with instructions to obtain a free eBook to go along with it. There are clear instructions on how to use this kit (keep in mind you need access to an incubation chamber or will need to make one yourself which is really easy) and the items come tightly packed in bubble wrap so they will not get damaged during transport.",Fun and Easy to Use,1458604800,,ebook bubble get free home make instruction chamber use access dud come item petri obtain tightly along although excellent mind experiment pack really kit dish go one come need wrap damage easy even keep clear transport incubation
973,658810,3,3.0,True,"06 18, 2013",A3PYJGC8VA9EF5,B008X9UGXG,,Gen X Dad,"Poorly designed and overpriced.  However, my 7 year old loves it and that's all that matters.  I'd order another one if the price was lower because it looks cool and makes for fun battle reenactments.",Unsturdy,1371513600,,look reenactment i'd poorly design price cool old love order however fun make that's overprice one year another matter low battle
974,1039919,3,,True,"12 29, 2014",AEBN36DO76OMP,B00J6BJ2VM,,Andrea Cull,Wish he was a bit bigger.,Three Stars,1419811200,,big bit wish
975,815259,5,,True,"05 4, 2015",A1LM8ZI9KVS83O,B00CQKCOBA,,S.liz,Very well done,Five Stars,1430697600,,well do
976,1225208,5,4.0,True,"09 14, 2014",A3I5NMVKVNVHGT,B00S1I4P1S,,K. McNett,"I love my Spray Pal!  I'm all for supporting a small business, especially for a product made in the USA.  Keep that in mind when you consider cost.  I bought it while I was pregnant with our third baby who would be Cloth diapers from birth.  After seeing it online, I was convinced I needed it.  My husband always hated the overspray on the toilet and floor when spraying out diapers from our 2nd child, and even just one pair of toddler underwear with poop in it from our first child (who took forever to potty train) would have made this worthwhile to me!!!! I sprayed out the first diaper cover with meconium on it when we came home from the hospital with baby #3, but after that passed we didn't really use it for 6 months because she is breastfed and wasn't on solids.  Now she is 10 months and eats a variety of solids in addition to breastmilk and the Spray Pal is a necessary part of our cloth diapering routine!  I store it in a big orange 5 gallon bucket from the local orange home improvement store that I covered in pretty contact paper. I leave it snapped open because it is ready when I need it and I use rubber gloves to put the dirty diaper in the clip.  I have not had the chance lately to clean it but when it sits in the toilet it does get in the dirty water on the inside and outside, so you either need to clean it very well or have a good storage space where you can put a dirty drippy wet spray pal. My husband left a diaper hanging in it standing up in the bucket and the plastic warped a bit from the weight.  It seems to work just fine anyway.  Nice strong clip and snaps.  Well made.  Is there really any *perfect* way to deal with poop anyway?  For what it is, it is great and I recommend it highly.  We use it every day and will continue to use it until our youngest is potty trained.  Even after it may come in handy time to time too.  (Can we say vomit clean up?!)","love it, worth the money to me",1410652800,,diaper hat local nice plastic contact baby chance breastfed storage use work dirty rubber way wet come stand spray cloth recommend space handy come need fine poop pal product perfect cost open train pregnant clip get meconium drippy young seem big addition great diaper cover third solid underwear clean train routine lately leave potty put floor birth really pair one glove love part business need make deal improvement snap spray forever spray home consider good take online child outside pass toddler first ready bit weight usa variety month warp highly time mind diapering especially bucket would snap paper gallon anyway overspray even necessary water convince leave inside husband day eat hospital buy toilet either vomit store hang i'm continue support orange cover worthwhile sits well always say strong see breastmilk every may keep small pretty
977,1522112,5,,True,"12 29, 2016",AZBB36M9S657P,B01CVGV7GG,,jeanie k,"My 7 year old grand daughter (and I suspect her mom also,) put this together and had fun.  I got to see the finished picture of it and was amazed how intricate some of the things were.  It delivered on the fun and introducing her to Advent calendars.",A fun Advent calendar for grand daughter,1482969600,,intricate introduce together grand suspect old finish mom get put fun thing advent deliver picture calendar year daughter also amaze see
978,943420,2,,False,"05 2, 2014",A3TMBYDFP1B9DM,B00GXM6HVK,,Nicole,"The car concept was fun for me and my 5 year old to put together.  We had never put any of the Knex kits together so both my son and I were excited to have a new project.  The instructions actually took a little getting use to but after we understood I liked them so much better than the Lego instructions.  (Everything is light/gray except the pieces you are putting together.)  This did become a challenge though when you had a gray piece to add, we had actually missed it in the instructions and had to go back, which is common anyway in building detailed pieces.  The low score rating is actually for the Knex pieces themselves.  When we got half way through the project it became very unstable.  The pieces didn't fit tightly and the project often fell a part.  We actually put it away at one point because we were both getting frustrated that the piece kept coming a part (which was often done by me, the adult and not the 5 year old).  I probably will stick to Lego's brand unless a kit comes up with Knex that looks exciting.",This one fell short,1398988800,,light/gray look away score much use way excite adult project add half actually concept fell build well fun put little brand lego one like part new back understood lego's point low detail take instruction probably together fit become come tightly knex common get unstable excite everything challenge anyway miss become kept except put gray rating never piece car stick often old come though son frustrate kit kit go year get do piece unless
979,1150117,5,,True,"05 13, 2017",A2G99M2OFQM99B,B00NHPGW0M,,Angie White,"My preschool kiddos love these animals! I love that they are chunky and easy for little hands to hold. They go perfectly with the barn I bought as well. Highly recommend! An old Fisher-Price barn with plain plastic animals was left in the preschool when I got there, and the kids play with both. These toys are really meant to last, so I anticipate lots of use from them!",Excellent,1494633600,,barn fisher-price chunky anticipate plain plastic kid buy preschool perfectly use hand old meant highly leave get recommend little lot kiddos really toys go well play animal love hold easy last
980,998791,5,,True,"03 9, 2016",A22DOQSFYM66P6,B00IOST0RY,,The Barkers,My daughter can't play with her Anna enough! She loves setting up her doll in the provided wooden block and changing her clothes for hours. It's so enjoyable to watch my 2 year old playing with an old school non electronic toy. I try to limit screen time and this has been a great way to accomplish this without the topical toddler tantrum lol,hours of old school fun!!!!,1457481600,,can't enjoyable enough set provide limit great play topical toddler way block school old anna watch screen time love wooden without clothes doll hour lol daughter play year electronic try toy accomplish tantrum change non
981,411550,5,2.0,True,"04 13, 2017",A2INDYKWOXDYAX,B0038ANS8U,{'Color:': ' Blue'},mkcm108,"I got this as a Christmas present for my almost  2-year-old. I was concerned when it arrived that it was too small. It was a little time consuming but not hard to put together, and my daughter and her four year old brother play with it EVERY day! It is loved. It is cool. It goes extremely well wit the learning resources food sets. I especially recommend their cupcakes and shape sorter cookie sheet. They fit perfectly in the oven and are my kids favorite. This kitchen doesn't take up much space but it has everything you want in a pretend kitchen! I highly recommend it!","Small footprint, BIG fun!",1492041600,,sheet hard go much extremely loved recommend space four oven favorite shape take learning put little food set daughter play sorter pretend consume perfectly together fit kitchen want almost cool time highly brother especially get present resource everything arrive day concerned kid cupcake christmas old well year cookie wit every small
982,1388720,4,,True,"05 26, 2016",A2EHL7VWFCAEW7,B014AHKQD4,,A. Wapcaplet,Better looking than the pricier DC Collectibles version.,Very good!,1464220800,,well look pricy version dc collectible
983,750788,5,,True,"12 9, 2013",A17JH2FXPJYX94,B00BKPBSSW,,Rosann Cunningham,"I bought these for my daughters 5th birthday party. It was a ballerina birthday party. I was pleasantly surprised by how pretty these are. They aren't super full tutus, but they are really very pretty for the price.",Very pretty and served the purpose.,1386547200,,surprised ballerina buy birthday super pleasantly price full party really daughter tutus pretty
