,Unnamed: 0,overall,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,image,review_clean
143,639632,4,,True,"11 7, 2017",A1049GMHDKQLL9,B00YT82KAC,AL24,This is a solid little rake that works well for my almost 4 year old.,Four Stars,1510012800,{'Style:': ' Kids Leaf Rake'},,well year solid old rake little work almost
144,782537,5,,True,"06 6, 2018",A3DSR8U51CUJTD,B00P71A7L4,John Crews,Excellent product.,Five Stars,1528243200,,,product excellent
145,669604,4,,False,"06 8, 2016",A2507ZYWGMY9BK,B016MNP0BW,Gcat,"Covers my&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Char-Griller-1224-Smokin-Pro-830-Square-Inch-Charcoal-Grill-with-Side-Fire-Box/dp/B0009NU5YY/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Char-Griller 1224 Smokin Pro 830 Square Inch Charcoal Grill with Side Fire Box</a>&nbsp;just right.  -Quality seems good. Fabric material feels durable. -The dual-tone color looks nice. -Handles are convenient  Overall, it's a nice cover that is reasonably priced. We'll see how well it keeps out water during rainy season though as some of these Classic Accessories products in the past have become very leaky in my experience.",Attractive cover for CharGriller with side box,1465344000,"{'Size:': ' Large', 'Color:': ' Black'}",,"class=""a-link-normal look product we'll material nice price pro good durable side inch experience seem fabric box</a>&nbsp;just my&nbsp;<a dual-tone become grill feel color rainy overall classic fire leaky cover though keeps charcoal season handle cover well square past convenient accessory quality see smokin water data-hook=""product-link-linked reasonably right"
146,419927,3,8.0,False,"04 30, 2014",A24FY1EBJ7EWLH,B007TWHZ7I,Cabushka,"I would consider the Remington Wrangler an entry point gasoline trimmer.  For the price it's not a bad value.  Positives:  Easy to assemble, started easily, does the job.  Negatives:  Handle is not adjustable, tap to feed string as opposed to continuous feed, could use a shoulder strap.  I have a battery powered trimmer that I like much better.  Though it also lacks a shoulder strap, the handle is adjustable to work for the user's height.  Unfortunately, the battery wears out after about 90 minutes of use.  The gas trimmer will keep going after 90 minutes with a quick gas refill, however I think I might wear out first due to the weight and ergonomic issues.",Decent for the price,1398816000,{'Style:': ' Curved Shaft'},,much assemble use work refill wear lack like value however tap could start might think job battery wear due ergonomic minute continuous well unfortunately handle opposed point string remington go consider positive quick user's first price feed weight wrangler would gasoline issue bad also strap easy easily gas height adjustable powered entry though negative shoulder trim keep
147,296949,4,,True,"08 23, 2013",A2ODBQCKEA284E,B0030BG1C2,Jack Clompett,"For a trimmer that I use once or twice a year, I like it.  It trimmed my shrubs (taxis and boxwoods) just fine.  Plenty of power and not too heavy.  No issues to report.",I like it,1377216000,,,taxis power twice trim use like boxwood shrubs heavy issue year fine trimmer plenty report
148,194204,5,,True,"04 15, 2014",A2GEFGF4D41SAH,B000XSF3YM,ltawney,"I  works like it should, lightweight weigh, adjustable length, powerful, sharp and easy to use. I don,t see how it could be better.",if its fiskars its always good,1397520000,,,"length adjustable use like good don,t powerful could lightweight weigh work see easy sharp"
149,601683,4,4.0,False,"05 14, 2012",A11OTLEDSW8ZXD,B00QSJRWC6,Connie (She who hikes with dogs),"I bought one of these when Amazon featured this for USD125 during a lighting deal.  It arrived today.  I was so excited to set it up...until I saw the final product.  The side seams are not flush.  One seam is at least 2cm off from the other.  The nozzle area is crudely assembled.  The hose connector is not firmly attached and there's still blue caulking around the brass faucet.  It looks like something a boy made in his craftshop in middle school.  The barrel does not leak, but there's a horrible plasticky smell emitting from the interior.  All this is aesthetics, but for the price I certainly was expecting a more professional quality control.  My husband, who is a carpenter, walked off mumbling ""Send it back!"" but this barrel is going to be a pain to send back.  The barrel looks fine from a distance.  It does look like sandstone.  It's lightweight, too, so unless it is full of water, this could easily get tumbled over.  See enclosed photos above.  UPDATE 2-15-16:  Despite the uneven seams, this barrel has withstood our southern Arizona winters.  It does not leak and has yet to topple over.  The price has dropped quite a bit since my review and will now give this four stars instead of three.",A durable container,1336953600,"{'Size:': ' 75 Gallon', 'Color:': ' Sand Stone'}","['https://images-na.ssl-images-amazon.com/images/I/51Yvw-m5dnL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416Aor0IE0L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31yVIYzSNCL._SY88.jpg']",give look review send seam leak horrible tumble crudely quite excite like smell could four carpenter fine uneven product topple emit professional area least get photos certainly winter interior something today withstand light connector pain middle firmly aesthetic star arizona one drop despite quality back enclose deal make nozzle distance barrel plasticky go craftshop amazon bit price update full school southern blue still lightweight assembled see water hose brass husband easily arrive up...until seam walk bought side around since saw set yet instead attached look caulk boy feature there's expect three sandstone final faucet flush mumble unless control
150,130647,5,,True,"01 6, 2016",A2CFJ4DVIK5HJ2,B000V63VRC,BAC,"This is a very nice, well made garden flag.  I am very happy with this product.",Five Stars,1452038400,,,well happy product nice make garden flag
151,32897,5,,True,"07 12, 2015",ABKJAQKTUM77C,B0002YVE5O,Arnold P.,strong composite construction to pierce everything but stubborn roots. works very well on soft soil. good choice to start digging through sod and around surface roots.,as good as a metal trowel without the rust.,1436659200,{'Size:': ' Transplanter'},,soft good soil choice construction around composite root dig pierce surface sod everything well strong work stubborn start
152,118464,3,,True,"11 12, 2015",A20CNPOXIHS8FA,B000PGOKI2,anton blicero,its going to last about 1 year .. this is the same gauge as amazon's bubble wrap .. not the heavier gauge sold by pool supply stores. i am using it on my spa though so no problem .. it was $14 ...,$14 is alright.. nothing lasts forever ..,1447286400,,,bubble spa heavier go gauge problem pool store though sell amazon's supply use year wrap last
153,674348,5,,True,"11 24, 2014",A2SA1FQNYT0X00,B017MEYSU4,Alison in CA,Makes life easier,These Seriously Work!,1416787200,{'Size:': ' 30'},,make life easy
154,613257,4,20.0,False,"07 15, 2015",A3LGT6UZL99IW1,B00TIK5TQ8,Richard C. Drew,"I've used those big-box store $70 electric pressure washers, pro gas engine powered washers, and consumer gas powered. One thing I've found is that an electric washer will never beat the power of a gas powered one. But gas powered are more maintenance, cost more, and are a lot larger.  The PS14133 is light enough that an adult can carry it one handed by the handle, so if you're traversing stairs on a deck, for example, it's light enough to lift.  My gas model will give me a hernia if I tried it one handed.  Currently I have one arm in a sling - I was still able to assemble this in under 5 minutes.  Six Phillips head screws to attach the spool and nozzle brackets, two pins for the wheels, and the arm snaps in.  Attach the hose, turn on the water, press the handle, and let water flow for 30 seconds - NEVER run a pressure washer dry. You'd destroy it.  There are three tips - these are all that control the pressure.  The low pressure/blue tip is for washing and dispensing soap. The yellow tip produces a fan shaped spray, and the black/hp tip creates a cone.  The yellow and black tips both did an excellent job cleaning my deck and fence.  I also use the yellow tip for washing my pond filter pads.  The electrical cord has a CFCI connection, so it's safe to plug into a non-GFCI circuit.  This is a home owner's pressure washer that's great for periodic use - cleaning the deck and fence every few months, washing a boat or car, etc.  It also works for stripping old finishes  from wood lawn furniture - at least it did for me.  The power cord and pressure/water hose both store on the unit - that's handy. Four stars because the pressure is nice, but not fantastic.  Really stubborn cleaning jobs need a lot more pressure, but for 90% of home owners, this unit will do just fine.","Great pressure washer for home-owners, easy to use and assemble, light enough to carry.",1436918400,,,give nice produce pro power black non-gfci i've assemble use head dispense wheel strip adult sling connection model yellow dry handy boat four need fine washer spool destroy cost six stubborn job unit least phillips soap electrical furniture thing enough screws press flow owner tip cfci great minute pressure/water wash hand creates cord find handle safe star really consumer that's one beat fence lot pond turn lift traverse arm currently electric nozzle let low large spray black/hp able pressure/blue home engine maintenance use stair light month periodic deck fantastic pad snap etc also fan pressure still filter works finish water clean attach hose wood pin gas second tip never plug cone circuit car bracket two old try powered excellent run hernia owner's shape big-box lawn washer job example three every carry store control
155,421835,5,,True,"03 22, 2017",AVN5LJBRV9UJS,B00814TLBG,Jeremy Akers,These look great in the garden.,Five Stars,1490140800,"{'Size:': "" 25-Pack 5 3/4'' MINI""}",,look great garden
156,675201,1,,True,"09 3, 2016",A1FHRM2MJC9KR3,B017TZFIS2,Tony  R,This device stopped working between the 1 to the 2nd week gopher never went away.,One Star,1472860800,,,week never go device away stop gopher work
157,183169,5,,True,"08 1, 2016",A173T6DTZ046TT,B000W8J67S,Sasha,"Got this instead of the brand name filter as I wanted to save a little money.  I'm always worried about using off-brand products, but this is working great.  Been using it for 2-3 months and no problems at all.",Great alternative to the brand name filter,1470009600,,,problem product name great i'm want work money month instead off-brand got brand little use worried always save filter
158,36923,5,,True,"09 19, 2015",A2D3BND4F7M8QU,B0007KP9S6,Papakevin,"Excellent flag holder, very well made. Needed a new one after the plastic one which came with my American flag broke. This one should last a lifetime. Very pleased with my purchase.",Excellent Quality - Much Better Than Plastic!,1442620800,{'Size:': ' 1 Pack'},,holder plastic come flag purchase excellent lifetime break pleased well one new need make american last
159,166252,3,,True,"06 2, 2015",A1SG74NE267VP3,B0014DR1W2,R. Polk,"Nice, but a little TOO gold and shiny for my liking.",Very shiny,1433203200,,,nice little gold liking shiny
160,116198,5,,True,"11 23, 2016",A26U9WEFT85TXR,B000P7FVX4,RDD,Good product for the price!,Five Stars,1479859200,"{'Size:': ' up to 70% UV Block', 'Color:': ' Black'}",,product price good
161,336324,5,,True,"03 19, 2014",A1BXWDXUGWGATM,B004JMZH08,wyogardener,"This works well and is light weight enough for me and my young yard guys to handle. It cuts everything but thick-stemmed mature weeds. I wish it had a longer battery use life, but 2 fully charged batteries will do about one-quarter acre. Edging feature is nice. There's a lot of kickback, so don't forget to wear safety goggles!!",Powerful for  a battery trimmer,1395187200,,,wear kickback nice weed goggles enough edge charge acre cut use long forget light weight fully feature safety life battery handle there's everything well mature guy lot yard work young one-quarter wish battery thick-stemmed
162,794872,5,,True,"02 28, 2018",A391J1CTON24TP,B01BOW5G6U,Amazon Customer,It was a hit with my granddaughter. She really likes it. I got it for her fairy garden.,Five Stars,1519776000,,,granddaughter fairy get like hit really garden
163,366662,5,,True,"05 11, 2017",A3I1MF9H9EH7YR,B0057IL72U,Over Kill,"good product,,, quite pricey but guess they all are",Five Stars,1494460800,,,pricey quite product guess good
164,754295,5,,True,"11 24, 2012",A24YVX52SZXW1T,B004YS3C6S,Isabella L. Wilson,arrived in time period they said they would - great looking seeds cannot wait to plant them and see them bloom this coming year.,Marigold,1353715200,,,arrive plant bloom wait great cannot time come say would year look see period seed
165,349491,5,,True,"10 2, 2015",A1BDL7GV81SDZC,B004VTGLT0,K. Kordes,"Right part, pump runs great again.",pump runs great again.,1443744000,,,run great part pump right
166,176847,5,,True,"12 11, 2010",A2F9VYE9R9NGYJ,B0017ICR28,Amazon Customer,"I PURCHASED THIS RUG (MAT) FOR USE IN OUR MOTOR HOME, I WAS VERY HAPPY AND AM VERY WELL PLEASED.  IT IS SO LIGHT WEIGHT, AND VERY EASY TO TRANSPORT. IT FOLDS UP FOR EASY TRANSPORT.  IT IS VERY EASY TO KEEP CLEAN, YOU JUST WIPE SPILLS UP, AND THEN SWEEP IT OFF .  IT ALSO DRIES UP QUICKLY.","MATS, LIGHT WEIGHT. FUNCTIONAL,",1292025600,"{'Size:': ' 9x12', 'Color:': ' Blue'}",,home quickly use sweep clean light weight happy mat dry purchase spill fold rug wipe please well also motor transport keep easy
167,317117,5,,True,"10 27, 2013",AAZJX2GXEIT50,B003WLU1J4,B. D. Norman,"I have a 2000 gal swim spa.  I had been using the Saltron Mini, but it just wasn't man enough, I was running it 24 hrs a day and still had to add chlorine to keep my water balanced.  Even though this new unit it designed to be used in much larger pools, I have it on for four hours every day at the same time as my pump, and my water is very clear and balanced, apart from adding a little dry acid once, I have not had to do anything else.  I've only had this unit a little while, but so far I am extremely happy with it.",Salt system.,1382832000,,,much chlorine i've acid extremely hour dry add four swim pool apart unit enough happy balance little new pump far large spa gal use add saltron time still even mini water else day man design run though hr use every anything keep clear
168,18574,5,,False,"07 29, 2014",A1SFB3SVCBH21S,B0000630MY,Wanda Landers,Love it,Five Stars,1406592000,"{'Size:': ' 4 ft.', 'Color:': ' Almond'}",,love
169,742288,3,,True,"05 14, 2017",AH02YVCT3LBCT,B001JOTTQW,jahangir,I did not grow,Three Stars,1494720000,,,grow
170,513079,1,,True,"09 19, 2015",A3H78LMO9XRR66,B00FT69ZHO,HarryS,Very poor germination rate.  I'd estimate about 10 seeds came up. Supposed to be 100 seeds in packet but only got about 70 seeds.  Quite a bit of chaff in packet and numerous cracked seeds.,Poor in many ways.,1442620800,,,chaff numerous poor i'd quite packet bit come crack got germination rate estimate suppose seed
171,233778,5,,True,"01 14, 2015",A11986AH3MQIJ4,B001ASH9QY,countrycowgirl,A gift for my daughter who has a fire pit. She loved them.,fun gift,1421193600,{'Size:': ' 1'},,daughter love fire pit gift
172,30760,5,,True,"07 10, 2016",A2S12H6AW8E0F6,B0002DK9EC,amysacorns,Birds love this! I fill my feeder up and 24 hours later it's gone! The neighborhood cardinal is a big fan!,Birds love this! I fill my feeder up and 24 ...,1468108800,,,bird fill feeder big later neighborhood hour cardinal fan love go
173,318494,1,,True,"06 23, 2013",AO40PMMPYUTGY,B003ZJIOCY,Jude M. Cancelliere,It took forever to arrive.  Put them in the water and NOTHING!  I should have just gone to Home Depot and gotten a couple of lily plants.,Don't waste your money,1371945600,,,nothing forever arrive home take couple gotten put depot lily plant go water
174,367751,1,,True,"07 26, 2015",A168OCIC8P19QV,B0057IQXG0,JamesN808,"Very flimsy.  For use with light material only.  Significant flex otherwise.  For just a little extra cost, an aluminum scoop would be much more durable and long lasting.",Flimsy Contruction,1437868800,{'Size:': ' 1 PC'},,material scoop durable much use otherwise flex light long would extra flimsy little significant last cost aluminum
175,660767,5,5.0,True,"05 6, 2016",A33QFGYLOF3GW5,B014MADG1S, John_redphone,I bought this for my wife for Mothers Day and she just loves it. After reading all of the reviews about how small everything was I was pleased to see the how big it was. I especially like the bronze finish.,After reading all of the reviews about how small everything was I was pleased to see the how big it was,1462492800,{'Color:': ' Bronze'},,day buy read big review like wife love especially finish everything pleased mother see small bronze
176,582038,5,4.0,True,"08 22, 2015",AFHWCCO5NHEEQ,B00N6XKSP0,Evan J,Even with the 29 days of 90 degree plus days here in Portland my grass has greened up with normal watering. I would use this product again.,Easy appication,1440201600,{'Style:': ' Liquid Lawn Food'},,plus day use grass portland would degree water greened product even normal
177,644676,5,,True,"08 10, 2018",A2N5FKJZ6WPG3B,B010J2XNBG,C. Jackson,well packaged and arrived quickly,used for plants and garden decor...even used to support crepe myrtle transplants until roots stong...held up well in winds,1533859200,"{'Color:': ' Black 12 Pack', 'Package Quantity:': ' 12'}",,well arrive package quickly
178,419508,5,,True,"08 20, 2014",A3TVSHNAX4V2T5,B007RQJ67S,Beachlife,"These are perfect and come with 12 tubes and 12 caps. FYI. I had to buy these replacements because if you are not careful you can accidentally break the tube if the cap sticks. Also, I bought test tube brushes and they work perfectly to clean these out. I put a little olive oil on the edge of the tube before putting the cap on...comes off easier...",12 tubes and 12 caps.,1408492800,,,replacement cap easy buy put cap perfectly careful test work break oil clean olive brush on...comes accidentally put tube little stick buy edge come fyi also perfect tube
179,399188,5,4.0,False,"08 14, 2014",A1JZFGZEZVWQPY,B006MHSG9W,Professor H,"Put two bottles of Banish into a bad algae bloom in a 28k gallon salt water pool. By next day green was gone but pool very cloudy. Third day pool was clear. Use in conjunction with a chlorine shock because your levels got too low, thus algae bloom. Then add Phosfree to eliminate the algae food, phosphates and life is good again",Kills The Bloom,1407974400,,,day low phosfree shock bloom phosphates good chlorine use pool third two eliminate conjunction life thus get banish put cloudy food level bad add salt algae gallon bottle green go water clear next
180,777600,1,,True,"03 9, 2016",A30IYDD5BP5W9M,B00J5PPJRA,Theresa,"Really poor designed,can't even tell some are act u all bunnies..","Really poor designed, can't even tell some are act u ...",1457481600,,,"act designed,can't tell even poor really bunny"
181,91336,5,,True,"07 14, 2015",A2KKDJB5YHPJMM,B000HI9L78,Kirby,The birds love this stuff! It goes VERY quickly. The birds seem to camp out by the feeder and make it a buffet.,Birds love it!,1436832000,,,bird make go quickly feeder camp stuff buffet seem love
182,33947,5,,True,"08 25, 2014",A3NGMC0MM1KNZ3,B00062KQ42,Marcia,Love these--what else do I need to say.,Will buy more,1408924800,{'Size:': ' 15-Pound'},,else need say love these--what
183,737877,3,,True,"11 16, 2015",A1U0WEEC6EGR94,B00140UWDK,Bob,"Doesn't hold its shape well. Seems like it could fall over, but it hasn't for me.",Works but it ain't pretty,1447632000,,,well fall could like shape hold seem
184,504990,5,,True,"07 21, 2015",APUVYW3HIR28A,B00F1PAX6U,Bronson Reed,"Super bright, far more than the incandescent bulbs. Great upgrade for my Jeep.",2001 Jeep Cherokee XJ Tail Lights,1437436800,{'Color:': ' Mosquito Killer Lamp a03'},,incandescent bulbs great bright far super upgrade jeep
185,594569,2,,False,"06 8, 2015",A2AOZQ3WTNVVOK,B00P99KHUU,Lonnie E. Holder,"We have been gardening for nearly four decades.  Given that we have used other Miracle-Gro products, we were quite excited to try these seed pods in our northern Virginia garden.  Soon after receiving the seed pods, we planted them alongside tomatoes, bell peppers, and sundry other plants, some from seeds, and some from pots.  Most of our seeds are coming up.  Indeed, we will have to remove some seedlings to make room for the rest, which is fairly typical.  We always plant too many seeds. Unfortunately, only two of the eight seed pods, the zucchini and the cucumber, sprouted.  The other six are currently no shows.  We still remain hopeful that the other seed pods will sprout, but the zucchini and cucumber each have multiple leaves, and it has been more than two weeks since we put everything in the ground.  Accordingly, I am not hopeful that the rest will pop up.  My significant other noticed that the material in the seed pods was quite loose on receipt, which she attributed to the shipping of the seed pods.  She wonders whether the seeds ended up being either too shallow or too deep to sprout properly.  Her theory is interesting, but I have no way of testing that theory.  I do know that some seeds are relatively sensitive to depth, so it could be that her theory has merit.  Regardless, a 25% success rate of sprouted seeds is hardly anything to cheer.  Having had long experience in gardening, we are always up for something to help make gardening easier, though we have generally been quite successful in the past.  It seemed like these seed pods were something new and different.  Instead, we ended up using valuable space in our garden for non-sprouting seed pods.  We are disappointed, and are considering using that apparently wasted space for something else.  ***UPDATE***  Eventually the spinach also came up.  However, the rest of the seeds are permanently absent.  I do not ""hate"" this product, but when only three out of eight pods actually sprout and grow a plant, I am unable to provide any recommendation for this product.  Indeed, I have to say that it should be a product that you should avoid.  Good luck!",What Sprouts?,1433721600,{'Size:': ' 8 Pods'},,know product northern pop apparently waste week quite theory consider wonder way excite like come however space generally could significant four properly shallow permanently receipt actually regardless try product room cucumber successful six sprout garden seed non-sprouting plant receive luck pepper pot many eventually something multiple disappointed virginia different seedling tomato hopeful miracle-gro deep eight long unfortunately interest fairly seem put nearly grow seed decade bell rate depth new success sundry currently relatively leave material soon easier good use cheer end zucchini hardly update plant whether sensitive remain help hate test garden pod everything plant also still indeed provide accordingly attribute ground rest else remove make experience spinach show either unable avoid merit since two instead come typical though absent valuable alongside use past always say three loose sprout noticed recommendation anything ship give
186,510589,4,4.0,True,"12 13, 2014",A2U9UDNATZXLBS,B00FKSPAS4,DougN,Great controller.  They removed the LED indicator for when the rain sensor has been activated.  That is a small negative and the only reason for the 4 vs 5 start rating.  Wished they would have left it.,Solid performer,1418428800,,,reason negative rating indicator great sensor lead left would activate rain remove wished start small controller
187,245299,5,,True,"09 18, 2016",A2A7Z19XABE8W5,B001F5POIW,Panamac,"Works very well, good quality and seems to be very sturdy",good quality and seems to be very,1474156800,"{'Size:': ' 20""'}",,well quality work sturdy good seem
188,775663,4,,True,"07 23, 2018",A1NBBW7Y65J2IN,B00HNJVWWG,Mister Bee,Does the job,Does the job,1532304000,{'Color:': ' Taupe'},,job
189,113021,5,,True,"06 14, 2015",A1RFXWK8VQQ8TI,B000OM82J0,ELECTRIC225,"GREAT...PLANTS ARE LOVING THIS VITAMIN....NOW THEY ARE CRAWLING  BABBLING, TRYING TO SPEAK, PLANT TAKING THEIR FIRST STEPS..LIVE IT",Five Stars,1434240000,"{'Size:': ' 4 oz', 'Package Quantity:': ' 1'}",,plant steps..live take babble try speak first love great...plants crawl vitamin....now
190,501962,5,,True,"07 1, 2016",A376ODG5GYBM13,B00ESL4S0K,Peter A.,Keeps my propane fire pit dry and clean,Five Stars,1467331200,{'Size:': ' 40L x 40W x 20H'},,keep propane pit dry clean fire
191,67393,5,2.0,True,"07 28, 2015",A2N9Y5UXCM0EJ4,B000E28UQU,I Recommended this book,"Used with Enviro Color to spray the grass green (you laugh, but it worked). This made it much simpler.",Perfect to use with Enviro Color,1438041600,,,color green laugh work spray grass enviro make simpler use much
192,411959,3,7.0,True,"07 9, 2013",ARJSMR9ONITL2,B007CW0X8I,simpleperson,Not really comfortable and the seam on the back portion seems to be in the wrong place.  Would not buy again,Greendale Cushion,1373328000,{'Color:': ' Marine'},,wrong seam seem comfortable would really buy back place portion
193,500046,5,,True,"05 11, 2017",AMAV2M2QTAEO7,B00EOMCKJO,Amazon Customer,,Five Stars,1494460800,"{'Color:': ' Weathered Verdigris Finish', 'Style:': ' Classic'}",,nan
194,795261,5,2.0,True,"05 24, 2018",ARNR0186AV77Z,B01CF1543E,ISUEE94,"I installed these on my John Deere 1025R with the 60D deck.  They've been working great and provide a nice even cut.  It feels like when the grass gets a little longer, these definitely cut down on the windrows I used to get with my old factory blades.",They've been working great and provide a nice even cut,1527120000,,,cut get nice use definitely great feel longer they've grass blade work old like factory deck little john instal deere get windrows provide even
195,665582,3,,True,"08 23, 2016",A2T8KP5UKDHEGK,B015NII3J8,Plant Lover,These air plants dry out very fast and look color less. I think they were already dying when they arrived to me.,These air plants dry out very fast and look color ...,1471910400,,,arrive air color already look less dry plant think die fast
196,349147,5,,True,"06 22, 2017",AY8ZNDFP5F3I0,B004VTGSUM,D. Ross,"The seller is sending me another kit to replace the faulty shaft seal included with the first kit. They stood behind their product, good seller, good service. Thank you!  My first shaft seal failed years after the pump was installed, it was an easy fix to purchase a new seal from the local store and also a spare to keep on hand. In addition to the seal, the impeller also broke, the plastic threaded portion failed due to age. Luckily I had a spare for that also. A few weeks ago my pump began leaking again so I disassembled the unit and examined the parts. The shaft seal looked fine but the all of the gaskets were 24 years old so I thought I may as well order a kit. With everything cleaned, I reassembled but the leak remained. At that point I ordered this kit figuring I would do the entire job and save my spare shaft seal for the next time I needed one.  The kit arrived quickly and appeared to be all the correct parts. In addition to the kit, I also ordered the replacement impeller for my 1.5 HP Superpump (they now have a bronze threaded portion), thinking the current edition had the plastic threads which might fail and take out my new  shaft seal. Every surface was cleaned and the rubber components lightly lubricated for insertion. Once done, I reactivated the filtering system, no leaks, no unusual noises, just a quiet pump operating as it should.  All was good for a few days, however, the leak began again shortly thereafter. Thinking the housing gasket might be twisted or some other minor issue, I disassembled, inspected, and reassembled without finding a problem. No apparent crack in the housing, no twisted gaskets, no nothing.  At this point I am at a standstill. My suspicion is that the shaft seal has a defect which I cannot detect. As soon as I have a chance I will be installing my new, spare shaft seal. If the leak remains and is not the fault of this kit, I absolutely will update my review. If the seller offers to replace what might be a defective part, I will update with that also. STAY TUNED!  UPDATE July 13, 2017: Last Monday I replaced the new shaft seal which came in this kit with the one I had stashed away as an emergency spare. That particular seal had come directly from the Leslie's Pool store thirty miles from my home (a number of years ago). So far, no leaks have appeared. Seems the seal I purchased here is defective, so now I shall contact the seller to see what, if anything, they will do.","Had a bad shaft seal in the new kit, seller sending another kit i.e. stood behind their product. Thumbs UP to them!",1498089600,,,figure tune local age think away leslie's plastic contact leak directly chance edition hand week think filter shortly fix luckily rubber hp remain come order order fail however offer service surface standstill faulty come fine might twist seller product job thereafter next unit last inspected nothing lubricate replacement leak due lightly seem take addition problem thirty thread leak superpump gasket look impeller minor disassemble include one remain replace part entire stash new need issue pump bronze point defective shall far soon instal good home appear quickly day july first update number cannot housing time find purchase fail component purchase would particular broke part mile unusual everything stand begin also ago reactivate spare operate see thank noise fault easy monday shaft arrive year current defect clean pool quiet reassemble examined suspicion correct old seal without system apparent behind insertion gasket detect stay kit installed emergency crack send well another save do every may anything keep absolutely store thread portion review replace
197,228552,5,,True,"02 26, 2018",A2Z9GJTE4MYKJ7,B00192AO90,Rafael,nice to kill garden flies,work good,1519603200,{'Size:': ' 16 oz - 1 Pack'},,kill nice fly garden
198,272915,5,,True,"09 2, 2016",A219VZHRI0AG34,B0026RGNJ2,Kim M. Boutros,Great wagan  and easy to assemble and holds a lot of wei8,Great wagan,1472774400,"{'Size:': ' 36-Inch by 20-Inch Bed, 600-Pound Capacity, 10-Inch Tires, Padded Straight Handle'}",,great assemble wagan lot hold easy
199,754309,1,,True,"04 16, 2018",A1MSALB00Y2AFJ,B004YRC1SE,Susanna,Not one seed has germinated. Have tried in various types of growing mediums. A waste of time and money.,Never Grew,1523836800,,,one tried time grow various type waste medium germinate money seed
200,429442,2,,True,"07 9, 2015",A19SXHTPO9G85A,B0090I5AAI,marcmarc,Yawn. Difficult to turn for me. Doesn't seem to be working.,Yawn. Difficult to turn for me. Doesn't seem ...,1436400000,{'Size:': ' 7 cubic'},,yawn work seem difficult turn
201,19258,5,,True,"04 15, 2015",A15HGEAWL0HUKR,B000071NUS,Larry E Edwards,Works perfectly!,Five Stars,1429056000,{'Style:': ' Model-300000296A'},,work perfectly
202,341261,4,,True,"04 30, 2015",APX06MSXV85WQ,B004OVAYJ8,Thomas Prosser,"Great gasket, but bad installation instructions. Had to go to Green Egg for proper documentation.",Four Stars,1430352000,,,great green egg gasket installation proper documentation instruction go bad
203,561987,5,,True,"07 30, 2015",A2RDLSG5LGD12E,B00KNPAQ9M,Jean,Wonderful product. A must buy.,Say yes to this.,1438214400,,,product wonderful must buy
204,526332,4,,True,"03 10, 2017",A2XR40WLWZ7XRF,B00H1M66G2,Brian D. Boyer,"Polarity was reversed for what I'm doing, but an easy fix with some MC4 connectors.",but an easy fix with some MC4 connectors,1489104000,{'Style:': ' MC4-SAE'},,reverse fix i'm polarity connector easy
205,288739,5,,True,"12 12, 2013",A1B977KWGHEZ8V,B002RODR1G,David R. Richardson,"Whoopee!  I have only had to use this hose twice, but it worked very well both times.  If you spend time in very cold areas this is a must.",It works very well.,1386806400,,,twice work cold use must time spend whoopee hose well area time
206,103866,5,,True,"01 19, 2015",AO4RCSZK83ENV,B000MCZV8C,Pandora,"Really beautiful, this is not a squirrel baffle however if you want to cover a hummingbird feeder, or wind chime this will fit the bill.  My sweet husband did spray both top and bottom of cover with Rustoleum (spell?) clear coat to help diminish or prevent the rusting others have helpfully recommended.  It is copper so weathering is to be expected, but adds to character.  Do pay attention to the screw in the top half of the hook (hook is metal not plastic, a plus) to stabilize it so it does not rock in the wind.  Good buy for what is essentially a piece of art.","Really beautiful, this is not a squirrel baffle however if ...",1421625600,{'Color:': ' Copper'},,bottom art beautiful hummingbird stabilize sweet spray rustoleum plastic good weathering helpfully chime recommended feeder plus prevent fit rock piece spell want help copper add cover wind rust screw however diminish metal top really baffle bill buy squirrel pay essentially character coat expect half hook attention others clear husband
207,547113,5,,True,"10 19, 2016",A1V6FYRFNZS8O,B00J0HL4RW,Tammy,SO CUTE,Five Stars,1476835200,{'Size:': ' Pack of 1'},,cute
208,417342,5,,True,"08 2, 2014",A1RMHP0N3BEHU3,B007NKKIM0,Maryse Malone,I 'm very happy with this.,Five Stars,1406937600,{'Style:': ' Bench'},,happy
209,492581,1,,True,"06 8, 2016",AZ6AOFFAQ2BIR,B00DTMFHR2,rm,It stopped working in 2 weeks...,Waste of money,1465344000,{'Size:': ' 1.2W'},,week work stop
210,269131,5,,True,"04 23, 2018",A27A0NMVUKNZTI,B002147MT0,Pink Floyd Fan,Sprayed metal flake on mine. Looks cool,Five Stars,1524441600,{'Style:': ' Victorian'},,spray look metal mine flake cool
211,84650,5,,True,"08 25, 2017",A3UK9RRN3Q8X4D,B000HCNEVI,Fred N,Fits like a glove,Great cover,1503619200,{'Size:': ' Square Large'},,fit glove like
