,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,review_clean
683,336485,1,True,"06 1, 2015",A3KITMHK4YZ36O,B000NVW1LM,,jb,Does not work,does not work,1433116800,,,work
684,761083,5,True,"01 28, 2013",AYZ8IKOWFOVB0,B0057ODG6Y,{'Color:': ' Black'},Nicholaus,"I love the size and the visible display even in direct sunlight. Very cool it dims automatically at night. Only downside is the map tends to show the icon at the street a little slow, so missed turns do happen often, expecially when to roads are close together",Excellent,1359331200,,,expecially sunlight tend together direct dims downside map often cool display size automatically little visible slow happen road turn close show love street icon miss even night
685,1037793,5,True,"11 18, 2015",A1UHLN9JYZOW0H,B00G0P0I60,,O. Perez,Exact replacement and easy install on a 2009 Toyota Tundra. Removed what was left of the factory part with needle nose pliers and slipped the new one in place. Probably took five minutes.,Exact replacement and easy install on a 2009 Toyota Tundra,1447804800,,,toyota exact install replacement take probably minute factory five leave tundra needle nose slip plier one part remove new place easy
686,427752,3,True,"03 13, 2014",A1M06EXFWHMC4A,B0017M86W4,,Me the Buyer!,I have a 5.5 foot bed on an F150 and I did not like the way it fit. I can see how it would fit a 8 foot bed.,Only for small trucks,1394668800,,,fit foot way like would bed see
687,843913,5,True,"08 25, 2015",A1GF59M32ON2Y1,B007A0JDEC,,Tab McBlane,Works great!,Excellent Product,1440460800,,,work great
688,1132430,5,True,"11 16, 2017",A1F2XBCN91KO18,B00KYU719O,,ROON,"More than enough to dip your wheels. Peels off easy when you want to take it off, remember to spray as many layers as you can",V6 2006 mustang,1510790400,,,dip spray many enough take wheel want remember peel easy layer
689,735334,5,True,"11 13, 2014",A2KQBMHA9KBBQC,B004TTSUB4,,Robert L. Albers,easy install and fit perfect,good buy,1415836800,,,fit install perfect easy
690,1506841,5,True,"06 13, 2016",A3UQ56KTPODQ6T,B0014H7LIM,,Tiana,Very loud n cute on my keys,Team betty,1465776000,,,key loud cute
691,1135062,2,True,"09 10, 2015",A2MF8VOL0LN3JO,B00L844JBI,,ThunderGunder,"They fit, but pulled the adjusting screw head through the plastic when trying to adjust them.  Now I get to remove them and take them apart to add a stainless washer like they should have come with...",Now I get to remove them and take them apart to add a stainless washer like they should have come with,1441843200,,,remove get try plastic take fit head like stainless screw adjust add washer come adjusting pull apart
692,1038522,5,True,"01 7, 2016",A2JXKSSXTL8C7D,B00G258I0G,"{'Style Name:': ' Camco Adjustable Height Aluminum Platform Step- Supports Up to 1,000lbs, Includes Non-Slip Rubber Feet, Durable Construction, Easy Storage and Transport (43676)'}",Dale &amp; Tammy,We bought this for our camper and it is a great product. I like the adjustable legs in case you are set up in an uneven area. Seems to be very well made and very sturdy.,Great Product.,1452124800,,,sturdy buy seem case adjustable great set like well camper leg uneven product make area
693,1032476,5,True,"03 12, 2016",A1CXLAPSP9PPR5,B00FQ0ROZS,"{'Size:': ' 2 Pairs, 4 PCs Total'}",robert brett reedy,I bought the 4 spot lights the mounting brackets are horrible for the spot ones but my friend bought the flood ones and the were great the  lights are bright and work well,Good lights,1457740800,,,spot buy horrible flood great bright work bracket light mount friend well one
694,751627,5,True,"07 10, 2014",ASW9B4O22JZJR,B0051SUMEA,,Perl,Looks really nice. You attach two of the brackets to the carraige bolts. You will defiantly need two people to do this job. Took under an hour with the help of my 12 year old son.,Looks really nice. You attach two of the brackets to the ...,1404950400,2.0,,look nice take bracket hour two old help defiantly son bolt really people year need carraige job attach
695,265337,5,True,"09 1, 2017",ASP8UVC6CFY6N,B000FF76KM,{'Size:': ' 25 Tablet'},J. T. Reichel,"Awesome product, I wish I had found these years ago. What a cost savings over $3-4 a GALLON washer fluid.","Awesome product, I wish I had found these years ...",1504224000,,,washer ago year find gallon product cost fluid saving awesome wish
696,135392,4,True,"05 17, 2015",A2F8O1GT5I9IZB,B000BNYMX2,{'Size:': ' 5 Quart (160 Ounces)'},Bill Pawson,"Works very well, expensive, but worth it",Purple power,1431820800,,,well worth expensive work
697,1469377,4,True,"12 7, 2014",A2H7XX4ZY0CWGI,B000CQHUPU,,Often Disappointed!,"Looks like a quality part, should be fine.",Four Stars,1417910400,,,look fine part quality like
698,1037827,3,True,"01 4, 2015",A18VZ349ZTPISJ,B00G0PJ046,,Scott V.,"January 11, 2015 I'm preempting my previous review because of an issue.  I bought an amber/amber model, and the brightness was much less than the amber/white model I had.  The amber/white light had LEDs that look like CREE LEDs.  The amber/amber model has round LED bulbs, which are much dimmer than the others.  Very disappointing.  I'm returning the amber model, and ordered another amber/white model.  Hopefully they send me another good one.  January 4, 2015 For the price, this is an excellent light!  I have 15% tinted windows, and this light can be seen thru the tint in the daytime, and near blinding at night.  WIthout window tint, this should be blinding by looking directly at it anytime, day or night.  I made the mistake of buying a $13 LED light that looked similar here on Amazon, and it was a joke.  I could have lit a match, and it would have been brighter than that 8 LED light.  This 16 LED light is amazing.  The $13-$20 lights use cheap LEDs firing directly thru the lens, with a diffuser lens.  This light has the LEDs fastened to a circuit board on the bottom of the light, aimed straight up, with mirrors in the back to turn the light 90 degrees directly thru the clear lens.  You can see the LEDs are better quality in this light.  They are large square LEDs, like CREE LEDs, or the LEDs you find in high dollar flashlights.  These are not little cheap LEDs like you find in cheap-o flashlights.  For $35, this light is tremendous.  I'd highly recommend this light.  I bought it based on other reviewers before me, and their positive reviews held true for me.  I received an amber/white model.  The only problem I had was the fasteners to attach the bracket to the light were not in the package, so I'm sending it back for another one based on that.  If it had instructions included with a description of the screw thread, I would have gone to the hardware store and bought some.  Since there were no instructions, I said heck with it, and I'm sending back for a new unit just to get the screws.  Others have said they had Federal Signal Viper markings on their lights.  My light had a Tocas sticker on it only.  No other markings on it like others have said.  Even if it's generic, it's the best $35 I've spent.  If it happens to fail ever, I'll come back and update.  I will definitely buy more of these.  Right up there on brightness with Code 3, Federal Signal, and Whelen.","Best light you can buy for the cost, very bright",1420329600,10.0,,mirror mistake aim held send code directly reviewers much i'll use find i've fastener amber/white like positive ever say ordered fail model light recommend heck true whelen straight round led thru could near come fire others preempt federal night unit get spent high i'd flashlight screw definitely buy problem description amaze good less tremendous look tocas thread little see one bulb square include joke package new issue go amber back turn quality make window degree right cree generic similar tint viper good instruction large anytime signal diffuser amazon price update bracket light blind light cheap tint lead cheap-o sticker highly marking hopefully january return would daytime buy lens match see even receive attach bottom day fasten dim brightness brighter buy store review disappoint window i'm circuit since best without previous look excellent screw board happen send hardware base another dollar amber/amber look clear review
699,244310,2,True,"01 7, 2013",A350JO7YH0HEUJ,B000E30530,,Bobby,The hitch was loose on my truck..the bolts were very cheap...and just did not feel safe towing anything with it. Spend the money and get a better quality product.,nope,1357516800,,,get feel hitch truck..the money tow good bolt spend safe product loose quality anything cheap...and
700,1707798,5,False,"08 21, 2018",A2DBC7FWNN3IKL,B01EWV2W6C,{'Color:': ' Red-GP180C'},Captainobvious,"This works even better than I had hoped. It will jump a vehicle with a *completely* dead battery. And it will do it multiple times! I have used this about 8 times over the past month on several vehicles (2 of which are SUV's/Vans with bigger batteries). It is super easy to use and surprising that such a tiny battery pack can effortlessly start a vehicle with such a dead battery, let alone do it multiple times on a single charge. Comes with everything you need in a convenient carrying case. Also has USB  charge ports for your devices so it can quick charge your phone for example if it dies and you don't have your charger. I keep this unit tucked under a seat in its case. This is one of the best purchases I have made on Amazon. Highly recommended!",Excellent product!,1534809600,,,phone month use die charger need tuck convenient completely time battery unit several recommend multiple device well surprising charge dead one make usb let pack vehicle single port quick use effortlessly amazon big super come alone highly carry everything also vehicle work even jump start suv's/vans easy seat case best battery tiny purchase past example hop keep
701,398765,2,True,"11 22, 2013",ALJ0O000QVLD,B00122BRW0,,mic,cheap metal put on tried to turn and the wrench started to bend wow thats why it's a bleeder wrench watch your knuckles,don't worry the wrench will brake first,1385078400,5.0,,wow knuckle cheap watch try wrench put bleeder metal bend start turn thats
702,1065128,4,True,"03 29, 2015",A3QI3RGOYSKWUR,B00HHNTTMI,,Dan,"I think it looks pretty good, not amazing and not the best. I'm pretty sure its just stickers of FRS on a metal black license plate frame. My word of advice is turn your plastic stock license plate frame around and use it behind the license plate and use this one for the front. So the license plate is sandwiched between the old plastic stock one and the new metal one. The metal one could scratch or touch the paint if you just put it on the plate on your car.  This one looks okay  some more pictures here of what it looks like on the car. http://www.ft86club.com/forums/showthread.php?t=11036&page=469",Not bad,1427587200,,,look plastic good black fr sandwich paint sure use i'm stock amaze around best car advice old like license okay frame scratch behind word put metal sticker could one plate touch new think turn picture pretty front
703,369892,5,True,"07 13, 2014",A1ZZKL4O42F7WZ,B000VL024C,,SAMIR MUSA VALLE,like original part,Five Stars,1405209600,,,part original like
704,694555,1,True,"12 13, 2012",AU9DLT1COESP1,B0046I3I8I,"{'Size:': ' 28"" Diameter Standard Tire Cover Set'}",Dave Hightower,"These are not really ment for RV tire covers, these are designed for covering your tires in a paint shop to protect against paint overspray onto your tires. It even shows it on the pizza box they were shipped in. I had good RV tire covers before and these are not what I was thinking I was ordering. I'll be much more careful next time before I order again. I'll use these for something as they wanted to charge me 15% to return them. Wasn't willing to do that. But also won't order from this company again.",RV Tire covers,1355356800,,,think company good willing show protect paint i'll design much careful something use shop onto tire want time order box ment pizza tire charge return really cover rv also ship order overspray even cover next
705,1655867,5,True,"06 23, 2018",A3BR3TLD35UA5M,B00L81L8SS,,V.S.,"One of my Toyota Yaris keys got broken by local dealership during car repair, and dealership didn't even admit their fault. Instead of fighting with them over it since they didn't even admit the fault, I decided to try this $6.95 replacement. Perfect! Local hardware store refused to cut it because they said it's a liability issue, but local locksmith cut it for $2 with no questions. I replaced all of the guts and transfered chip, and this key works and starts the car. After reading some negative reviews I want to say: please understand what you're ordering. This is only uncut metal stem and a plastic empty case with buttons. It has no electronic parts in it, no transmitter, no chip and this key is not programmable on it's own. But it has a slots for everything so if you have working remote and chip extracted from your old key, you can insert it in a slot inside of this key and it will start your car. If it doesn't work then either your new key was not cut right, either your old chip is damaged.","Great replacement, please read carefully what's included",1529712000,,,local plastic gut negative read admit remote work stem understand fight say locksmith start electronic try perfect order insert uncut liability replacement button slot please transmitter one damage dealership new issue slot transfer right cut repair chip question want decide empty get extracted metal part everything key yaris work even fault start inside toyota case either key broken review car since work old instead programmable hardware say refuse store replace
706,1574460,3,True,"10 29, 2017",A29IQ90MW1NRXN,B005GY9UW4,,Kelly Spencer,"Not right size for me so had to return, but it was solidly built.",Three Stars,1509235200,,,size solidly build return right
707,974983,1,True,"02 7, 2017",AT9INCLDGDIG4,B00CPE694U,{'Size:': ' SASP01 (120-130dB)'},Brittany,I contacted the seller about this product and have not heard back.  The sirens work fine but i purchased this more for the PA system than anything and it worked for about a week and now all of a sudden anytime i press the button there is lots of static as though someones crinkling paper into the mic.  if the seller helps me trouble shoot the issue i will update my review with the resolution and final verdict of the product.,The sirens work fine but i purchased this more for the PA system ...,1486425600,8.0,,crinkle review help pa press work anytime work trouble update button system purchase though contacted shoot verdict sudden someone mic paper week heard fine seller product issue final back anything resolution static lot siren
708,371226,5,True,"10 28, 2012",A19CQDHVL2K16N,B000VU56Z8,,J. Dixon,"Mat was as advertised. Good and thick, great traction so no slipping of items on bed of truck. Fit was perfect for my 2013 Lariat. Excellent product and arrived very fast. Great deal on price, too. A+++",Excellent mat for truck bed,1351382400,,,arrive good great fit item price traction mat excellent slip lariat thick bed product perfect truck advertised deal fast
709,1419513,5,True,"11 30, 2017",A18K553B4TYQLN,B0002BEVOS,{'Package Type:': ' Standard Packaging'},Mastayugi91,Works really well. The only thing I didn't like was the molding for it. It kept popping off so I just tossed it. It still looks great.,The only thing I didn't like was the molding for it,1512000000,,,keep look mold thing great like toss really well still work pop
710,80715,5,True,"09 22, 2016",A1J30AFCDH5RHR,B0007LMC1C,,Jurgeen Nguyen,"I use this wheel brush along with a Nextzett wheel cleaner and the results are amazing! This brush is able to get into tight places where a wheel woolie just can't get into. Its even able to get deep into the barrel without having to take off the whole wheel! Not only does it make scrubbing away stubborn brake dust away, but it rinses off just as easy too!","Amazing wheel brush, a must buy for detail enthusiast!",1474502400,,,can't brush tight get barrel dust away able rinse make nextzett woolie take brake use amaze wheel scrub along deep without result place even cleaner stubborn easy whole
711,1170025,5,True,"06 5, 2016",A3C5WG7CL7GNPZ,B00NSRVP6A,,Joselito,"update new review : i was happy with the product because its held up pretty well for 2 month, after that month the a/c stopped working, and i had to replaced parts on my vehicle to fix the a/c problem and it damaged my pressure sensor due to the sealer. so overall the product only temporarily fixed my issue  olds review: I'm very please with this product, I was having problems with my ac system last year and all the refrigerant leaked out within a couple of day after charging the system on my vehicle, i checked to see if any leaks were present and we not able to find a leak even with dye on the system. My thought were that the evaporator was leaking. I saw some good reviews and bad reviews about this product so i went ahead and gave it a try since the product had over 4 stars. i recovered my ac system and vacuum the system for 30 minutes, i installed the red angel a/c stop leak 2 ounce liquid in the a/c system before recharging the system, after i recharge the system with the refrigerant and ran the a/c for at least 15 minutes more like 30 minutes as instructed by the instructions. Its been about a month an a half and the a/c system is working like a champ. Ill be coming back to update my review and to let everyone know how good this product has worked for me",temporary fix did not actually saved me hundreds but cooled me temporarily for the summer,1465084800,,,know hold fixed leak month a/c find thought fix champ like red dye half product try old refrigerant last everyone problem least leak due within problem please minute sensor evaporator leak recharge stop go happy star damage new issue stop back checked recharge let able good vehicle instruction work leaked couple update sealer present part give bad pressure ahead ounce see even liquid day vacuum instruct review i'm since saw overall ill work temporarily run recover come system instal well year charge angel ac pretty review replace
712,5580,5,True,"03 19, 2014",A275KKQ3TN5O63,B0000AY3X0,"{'Color:': ' Natural', 'Style:': ' Single'}",Juan Peralta,This is the best drying towel I have ever used. Nothing even comes close to it. For the reviewers that complain about it getting hard. Just run some warm water over it. It actually dries better when It's a little wet.,This is the best drying towel I have ever used,1395187200,,,nothing hard reviewer use come best wet well ever dry run little towel warm dry close get actually complain even water
713,411748,5,True,"09 22, 2014",AHQ9N6BX3QKQ7,B00144CMRA,,Conrad Gosciminski,Everything you need to repair your rod tip and put yourself back in the game.,Five Stars,1411344000,,,need game tip repair put back rod everything
714,1637750,5,True,"02 13, 2018",A1PKZO16MDFNF3,B00GOZB17G,,Pat,Great!,Five Stars,1518480000,,,great
715,367081,2,True,"07 30, 2017",AVCZBJ9RFV90Y,B000VKRQ7Y,,Aaron C,The filter did an accordion move on me while trying to install. It did not correctly fit unless I trimmed some of the border material from the edges of the filter. This was for a 2007 Matrix. After trimming the filter it fit correctly. It can not be considered OEM if you have to modify it to fit!,The filter did an accordion move on me while trying ...,1501372800,,,install try material move trim fit matrix trim accordion oem correctly consider modify border filter edge unless
716,982599,4,True,"07 18, 2015",A2JL10TTE88GTB,B00D38PGKK,{'Color:': ' Black'},Tyler,The rear mats are kinda small.,Four Stars,1437177600,,,kinda mat rear small
717,1688724,5,True,"05 7, 2017",A2L79K9PXZISP9,B013FMXYWU,,S. Cox,"Fixed my 31cc RYOBI 725r (41ED725A034)  trimmer. Spark plug lead is longer than the original, but not a problem. Perfect replacement for the OEM 753-04324 Module Assembly. Good spark now and a great price!","RYOBI 725r, perfect fit.",1494115200,,,lead replacement fix spark good plug problem assembly great module longer price oem ryobi perfect trimmer original
718,1208129,2,True,"12 25, 2017",A1H2CAS18AHZ86,B00RW7W9I0,"{'Size:': ' 22""+22"" (Pair for Front Windshield)'}",anthony chwalek,"Fine during nice weather. First big snow both blades fell apart trying to get ice off! Was not anymore aggressive with these than other blades, put old ones back on.",useless in the winter!,1514160000,,,snow get ice try aggressive nice big first blade old weather put anymore fine back one fell apart
719,266143,5,True,"04 10, 2016",A13L5RCAWRFFRM,B000FH9C7K,,Jp,Great deal,Five Stars,1460246400,,,great deal
720,1137090,5,True,"08 18, 2015",AQ06ZBZ2FBKQW,B00LBFMCRC,{'Size:': ' 7443'},Edwin Acosta,Excelente,Five Stars,1439856000,,,excelente
721,542979,3,True,"02 26, 2014",A365ES7J03X5TY,B001GJ3FEC,,Chuco T. Cat,"The exterior is microfiber.  The inside is a very hard, slightly squeezable sponge.  It soaks up water and soap and works well, but I would of like a softer sponge inside.",Not a squishy sponge,1393372800,4.0,,soap hard microfiber soak slightly sponge like soft squeezable exterior would well work water inside
722,414318,5,True,"07 5, 2013",AWFATHIMG80OG,B0014YG84I,,J. Randazzo,"I needed to replace my front struts on my cavalier. I looked up a video on YouTube on how to change them. 5 bolts, and they are out. Fit is great and the car rides much better now.",Perfect replacement for 2004 Chevy Cavalier,1372982400,,,video strut youtube ride change much fit great car well bolt look replace cavalier need front
723,1453504,5,True,"05 8, 2018",A2EPZ0Y0N2P9WY,B000C9JS5C,,Amazon Customer,Exact fit for 1993 k1500 5.7l tbi 4x4,Five Stars,1525737600,,,fit tbi exact
724,944548,5,True,"11 17, 2016",A2JYZZAVE9OI0J,B00BITHNR0,,Chuckster,Got a handle on it!,The price can't be beaten. The fit was easy. The feel and usage is that of an OEM part.,1479340800,,,handle get
725,13177,5,True,"03 20, 2014",A17YT6D08GOFNJ,B0001CMUV4,,Keegan,"I use this with a Curt cargo carrier.  The carrier has about +/- 5 degrees of play which is quite a lot (especially since it's in a Curt hitch).  This hitch tightener completely stops the movement, even when loaded with over 200 pounds.  Well worth the price to help stop movement.",Works really well,1395273600,,,load worth use quite since price hitch pound stop help especially stop well carrier play movement lot completely tightener even curt degree cargo
726,1069790,5,True,"08 20, 2017",A29EWCF4UVXB4J,B00HR26X6O,,Reese B. Middler,Fit perfectly on my 2010 Chevy Tahoe.,Five Stars,1503187200,,,fit chevy perfectly tahoe
727,1479723,3,True,"08 31, 2016",A9A80X8SN5JUM,B000CD576W,,DIMdave,"2 sets of these did not survive my 2001 F250, front or rear. Replaced with Bilstein... aaaahhhhh.",Did not survive...,1472601600,,,aaaahhhhh survive bilstein rear set front replace
728,1515210,5,True,"02 23, 2017",A2WNYD3MHM764E,B001C6Q7QC,,william,great,Five Stars,1487808000,,,great
729,1399115,5,True,"10 20, 2016",A1YBWUIGQSVPZH,B01F2LUI12,"{'Size:': ' SSZ-CompHoleless', 'Color:': ' Black'}",David A. Lagrange,"These brackets provide tremendous support to the rear bumper, allowing the addition of an external storage box. And with the bolted to the fram, and supporting the bumper, there's virtually no way the bumper can detach.  Great piece of mind; very easy install.","A Little Pricey, But Great Support For Added Loads on the Rear Bumper.",1476921600,,,install virtually detach bumper external addition storage great piece bracket way support tremendous mind box bolt there's rear fram allow provide easy support
730,1054788,5,True,"07 30, 2017",A24HJHKV28PZ8F,B00GXRG4L8,"{'Size:': ' 16x16', 'Color:': ' Blue / Orange / Red / Grey'}",Amazon Customer,The towels every detailer needs. So soft you wouldn't believe until they're in your hands.,A++++++,1501372800,,,soft need they're detailer every believe hand towel
731,1176899,5,True,"08 12, 2015",AHM93Y7IPS69E,B00OFOE1XY,,troy l hindman,Looks and works good,no complaints so far,1439337600,,,work good look
732,689366,5,True,"06 25, 2014",AC8AI1IUTERTW,B0043AV4NK,,Ian T,"Had a connection to a shop that installed for $45 so overall a great $85 purchase, sounds great between 1-3.5 rpms not to ricer nor quiet lol. Sounds a little like stock exhaust at higher rpms but hey I can't complain! (2003 eclipse)",Great purchase,1403654400,,,can't sound great rpm shop eclipse stock quiet overall high like purchase connection little lol hey instal ricer exhaust complain
733,193548,4,True,"12 14, 2012",A1T8ICPCWU3FC1,B000C9WJHQ,,}=),It was a direct fit into my 1995 Mazda Miata.  Seems to work as it should.  What more can I say?,Direct fit into my 1995 Miata,1355443200,,,mazda miata seem fit direct work say
734,1046661,5,True,"11 24, 2015",A3KDGIM57BQYKG,B00GJ1HUB6,,Birdman,Installed this a year ago and haven't looked back to think about it.  I added new hoses/lines as I was paranoid my system was leaking.  I replaced my Air Shocks the prior year with Arnott's.,Installed this a year ago and haven't looked back to ...,1448323200,,,arnott's hoses/lines air shock prior leak system paranoid look installed year ago new think back add replaced
735,1306745,5,True,"08 20, 2017",A2E77U55G6QFO7,B014QXL438,,Ray D,Works just fine.,Five Stars,1503187200,,,work fine
736,1091436,4,True,"06 25, 2015",A39ARIMZ2CXAX8,B00J00X3NW,{'Size:': ' 5 Quart'},IRELANDS 32,GOOD,Four Stars,1435190400,,,good
737,618261,1,True,"06 28, 2016",A2E4BV7YX4XJKB,B002AUPE3G,{'Size:': ' 3-1/2 Inch'},Cecil,Not impressed with these pads,Not a big fan,1467072000,,,impressed pad
738,804883,5,True,"02 28, 2017",AX1VKWDB6PE6I,B00651BIKO,"{'Size:': ' 5"" inch'}",Tyler Durden,Worked perfect on s 2014 Chevy 1500,Looks good,1488240000,,,perfect chevy work
739,115145,5,True,"12 31, 2015",A1011IS5D1SR35,B000AAMY86,{'Package Type:': ' Standard Packaging'},Chris Bloom,"I have used this for years in my truck.  It was great to watch trans temp, engine temp and clear trouble codes.  It saves me a trip now to the parts store to run trouble codes.  It has some programming you can do to customize it for your vehicle too.  I would highly recommend.  I wish it could do some programming, but that's what a programmer is for i guess.",Highly Recommended..,1451520000,,,year save vehicle engine use great temp trouble customize watch program highly run would recommend trip code part that's could programmer guess truck clear store wish trans
740,1167446,5,True,"05 2, 2016",A272HC2T7EDIRO,B00NMX1OSO,,Randymcneill,Great item,Five Stars,1462147200,,,item great
741,650954,3,True,"07 24, 2014",ABESO6FVN3RRT,B00332GO8O,,Kathy it was a great story. I really enjoyed it.,left a lot to be desired.  the stake holes did not align with the factory bed stake holes.,wouldnt buy again,1406160000,,,hole factory leave lot stake desire align bed
742,463914,4,True,"07 26, 2016",ABKH2SPASGDO9,B0012FKF9S,,TJ RODS,work fine,Four Stars,1469491200,,,work fine
743,1693750,5,True,"05 27, 2018",AN7VUKB97NWA1,B016I6NEDE,,Randy W Damson,Worked well,Worked well,1527379200,,,well work
744,698546,4,True,"02 1, 2017",A12NZDI7DZOI9Z,B00480GYSA,{'Style:': ' H3'},Carguy05,"Product works fine, light is whiter in color vs standard halogen but does not match my stock HID headlights. I didn't expect  they would quite match but happy with the product anyways.","Product works fine, light is whiter in color vs standard halogen ...",1485907200,,,expect hid quite color stock headlight light happy would anyways standard halogen fine match product work whiter
745,898171,5,True,"10 29, 2016",A1V0NNOK3EKGH1,B009IE2MX2,"{'Size:': ' 1 Gallon (128 Ounces), (Pack of 4)'}",Amazon Customer,works perfect in my 2007 chevy duramax classic,Five Stars,1477699200,,,perfect work duramax chevy classic
746,1469628,5,True,"05 8, 2017",A1WMW1Z39KCMS2,B000E28MZE,,cornholio,"Is a good filter, should of done the chrome one though, as it is visible on my bike. Will buy again.",Clean oil,1494201600,,,good chrome though visible buy one do filter bike
747,699305,4,False,"07 27, 2015",A10UP2B6TVRRF2,B00480GYSA,{'Style:': ' 9006CVS2'},LLa,I think the light color is at 4100k so you can say they're white ish. Price dropped which is cool. Still testing the life of these bulbs. If you want HID look go with LED 6000k. ;),Good bright bulbs.,1437955200,,,ish hid color price light want cool lead test life look white go bulb drop say they're still think
748,1118600,4,True,"11 4, 2013",A3SBRTWVON7Z0M,B00KLT3JVC,,Z,"Slow to pair with my Nexus 7, but it does work very, very well! I think this one is the best overall bang for the buck of all the Bluetooth OBD2 dongles. Another great benefit is being able to pull your car up next to any other car, and as long as you are close enough for bluetooth to connect you can pull engine codes from your friends cars also!",Works great in my car!,1383523200,,,pull next able enough engine great connect work buck bluetooth car dongles best overall long bang friend code slow pair well one also close another benefit think nexus car
749,676196,5,True,"08 30, 2015",AFW8ZYYI8NT6S,B003VARGVM,,Pat M.,meets my needs,Five Stars,1440892800,,,need meet
750,558932,5,True,"11 22, 2016",A2RGRPXAXHJR2T,B001LHVOVK,,ja,Great for the price.,Five Stars,1479772800,,,price great
751,1363834,3,True,"05 3, 2018",A3LFUN9OLK9SLG,B01B2OB31W,,Adrian,"Not the right size for after market key, trimmed with scissors, fits and looks good, Im just sceptical about how long the adhesive will stick.","fits and looks good, Im just sceptical about how long the adhesive ...",1525305600,,,look sceptical good trim scissors stick size long fit im adhesive market key right
752,886129,5,True,"06 15, 2017",AC1LEELKFNN2F,B0093E8SRG,,Stephen Frank,Replaced my broken piece on my 2001 Jeep Wrangler Sahara perfectly.,Fit like factory!,1497484800,,,break wrangler piece jeep sahara perfectly replace
753,907318,5,True,"11 21, 2016",A1WMSR5P8UG4GS,B00A6AR5H0,,Bro Z,Good insulators.  They do what they advertise.,Good insulators. They do what they advertise,1479686400,,,advertise good insulator
754,1010040,2,True,"07 23, 2015",A3FJF1WFYXY95D,B00EECKKEQ,,Khellendrose,I got these for my 2014 CRZ because the stock bulbs are 5000k. These bulbs had an intense flicker for the first 5 seconds after turning on and then would abruptly turn blue. These are labeled as 6000k but it reality they are much closer to 8000k. As a result they are much dimmer on the road than my old lights and we're even over powered by cars around me using standard halogens.  I will be saving for the Philips bulbs and have returned these.,"Flicker, dim and more like 8000k",1437609600,,,road dimmer label second abruptly much we're first stock around turn light save old result flicker power intense got would blue crz standard philip use bulb halogen return turn even reality close car
755,1587175,5,True,"08 6, 2016",A2RBF9IX6EU41,B006RXYA7I,{'Size:': ' 8 Pack'},Michael Meuse,Heavy duty.  I use these on my trailer to hold down a rzr using tire nets.,Heavy duty. I use these on my trailer to ...,1470441600,,,use use duty trailer tire net rzr hold heavy
756,1112137,2,True,"06 28, 2016",A3O4MSD5JI7C29,B00K6BR0L0,,Kellie Charley,No,Two Stars,1467072000,,,
757,1402953,5,True,"01 1, 2018",A14RX423A8RJYZ,B01FLVOAZI,,JJ,Used this set to do a rear wheel bearing in a BMW 128i. Worked great and made the job very easy.,Works Great,1514764800,,,work used great wheel bmw set rear bearing make job easy
758,781452,5,True,"10 22, 2014",A31IYWMK1OQ0KQ,B005JDEZDG,,Amazon Customer,good unit and good price,Five Stars,1413936000,,,price good unit
759,1139667,5,True,"03 29, 2015",A1YZOVRVU4XSDC,B00LLNWT36,,Andre Slaten,perfect,Five Stars,1427587200,,,perfect
760,1460716,5,True,"05 7, 2018",A2TZ2U6X26V3NU,B000CIV4KK,,Juliet,No issues whatsoever.  Quality is there.  I'm happy.,No worries...this works.,1525651200,,,whatsoever happy i'm quality issue
761,1400543,5,True,"07 15, 2016",A1I3A6WPE2RIKE,B01F87WLB0,,ToxicHaji,"Nice addition to doors and tailgate door on my Commando green 2013 JKU.  No fit/slip issues and they're still snug after 3 months of hot summer days, a couple trips to the wash rack and some heavy rain. Nice little detail to the overall appearance.",Nice addition to doors and tailgate door on my Commando ...,1468540800,,,summer nice commando tailgate door addition day couple detail door trip overall wash fit/slip month appearance little snug rain issue heavy rack green they're still jku hot
762,1045598,5,True,"04 29, 2016",A3IU9A4RVX212X,B00GHT7ZYM,,SL,Worked for me.,Five Stars,1461888000,,,work
763,1569087,5,True,"12 12, 2017",AEQAGDRNV2CEV,B00537FDSY,,The Reader,Fits correctly.,Five Stars,1513036800,,,fit correctly
764,283089,4,True,"10 8, 2014",A3LJR13NHECGWM,B000GU3KHO,,gilberto reina,Excelente product and service,Four Stars,1412726400,,,excelente product service
765,1341914,4,True,"09 11, 2017",A35D43P7CHAWEP,B018LMAXFU,,Brian Bowman,"These are not Heli-Coil brand.  Quality is likely not quite as good, but for me so far so good.  Also great price on the Kit.  I needed one of the smaller sizes and this kit was about the same cost the a single name brand one.",Not Heli-Coil Brand,1505088000,,,far likely good name single great quite sizes price brand kit heli-coil one also need small quality cost
766,1355184,5,True,"09 26, 2016",A11L1HPWJ8J0P1,B01A77TKAQ,{'Color:': ' White'},Paul,these are great bulbs,Five Stars,1474848000,,,bulbs great
767,610144,2,True,"06 10, 2016",A386MF3N82IAVS,B0026CG5S6,,Amazon Customer,lot of scratches,Two Stars,1465516800,,,lot scratch
768,936139,4,True,"05 8, 2015",A3IO7P02I0IIEM,B00B85BTTM,,GMD,well made fits well,shiney,1431043200,,,well fit make
